,match_id,team,p_total_time_played_min,p_total_time_played_max,p_total_time_played_mean,p_total_time_played_std,ph_wins_min,ph_wins_max,ph_wins_mean,ph_wins_std,ph_kills_min,ph_kills_max,ph_kills_mean,ph_kills_std,ph_deaths_min,ph_deaths_max,ph_deaths_mean,ph_deaths_std,ph_assists_min,ph_assists_max,ph_assists_mean,ph_assists_std,ph_damage_per_min_min,ph_damage_per_min_max,ph_damage_per_min_mean,ph_damage_per_min_std,ph_time_played_min,ph_time_played_max,ph_time_played_mean,ph_time_played_std,ph_total_kd_min,ph_total_kd_max,ph_total_kd_mean,ph_total_kd_std,ph_kd_ratio_min,ph_kd_ratio_max,ph_kd_ratio_mean,ph_kd_ratio_std,ph_time_played_ratio_min,ph_time_played_ratio_max,ph_time_played_ratio_mean,ph_time_played_ratio_std,ph_damage_per_min_ratio_min,ph_damage_per_min_ratio_max,ph_damage_per_min_ratio_mean,ph_damage_per_min_ratio_std,ph_assists_ratio_min,ph_assists_ratio_max,ph_assists_ratio_mean,ph_assists_ratio_std,ph_win_rate_ratio_min,ph_win_rate_ratio_max,ph_win_rate_ratio_mean,ph_win_rate_ratio_std,pm_win_first
10,38649416,Team0,1203665,6354509,3220324.6666666665,1858968.817649362,38,462,168.0,165.05635401280375,395,5994,2210.0,2219.470387277109,260,4597,1790.0,1762.369200820305,572,8931,3399.1666666666665,3130.039642986438,706.6261039270374,1099.6587745093857,901.1882986653803,149.0823135569416,91847,1606496,557760.3333333334,561545.6157776202,0.9963503649635036,1.5192307692307692,1.2665232955350536,0.1811170133418446,0.7535969182490776,1.1716935896563312,0.9777679255160939,0.13674859579112353,1.1606081842180898,16.453486471508167,5.516781562111567,5.818523641351633,0.8877347279536958,1.2480654816973802,1.053970628368942,0.12736049335916305,1.270260560280949,15.924904544830474,5.819284150662376,5.761050229139854,0.8211886243743111,1.295019869552854,1.0805570352166436,0.16177387670210133,N
11,38649416,Team1,679614,3542797,2357672.3333333335,973386.1572010702,10,212,82.5,99.50226128083723,80,4557,1603.6666666666667,2115.7688594614174,108,2423,837.1666666666666,977.9127602535241,150,3847,1475.8333333333333,1717.7964275974807,731.5564613628077,1160.4066745221055,1000.2085379495851,202.46157069957985,29549,733983,284775.5,337410.0999672357,0.6557377049180327,2.7320143884892087,1.4596796418763434,0.7555445595403498,0.39737991224387004,2.4925640403942615,1.2056903097691645,0.7386721709395567,0.2832402726322906,5.712360492255188,2.397979088981937,2.5801954580230686,0.7823580151851955,1.4244239134339705,1.1177320021043864,0.26458416448621697,0.28030675420158563,5.9999085395287075,2.4631347380798654,2.62636113871997,0.9146349786936351,1.5029692329742836,1.102308950846348,0.21350643629507113,Y
12,38649760,Team0,478869,4524706,2608682.6666666665,1572898.3182003428,13,1088,354.1666666666667,424.6322722858764,242,17421,4851.833333333333,6588.545588114775,146,18700,4826.833333333333,7162.2784479987,143,22965,7049.666666666667,9003.635436126156,778.0162203581351,995.8666874457664,874.5330985147966,79.23203725678783,40116,4309732,1264434.5,1646075.0350635601,0.7362564358080053,1.8718849840255591,1.2630126327443443,0.4302334907505665,0.8052480751385355,1.2300933528491471,1.04227265826514,0.18747772157706574,0.34269557396307854,35.38039867353798,13.261090555867767,15.58125750799673,0.9154894827488297,1.1900713783638859,1.0695819304964715,0.0950010599355677,0.2895487537361474,38.09082451447843,14.437747872404861,17.023593211528965,0.9477479972590171,1.2226615418988669,1.06532793408074,0.10243227600730025,Y
13,38649760,Team1,1629895,4676863,2791120.5,1284923.5202479174,8,1072,342.1666666666667,458.95987478936183,48,13054,3686.0,5127.936232052813,67,9979,2914.3333333333335,4064.8791699959133,127,18742,7026.333333333333,8999.351858143267,643.038027066247,989.6044750526772,767.3091317381615,121.60463439241012,21244,4118432,1247126.5,1725872.8208271605,0.64,1.6771752837326608,1.2963871889214162,0.38124299063626926,0.6646678283368685,1.6577119846051054,1.0212394106863856,0.3517478523789859,0.2321669397806258,44.557501109785626,14.816741493328058,20.88241433795191,0.7758719930419848,1.193345605322021,0.9296337758799255,0.14515891097890782,0.24265229683428002,40.72998321540325,14.399659671822993,19.869840942436078,0.9265670166307716,1.5613392882544552,1.1523908452210716,0.21641638613987665,N
14,38649994,Team0,679614,2044728,1290074.0,573077.249885214,16,521,112.5,200.80712138766393,237,6616,1459.3333333333333,2534.2860664626373,113,4319,1003.8333333333334,1640.3913455839331,201,11234,2413.3333333333335,4343.139954763911,682.7573859725553,1397.011371659427,964.4131326109749,274.6438325822231,41918,1850753,403618.5,712554.0846371592,0.894808743169399,2.1496062992125986,1.5355993747150742,0.5272714010084414,0.6709964073267654,1.1112970639669266,0.9324787538329705,0.2002745666229585,0.4239933849021011,10.989612931242968,2.967804979008589,4.049451038386421,0.913540648822546,1.6325962014862652,1.1382829751157044,0.26296794480667945,0.4354340644905659,10.725148138960712,2.922558544216139,3.9499335978618286,0.9864094842875081,1.3073803707414309,1.1211456498275663,0.13403851352447452,Y
15,38649994,Team1,1245849,2484181,1932430.5,546169.6134757956,34,296,121.83333333333333,114.35456556983925,370,2882,1303.0,959.1246008731086,367,3541,1464.1666666666667,1477.140401812457,729,7643,3060.1666666666665,3174.401198126454,444.4016850746019,1149.0771957511936,833.1907886346303,258.39578120351854,151437,1156422,477781.1666666667,467803.6159874854,0.5814741598418526,1.8876651982378854,1.1776421599841236,0.45505513972357814,0.6434546704596205,1.4878197457244122,1.1239982493380873,0.32331038818448543,1.4827818681806084,14.564616485582963,6.132596399371271,6.247728338987152,0.7383323709877229,1.331322078841995,1.0508302756331316,0.22030909084320208,1.3928623967888987,14.290917171299316,6.026895550647244,5.974569685253442,0.8887003203189604,1.0772020612071604,1.0081997835700247,0.06818385488912239,N
16,38649996,Team0,1203665,4199569,2072857.5,1150482.242109412,27,302,111.5,116.36966958791281,370,4736,1573.1666666666667,1855.953169308608,260,3895,1141.1666666666667,1409.85508711593,572,5701,2328.5,2241.4487056366024,504.84996280564656,973.4135316556994,832.5856558163856,169.2315159672942,91847,1166527,404591.6666666667,438115.4185698863,0.8295964125560538,2.1361031518624642,1.3299484802880683,0.45980045721667245,0.6470006807237045,1.3199877298822613,1.015626446512435,0.24823948070460536,1.1118263348053359,12.620708098882027,3.8719761422615337,4.456334958037863,0.7169554607655595,1.1551175168451442,0.9801402621939089,0.1488379270260593,1.1316647560820277,12.159312189714177,3.9063270761975253,4.258243056420641,0.8027289078157933,1.295019869552854,1.0739664604622035,0.17788975697952458,Y
17,38649996,Team1,124316,4097620,1542705.3333333333,1515054.3346067383,2,295,95.16666666666667,122.75734872775098,40,3127,1226.1666666666667,1482.209757985241,28,3043,1143.8333333333333,1459.848405371827,30,6669,1839.6666666666667,2617.780866815759,742.0615052447458,1162.3061826914563,967.3179902993356,153.4598200329209,6948,912001,312290.3333333333,392261.2517808338,1.0131449227735787,1.7719298245614035,1.344040388999784,0.29052763320593944,0.5111173902747567,1.4053552450093594,0.9379792810241683,0.29545337889496615,0.05935409432384759,10.419348014904198,3.0989594807165086,4.08106866912661,0.9699600381905664,1.3230229876815551,1.153466702596731,0.14482445526180307,0.06074449379080015,11.499461277691642,3.228298497180091,4.476783137735067,0.8446511564992913,1.1915123470785984,1.0373446666481334,0.11565195798677937,N
18,38650514,Team0,518824,3582803,1550105.3333333333,1247447.074764724,15,314,121.66666666666667,123.08966921178505,280,5130,1912.5,1958.4940898557747,129,4072,1400.0,1541.7418720395447,193,7693,2614.0,2933.418142713377,859.1286589019518,1132.7648433288773,962.0964408044152,104.2503732025926,48889,998015,401947.8333333333,391740.26710177073,1.1902439024390243,2.688888888888889,1.6881100543661802,0.6070417030710386,0.5135879089702601,1.2439821200518297,0.8362302122498231,0.2946529141560544,0.44559138083278843,6.336524583081801,3.0776899271164146,2.78760921365923,0.9859391035039292,1.353666143728663,1.1474442963898304,0.1347725458784214,0.3907895767208143,7.344540202334409,3.4530066637232015,3.279222890508543,0.9449931167061062,1.4040453970157318,1.1377768561360118,0.14836336122164623,N
19,38650514,Team1,1452430,5553117,2740627.1666666665,1450274.2617425735,55,77,67.16666666666667,10.18659249536697,573,1152,843.0,263.49497148902105,457,851,646.3333333333334,183.36375505171864,933,2009,1364.8333333333333,423.3180443433361,562.6973521908824,930.61722460168,774.3173662887712,164.90701397688989,180947,309436,234875.66666666666,48996.69582192932,0.6733254994124559,2.5098039215686274,1.45444366910895,0.7586585407005803,0.5259747433255088,1.4698350725898464,1.0017720128669427,0.34333718614480857,2.0672672127035714,4.5571927021358505,2.8924059278679004,0.942589514594398,0.8766024448405938,1.0218168132419783,0.92517965487515,0.05407474574606024,1.7826345901290022,5.071944245350002,2.95249151623617,1.1988865110593805,0.9207870123480598,1.1003813909903286,1.035175724032104,0.06884697507086855,Y
20,38650643,Team0,116520,4358744,2547109.0,1663577.313541634,28,816,214.33333333333334,314.04755478536475,395,15456,3581.5,5977.264784163405,149,9269,2110.0,3580.9836637438048,365,14271,3838.1666666666665,5530.4027852107365,844.2589216957,1168.9905221513636,1000.758534851246,114.86113934608424,73528,2764758,740556.1666666666,1079661.8467048684,1.3009404388714734,2.6778523489932886,1.7711389643275426,0.48166869697934345,0.5628883089218776,1.1381321457108928,0.7831700599878254,0.21948762184535722,0.5598402653986424,29.897861406616624,10.332717093429808,13.910243753773878,0.9695644118324207,1.3661230858634892,1.1978302060209904,0.1421144467898601,0.6599381117477587,26.668384594738857,9.882922511552225,13.019088784799075,1.0356088828622252,1.295019869552854,1.1769855335552835,0.11020396803404284,Y
21,38650643,Team1,905850,2779845,2038298.1666666667,677853.7950400268,31,268,109.5,98.93785928551316,370,4916,1631.8333333333333,1798.4739549592223,239,2567,996.0,929.6818810754569,534,5189,2309.6666666666665,2195.7708137842314,771.69054929335,1339.6939905521226,1019.5289198197376,198.12522201958726,85149,861709,363328.0,342697.569729346,0.6457242582897034,2.90715552927262,1.61195010899267,0.7859309994067182,0.4753994684614832,1.643016591876714,0.9442650746061768,0.40952587736497803,0.9212308621332431,7.225033545870188,3.308912634290143,2.374526951678508,0.9950921524883019,1.419058678474629,1.1685244001092177,0.1448921751177009,1.1389357497469514,7.944283692364933,3.5694073939727233,2.4689317725680078,0.9541517872666115,1.2536172405698043,1.119451491986289,0.1064025110519068,N
