,match_id,team,p_total_time_played_min,p_total_time_played_max,p_total_time_played_q25,p_total_time_played_median,p_total_time_played_q75,ph_wins_min,ph_wins_max,ph_wins_q25,ph_wins_median,ph_wins_q75,ph_kills_min,ph_kills_max,ph_kills_q25,ph_kills_median,ph_kills_q75,ph_deaths_min,ph_deaths_max,ph_deaths_q25,ph_deaths_median,ph_deaths_q75,ph_assists_min,ph_assists_max,ph_assists_q25,ph_assists_median,ph_assists_q75,ph_damage_per_min_min,ph_damage_per_min_max,ph_damage_per_min_q25,ph_damage_per_min_median,ph_damage_per_min_q75,ph_time_played_min,ph_time_played_max,ph_time_played_q25,ph_time_played_median,ph_time_played_q75,ph_total_kd_min,ph_total_kd_max,ph_total_kd_q25,ph_total_kd_median,ph_total_kd_q75,ph_kd_ratio_min,ph_kd_ratio_max,ph_kd_ratio_q25,ph_kd_ratio_median,ph_kd_ratio_q75,ph_time_played_ratio_min,ph_time_played_ratio_max,ph_time_played_ratio_q25,ph_time_played_ratio_median,ph_time_played_ratio_q75,ph_damage_per_min_ratio_min,ph_damage_per_min_ratio_max,ph_damage_per_min_ratio_q25,ph_damage_per_min_ratio_median,ph_damage_per_min_ratio_q75,ph_assists_ratio_min,ph_assists_ratio_max,ph_assists_ratio_q25,ph_assists_ratio_median,ph_assists_ratio_q75,ph_win_rate_ratio_min,ph_win_rate_ratio_max,ph_win_rate_ratio_q25,ph_win_rate_ratio_median,ph_win_rate_ratio_q75,pm_win_first
307,38670082,Team1,2013204,4384346,2117428.5,2403624.0,2588800.5,80,589,85.5,120.0,450.0,729,6657,1333.25,1520.0,5127.5,724,5909,1018.75,1355.0,3757.5,1203,13736,1792.25,2475.5,9954.5,732.1871017815383,970.9464296001246,809.5314907978071,859.3831417837732,878.177708491551,281452,2050762,326196.75,431259.5,1643632.0,0.9574209245742092,1.4919318691169878,1.0222298203227775,1.1386971475127616,1.398509677346946,0.7339859868912457,1.5743668657938101,0.8420555857462332,1.022830716167382,1.1942006109713768,3.045041851450111,29.91223389469334,3.780870111792683,6.330897173017982,19.81961737985246,0.882930789230673,1.4166802816596247,1.013968932327189,1.0240277824945592,1.1046542248982871,2.565804694654649,29.85097905489164,3.925633931720251,7.54154016467011,17.921969727867854,0.9498014543986694,1.1075203790141281,0.9842451218548173,1.0362298213546044,1.0615840145149307,Y
308,38670407,Team0,928449,2401680,1270478.0,1650296.0,2165914.25,5,443,38.0,74.5,138.75,75,6717,789.5,929.5,1652.25,53,5933,408.75,959.0,1528.75,143,4015,609.0,1392.5,2914.75,787.6902955583294,1343.0835849605928,864.6514946766852,921.5681971509318,965.8607059033812,17377,1660167,122344.0,268357.5,490035.5,0.7852512155591572,2.3848580441640377,1.1379819218727127,1.2283352562927499,1.3866131523777998,0.5961306849133927,1.450041093688217,0.9413028599709679,1.0598849156331207,1.2696236025536232,0.21390238836147377,12.64046803783685,1.100449631569209,2.713826281218631,4.856816592066944,0.9862998233518695,1.6049992969556048,0.9927808212128316,1.0599172915007262,1.1540232980264502,0.3057201197038314,6.936260520071339,1.1856964015796025,2.6625263877578864,4.625170161362966,0.9925508890468303,1.3090348062402313,1.0013513939218754,1.0276776250842903,1.1634420512978496,Y
309,38670407,Team1,177171,6122248,1702587.75,1710850.0,1906558.25,4,1586,20.5,75.5,219.75,67,23428,283.5,1140.0,3254.25,46,21072,194.5,840.0,2805.5,81,38150,325.75,1508.5,4543.0,810.2755209565462,1076.2965636218523,867.9594614829,921.8999256567535,1035.2461890952823,16004,5644578,63167.75,286024.0,798006.75,0.8456973293768546,1.9251700680272108,1.1127803454833094,1.2861108543814943,1.478240635825051,0.7125544073728399,1.4648042854778316,0.7687481706730106,0.8770359259829958,1.1731714616367876,0.19239333307501208,46.338709688649246,0.9721596700890954,3.3028244544955276,10.589256501382668,0.9615270563742127,1.4071378753990824,1.037104545554544,1.1205452932797426,1.2445408893266294,0.17116866780707723,54.78808432046873,0.9830124847967678,3.2052077132854366,9.89852296382395,0.9124217362587385,1.1156218576052033,1.0065280851544653,1.0506388005898495,1.0710124467799305,N
310,38670719,Team0,432053,4199569,1393743.75,1950090.0,3043290.75,8,203,59.75,120.0,171.25,69,2825,809.0,1443.0,2329.75,72,2007,492.75,1036.5,1426.5,137,3017,1211.75,2302.0,2864.25,706.6261039270374,1048.031470962724,882.0296654130506,949.2134783215251,985.9703992436083,22675,616279,199598.25,389236.5,528417.0,0.9583333333333334,1.9824561403508771,1.0887812794109506,1.507371611859465,1.7774087210216953,0.6919640687093661,1.4225321152849362,0.7825270513451609,0.8879923645842048,1.1499123732780876,0.20985992847598992,13.855155966305846,2.400963083805164,4.287825466453967,6.438576747132309,1.012792170697981,1.1193663477605975,1.0316597906726597,1.0732050656866226,1.0925307102747661,0.26175877689997135,14.361749167242582,2.4024216809852943,4.779200066864149,6.431116675168353,0.9900397736653002,1.298648308285883,1.1198420219592304,1.1572213051866744,1.2100893686052059,Y
311,38670719,Team1,762741,4520794,1228974.75,1513131.0,1909917.0,1,316,9.5,14.0,191.75,15,3986,146.25,185.0,2797.0,51,3464,139.0,234.5,1255.5,60,6355,198.75,436.5,2540.25,478.7439553340321,1254.752079466912,778.1611852003837,949.223528347022,1043.077885142759,10272,1085105,33328.25,62426.5,511245.75,0.29411764705882354,2.298179535467671,0.6588686769365235,1.0288862433321753,1.4126732101616628,0.6558807773738936,2.9414377045801525,0.8764515794846326,1.3000947165022825,1.832093713264114,0.12234918181639587,11.113479546582047,0.29632896956339194,0.4744928762646048,5.12293962535332,0.7953888824217191,1.4573586640182552,0.9185154298627314,1.0642528495790775,1.2077173223620385,0.10220572177331294,11.331627856051693,0.3235456616469585,0.5213234631453942,5.365770460809651,0.32326770227925117,1.253881429739224,0.8297357524149162,0.9833682288733875,1.0821714894215737,N
312,38670756,Team0,371577,2248798,707133.5,1544454.5,1916015.0,6,334,18.5,80.0,145.25,63,4647,214.25,1047.0,2160.25,32,4324,130.25,676.5,1520.5,120,4363,320.0,1509.0,3721.0,734.5418406814093,1052.3604016572438,800.7009901413319,859.5372296064884,895.5583513265617,20427,1152192,59862.25,298948.5,563345.0,1.0746993524514339,1.96875,1.2368617638852637,1.6773494525547445,1.85546875,0.6278547015419069,1.0595023890468551,0.8304722253485208,0.8919890509338664,0.9585509372042356,0.3008369269462151,12.048947763306616,0.42865629422431295,3.1737630818881533,5.641643435883607,0.8725357553637261,1.091972284892912,0.9351369820962867,0.9891739686730552,1.0716538313203943,0.339874731838171,8.488586289213387,0.42528767925924643,2.9710948086341356,5.996665485578551,0.9465197254236603,1.1370304029798153,0.9931283710847832,1.028307000215056,1.0696736496349035,N
313,38670756,Team1,655979,3227511,1784429.75,2359619.0,2530760.75,120,327,169.75,217.5,287.75,1119,5050,1567.0,2610.0,3857.0,1052,4648,1194.5,1648.5,2887.0,1544,7041,2962.0,4443.0,5498.0,544.3788578687324,1041.2423641640626,826.1774778753256,844.0679863859266,874.4458291799257,355308,1079170,627671.0,783813.0,1037075.5,0.9167383820998278,2.2236614853195165,0.9739358569129208,1.1954166102270496,1.520954226763846,0.6658577049204538,1.3950917796926054,0.7268840965726469,0.9508858681492887,1.093892733757777,3.288419469325117,18.093170320207566,5.380046696166004,7.9975828815323595,10.643424621306156,0.8138031524062929,1.3073960723656164,0.9504397038087984,1.0492450566930969,1.1623956351662574,2.950040522142743,14.712181259002609,5.114073805927152,8.258786649067634,10.723427554451476,1.0160429047255854,1.1926362014870355,1.1070512606839167,1.115802352977069,1.1504687366697612,Y
314,38670801,Team0,1010590,4358744,1602925.25,2331380.0,3263617.25,45,816,80.25,157.5,363.75,408,15456,1182.75,2380.5,5991.0,302,9269,741.25,757.5,3853.25,1017,14271,1376.0,2713.5,6160.75,725.8057656437055,1059.4466437437786,781.4111007653526,851.383210911768,928.6043995284938,153272,2764758,282044.75,507970.5,1319577.25,1.1727395411605939,3.4113842173350584,1.3774356068830746,1.5621280458040108,2.5637737186732927,0.4051317897081431,0.9759224714205884,0.555528866713251,0.6993918736016265,0.876405946663097,2.062173384609077,26.501431848194745,2.623123867359858,3.3302037368757835,10.855010115589831,0.9113301955061295,1.2305169846628439,0.9849010054014957,1.0262023205100907,1.076074962380497,1.9689243408482995,26.668384594738857,2.616752044041916,3.5554877636156075,11.394644837867613,1.0095125844560142,1.2817148019692013,1.1031470806648236,1.1068820831713801,1.1374022840387257,N
315,38670801,Team1,126836,6075765,1182530.0,2264678.5,3914434.5,17,255,24.25,58.5,195.5,113,3353,266.25,817.0,2802.5,88,3547,229.75,712.0,1569.25,186,5066,500.0,1075.0,2971.5,622.6765743858858,1060.4904475839555,696.7854991667997,901.3032878655583,967.153628186642,42786,872516,88462.75,222151.0,697420.0,0.6042780748663101,2.727272727272727,0.9401746774754967,1.0864401983083003,1.7500530610128742,0.5526883194313469,1.755707701925124,0.7653869283398794,1.1797740258072897,1.2547951871035528,0.4327730561195977,8.562962593839426,1.1156717847241033,2.710178803565295,6.817693054510492,0.8029391746174555,1.1233148642125717,0.9341610386757915,0.9970376457832733,1.0909480837285788,0.4029389850509714,9.033206407357651,0.9824940862169464,2.311909233064889,5.744314337208177,0.9265032380986136,1.206812649915167,0.9672536286429116,1.005352907732587,1.0775662972672242,Y
316,38670895,Team0,362235,3722740,2398932.5,3028810.5,3373870.75,33,610,51.0,99.0,200.25,580,8742,747.25,1725.5,2905.5,416,7068,748.0,1187.5,2162.5,506,11381,1277.75,2363.5,4581.75,774.6864335477943,1123.081371339337,873.3982510712906,941.470905670446,1038.418273195583,97770,2108324,197296.75,339626.0,667776.75,0.9446254071661238,1.8685714285714285,1.0670366132723113,1.2469059011164276,1.412199155011655,0.8747154099744237,1.4653515086962907,0.9506859984112155,1.0353267497700747,1.1599639138845295,0.8352115431840211,22.540120771636445,1.8037652725970312,3.1133191099950226,5.1762232470286325,0.9341799418678258,1.266610290887109,1.0111922056773004,1.0869407394988992,1.147812350511561,1.0245571286048292,22.55232503853066,2.0298930031350144,3.6973395949246264,6.377119694759537,0.9443950093890119,1.1678087159215043,0.9937693359652211,1.058870980861954,1.1335911283841262,Y
317,38670895,Team1,2044484,3713240,2096036.5,2237851.5,3074213.75,2,532,11.75,203.5,447.0,28,9364,192.5,3179.5,6381.75,32,8055,145.25,1855.0,3690.75,50,11215,274.0,3333.0,7279.25,650.6227542457566,1103.7315570873575,977.199822674484,990.5349465146148,1009.535826565569,7937,1719405,42389.25,615193.5,1343763.0,0.875,1.7566331198536138,1.145626939788951,1.2761494712252337,1.6383960716857349,0.6853698211249565,1.1310599249205733,0.8620509287958891,0.9039239335952114,1.0484585995567988,0.0906779325837303,14.11531723579902,0.41417642294260215,6.190369019643611,12.674982929427038,0.9726293385187567,1.2319775402531228,1.1383232265784067,1.1652321998618855,1.1799308035637148,0.08621578405826692,16.106117055152207,0.5040013115265235,7.113112141544115,14.288104689861479,0.7891275874300065,1.1609128816495016,0.9175108685269497,1.070418763899175,1.1142563789839381,N
318,38670988,Team0,973063,3974430,1897134.75,2678698.0,3478323.5,2,937,31.5,105.0,316.5,4,15116,449.0,1988.5,3676.5,22,13514,374.75,1369.0,2856.0,17,18927,675.0,2058.0,7310.25,406.2176870334871,1060.575388307983,666.7683601461678,896.9128612215011,1006.1188036761289,4596,3461573,113243.0,364553.5,1076492.25,0.18181818181818182,1.5909090909090908,0.9653502188206938,1.1671563568033418,1.3295013507265727,0.7157206768984815,6.1312044946837245,0.8185054684860398,0.9589099110341872,1.4860643278469383,0.045053469449894086,33.180712723157335,1.475550435700857,4.36565220049408,12.15712248451247,0.4898503430875088,1.4033023814229688,0.914846761352212,1.0494507080630173,1.2516616663392646,0.026026753280054705,35.369106245156075,1.6766174618867717,4.801736741816885,12.793202104343107,1.0147712933349193,1.3851126804372174,1.0363840835427092,1.0514906784947624,1.1163934211799174,N
319,38670988,Team1,488062,5284870,1101280.75,1259640.0,2445112.25,12,732,28.0,55.0,228.25,126,10569,389.25,879.5,2672.5,63,8501,279.25,881.0,2283.0,166,16781,533.5,1013.5,3511.75,762.1580503462334,1043.6646452027164,809.5209717668719,975.6471811253925,1036.9964638157808,30788,2802862,97243.75,194609.5,758297.5,0.9146141215106732,2.0,1.191748218904696,1.2266365398389112,1.5045336520310821,0.5304678350736337,1.577034587609749,0.782440355472007,1.0533056162599994,1.1947128377216674,0.33646939097937806,16.643154694164767,1.0725010364901801,2.223206481764124,8.317479150457727,0.8014366267657531,1.3454309188598017,1.0371540536754433,1.111554977486762,1.1633226607185148,0.2951052110001718,16.020892907236934,1.0908798822316177,2.1389287215140813,7.518693834504559,0.9347511840381503,1.4312276808999174,1.0115060495819437,1.0522727002960197,1.113014302851234,Y
320,38671190,Team0,395426,6122248,735863.75,1995514.5,2871908.5,9,1586,15.75,29.0,60.25,106,23428,239.5,477.5,734.25,60,21072,128.25,296.0,694.0,141,38150,337.5,689.5,1337.0,798.2085451145153,1199.2262386977636,879.4438689138926,951.6984347510856,1128.639105127461,21607,5644578,53172.75,105558.5,242266.0,0.9610552763819096,2.087378640776699,1.2174337844477199,1.5944764503739641,1.738659793814433,0.7011968333707777,1.4380652469378403,0.7761159591557196,1.0053868577093923,1.038275490658148,0.22129559126812454,46.338709688649246,0.5281023655827946,1.38464986735018,1.8533928726868942,0.947207576813693,1.2614308795679303,1.0260561692799404,1.1336663081128844,1.217951255115582,0.2514177069556709,54.78808432046873,0.6818302110012016,1.3722419037426836,2.1846033208657203,0.910224227511994,1.1261891144679286,1.0097776197305202,1.0448974691591841,1.0830916686023537,N
321,38671190,Team1,990423,3033606,1570556.25,1999384.5,2052972.75,11,546,51.75,118.5,175.5,121,9223,878.0,1497.5,1718.0,141,4218,640.75,1388.5,1934.5,199,10994,975.5,2526.0,4309.75,683.5454724953064,1160.2111858809003,826.305923671885,854.9941326622777,926.3241486880255,36058,1760375,180345.0,422613.5,597595.75,0.8581560283687943,2.1865813181602656,0.8703893314792929,1.103706856523758,1.4240959812869085,0.7474993999237824,1.326852569682196,0.9092457272412197,1.0216236697344039,1.246218054908916,0.37707340308673376,21.669357018577973,2.1950575251785174,6.1127192979307345,7.249235234860099,0.9893464593507948,1.3442219318197552,1.018263303047353,1.0430433358720026,1.070806080014597,0.38717136638860056,23.504104867300157,2.3296151155338523,6.553991679593136,8.596850208133137,0.9350267819658359,1.1351914900502451,1.0566631286136992,1.0865532733866774,1.1228853545178832,Y
322,38671289,Team0,1637444,4547335,1962397.75,2146459.5,2648774.75,39,582,57.75,117.5,470.5,682,6154,779.25,1505.0,4911.25,480,9594,733.0,1786.5,4421.75,1171,11989,1411.75,2628.5,8698.5,696.2888804364161,928.0384627653644,794.2997162382435,825.5376749631814,893.87286945139,184198,2108272,233423.75,448363.5,1697970.25,0.6116322701688556,1.4208333333333334,0.8070871931999366,1.0377440055943663,1.2494864721500067,0.8227477663157209,2.0253690537720956,0.9944791492395388,1.2847897031990094,1.4105437442663349,2.26738747375305,24.086398675087093,3.396558828637075,4.50656109305725,17.3275428227155,0.9154893064558046,1.119104297756839,0.9755697261887559,1.0211987650596641,1.093312553375983,2.5034843368754305,20.67282070149124,3.1823944969365927,4.605308639547665,15.27794227388748,0.7917604224429345,1.062569472376683,0.9337409087151115,0.9794091659357309,1.0443701379999326,N
323,38671289,Team1,1373523,3219746,1630776.75,2453374.5,2580611.25,33,688,140.75,292.0,510.0,455,10451,1545.5,3323.5,5689.5,312,7350,1145.25,2030.0,5090.5,597,12541,1854.0,5196.5,11131.75,832.6025345795664,925.4070720442425,844.8149304155573,857.5622082523256,891.5488749866307,111860,2500451,420550.75,990516.5,1852110.75,1.0636882129277567,1.9824561403508771,1.156626977411374,1.4361895726032348,1.4563685958254269,0.6919640687093661,1.1090680873785324,0.7881052848019725,0.832059224385333,0.9742460750491757,1.2102183729488845,23.995340222700925,5.9301035935702995,15.13082626131635,22.077573146079,0.9402319852640321,1.4166802816596247,0.9850171039407251,1.0438130126675822,1.0992086565793266,1.2733045741552995,23.435513362947237,5.802967683417703,15.220518986979629,19.741617353459034,0.9821437509305464,1.1926362014870355,1.0385477295035923,1.1090450730160066,1.1385593449479412,Y
324,38671408,Team0,312511,1918943,734829.0,881047.0,1525183.25,8,381,19.5,22.5,156.75,64,2744,264.0,342.5,1914.25,55,3644,161.75,223.5,1629.25,157,9536,363.25,379.0,3181.75,509.66763398934427,900.9142316344872,758.3119454882963,824.7298766011306,840.3427176088845,19990,1361090,67411.5,68246.5,537195.5,0.66602634467618,2.4415584415584415,1.0036953504510757,1.2398517549596686,1.581719489273446,0.6694364531229792,1.5579447344631867,0.7647371986884844,1.0319755501273407,1.2367415700129156,0.18500992150981427,16.211862137702322,0.5684256396521422,0.7689182267816261,3.2963159326837883,0.8467657195221596,1.0591950733351072,0.89189087284554,0.9566633307707436,1.0039184667747567,0.29997173703135405,16.24389604717187,0.6617956755769778,0.7575719242354683,3.150625885166875,0.9538955518358323,1.4167072454027816,0.9871713367021888,1.0706654145222942,1.1000987840081664,N
325,38671408,Team1,1165632,4424491,1520180.25,2747281.5,3911874.0,2,802,24.0,64.0,149.75,20,9129,253.5,754.0,1739.0,15,9584,240.25,591.5,1667.25,40,15988,410.25,1319.5,2623.25,616.2969835905751,957.5852353617984,699.8973202592418,729.6759581858532,882.4737920692681,6790,2873970,79900.25,216556.0,460367.25,0.8380281690140845,1.3333333333333333,0.9678815740276312,1.1209942770397068,1.2919630494980963,0.7535969182490776,1.4225321152849362,0.9155366365987135,1.1706227255265849,1.2784668981573792,0.08162651409518445,31.408436260653602,0.741666176818023,2.356216694043069,5.740672570063051,0.7738296898858584,1.0818323155643261,0.9249921521724965,1.012264985093807,1.048119862181857,0.08452773718868012,28.422542852233413,0.7386810670596735,2.456242938561387,5.599672830435766,1.0231672466672068,1.2006628963056736,1.0355652911701125,1.091977325479506,1.1687150937456339,Y
326,38671461,Team0,1160660,4520794,1750132.25,2913237.0,4225294.75,12,422,42.0,119.0,292.75,219,7109,697.75,1375.0,4298.5,164,4880,578.25,1407.5,2914.75,300,7041,921.75,2331.0,6019.5,877.9474195205347,1140.1982657606518,885.1432142333979,898.4111380836626,1007.279470734266,59842,1545653,175709.5,415774.5,960026.0,0.9714828897338403,1.585557299843014,1.0636467074384868,1.328731615967845,1.4264131847261097,0.684710440962507,1.281594458792178,1.0046861550892487,1.1279185914262517,1.2475733758287773,0.8813180291925101,13.203919682489637,1.948016453482508,4.501272134438143,8.200654342063117,0.9353596368113019,1.3073960723656164,0.9765546443264282,1.0912791241189128,1.1972999952105776,0.8615986826755383,13.908464261633542,1.8752688068424048,4.417025359264572,9.131094167314693,0.7726030155509872,1.1593453656321224,0.8898157697871427,0.9356630808935102,1.0719353850119537,N
327,38671461,Team1,432053,4358744,1829390.0,2652322.0,3932748.0,10,816,43.5,89.5,552.5,129,15456,474.5,1072.0,7563.75,69,9269,379.5,1102.5,2895.75,164,16666,708.25,1884.5,11211.0,676.1507284110437,1168.9905221513636,825.7902961868325,979.6728760916085,1084.9161178616296,24006,2764758,127993.5,322964.5,1987483.25,0.6181657848324515,2.7573930519666954,1.427377650812186,1.7685295069586795,2.4757805660927925,0.35891779505269283,1.3995092544238872,0.6042699058700957,0.8013325708435968,1.0427662103010298,0.29550214277525116,28.88387481575644,1.280589251039008,3.0618539705022423,20.71155192567427,1.0107916322044284,1.3661230858634892,1.0819301119709714,1.2300275917506136,1.305828761660017,0.3506160813386598,28.737445142301528,1.3436716122186754,3.231104665905474,20.866204366560805,0.8628128910817063,1.4179298414954717,1.0581944447000773,1.1212033604835865,1.216718061755133,Y
328,38671566,Team0,158719,3554274,1256528.25,2674693.5,3248469.75,23,339,25.5,30.5,33.25,177,5517,297.75,346.0,423.5,152,3487,272.5,324.5,459.0,470,4323,511.5,639.0,711.75,746.8683295341052,1145.3498436946854,833.662851248426,941.5190276249314,963.8526972460743,64705,1018032,78643.0,102614.5,109704.25,0.6060606060606061,1.9539473684210527,0.7820431882931882,1.2865924778676456,1.5507156976151113,0.7073170013109829,1.9262386038711472,0.8172175553253812,0.9960749588300599,1.450888239903581,0.42082593303921184,7.751268973238912,0.76626153989373,1.0697111712292924,1.2300460619390483,0.829549022043348,1.5232770766260695,0.9909329451758424,1.0989015317152426,1.1234443707762285,0.4544392481881163,7.4683572175014685,0.9218492548315611,1.2443105628863003,1.4823486721259902,1.0625304340520862,1.2916515228503533,1.1036113143391346,1.1855871652920338,1.2358019772898414,N
329,38671566,Team1,710741,2588086,983375.75,1301281.0,1971695.25,12,282,41.0,52.0,63.75,143,5182,508.0,668.0,898.5,173,3038,327.5,400.0,501.0,374,4518,693.25,1023.5,1319.25,788.6574892631924,1142.9704496125328,832.7021531971732,876.1501361739508,971.7816498299296,52388,1068985,129381.0,164766.0,190052.25,0.8265895953757225,1.8027210884353742,1.4647326987224039,1.7061760289747323,1.769746362551996,0.5799034134470314,1.376229321490999,0.675244433888335,0.870072860236154,1.043264569808746,1.2466323942557889,9.131928111798821,1.4188732959795336,1.7892507734739382,2.1504982381598916,1.0175158287094805,1.3782867776395678,1.0458206712905231,1.0860539873539234,1.2064451469491828,1.2738071140321032,9.148120764894504,1.7164703082965242,1.9734918692281878,2.161747885265687,0.7996584846095448,1.2646275439583439,1.0613413885895153,1.1404070732324734,1.2450990401119384,Y
330,38671735,Team0,478869,3971476,969258.75,1763832.5,2208093.25,9,528,67.25,292.0,429.75,106,8550,638.75,2803.0,5972.25,60,4724,591.25,2540.5,3999.25,141,9371,1716.0,6279.5,8227.75,625.2147730731815,1166.0884114454832,719.2679818494427,851.5760908769796,991.9118845367955,21607,1924655,228313.25,989995.5,1441117.0,0.9299649824912456,1.9860627177700347,1.267140029704586,1.5939599209709285,1.8678961748633878,0.6725429744893645,1.1408339992600256,0.7122767005586557,0.7712066080272243,0.8097498194617339,0.22129559126812454,23.137390056828753,2.748408881582791,9.78309941143375,13.498055262382236,0.9191473401520561,1.235168547295224,0.9586941544378276,1.101443608941615,1.1944718594062627,0.2514177069556709,19.802735629878033,3.3412592721142382,10.986057555259215,14.193019018342037,1.0246556139119276,1.17246874563382,1.0439456813874413,1.085859451539235,1.1343642973159458,N
331,38671735,Team1,990423,2983463,1681383.0,2357519.5,2775255.5,17,546,47.75,84.5,148.25,122,9223,795.75,1304.5,2102.0,189,4218,666.25,1183.5,1780.25,251,10994,876.5,1589.0,3281.75,637.098714017936,1160.2111858809003,749.0371410396928,945.314295162266,956.105553406165,55009,1760375,169762.25,289113.5,462086.0,0.6455026455026455,2.1865813181602656,1.063320090927996,1.1751111500613058,1.2796087872700777,0.7474993999237824,1.403037081241707,0.9073014813122401,1.0491120639689249,1.3281206404820325,0.9140375300261421,21.669357018577973,1.5209320387598158,2.420441034350425,2.91202584113435,0.8173593241118192,1.3442219318197552,0.8911088970090317,1.0923568487048587,1.18353483581291,0.8040364101534005,23.504104867300157,1.712073146156023,2.667593464069459,3.3579232781185655,0.9350267819658359,1.1948887641006944,1.0878361431244725,1.098219714553546,1.1451022377006241,Y
332,38671820,Team0,748725,3034134,1744685.75,2036591.5,2201100.0,36,501,50.5,113.0,327.0,441,6631,797.75,1620.0,2369.5,308,5416,605.25,990.0,3047.25,657,9536,1195.75,1911.5,7572.0,509.66763398934427,1068.3067824074287,780.6338285295501,889.2575567994845,1040.163814290568,108195,1662703,190340.25,339694.0,1138472.75,0.66602634467618,1.7478122513922036,1.2345058940660052,1.3484179248313524,1.4399047529234252,0.6749595964550512,1.2989407154184633,0.8813883251714523,0.9649289989399525,1.2190002698786646,1.1081166518838679,17.387572204019122,2.360052317168898,3.496851194365307,13.247810488605285,0.8467657195221596,1.2377413907913102,0.9312004344099191,0.999926061389447,1.109391255659426,1.1714995281551475,17.986931066646292,2.582696693022309,3.8491090611169727,13.402393125571653,0.9237602333703173,1.240986317763537,1.0448616743005852,1.0630011057890627,1.1108485964454595,Y
333,38671820,Team1,762741,4424491,1942437.0,2264273.0,3770722.0,34,77,37.25,46.0,62.25,586,851,641.25,649.5,676.5,388,648,400.75,418.0,508.0,531,1820,826.25,905.5,1336.5,706.6261039270374,1199.2262386977636,784.474528181557,948.7661192547694,1021.6332118814756,108980,253137,141491.5,177646.5,202330.25,1.2280373831775702,1.6546391752577319,1.3431444127501584,1.516147226055439,1.6077974768455863,0.7111937186296591,1.2274315105677482,0.732040531746865,0.8729332775964562,1.023794303700349,0.9309742658913227,5.3220341073402855,1.833893991866956,1.896036172007395,2.648449135201345,0.9756812109066973,1.2614308795679303,1.0615928401289108,1.0795769911353013,1.1414498241246536,1.0751775400971628,6.6097118658782446,1.8077381066034766,2.1718553452855933,2.9625539738814006,1.0067063202462485,1.1459738948921925,1.0188733111810688,1.070065463702266,1.1385378001796722,N
334,38672150,Team0,990423,4316436,2145046.0,2452228.5,3062587.25,7,546,25.5,61.5,162.75,133,9223,492.25,691.5,2174.0,142,4218,378.25,827.0,1421.25,231,10994,633.75,1381.5,2696.25,798.8942527336809,1160.2111858809003,837.2782870278221,946.13038271818,968.8599564067681,41116,1760375,114715.75,206456.0,509319.0,0.6181657848324515,2.1865813181602656,1.026482915620612,1.303805484545666,1.6454521829521829,0.7474993999237824,1.3995092544238872,0.8631487553187431,0.8890080813989361,1.2168262791271496,0.42110378722544584,21.669357018577973,1.1598531451271192,2.2833537274517335,5.277660414945135,1.0018841477627118,1.3442219318197552,1.0278697108840669,1.1026146997443795,1.2834467442416422,0.41189709437418426,23.504104867300157,1.2266209138436677,2.4291290114176247,5.605948010743494,0.5839499112055925,1.132521748924625,0.7362185025628789,1.0131016478073107,1.0972354855413586,N
335,38672150,Team1,1203665,3971476,1672166.75,2050763.5,2670027.0,28,706,110.25,389.0,508.75,395,9604,1573.75,5882.0,8091.0,212,4724,991.25,3334.0,4099.5,572,16666,2253.75,7055.0,8795.5,676.1507284110437,1041.2423641640626,904.6023780430348,964.2437463145691,1036.230639628093,78969,2528193,336510.25,1289279.5,1820506.0,1.4212531752751905,2.7573930519666954,1.5358124018838304,1.7715522348271673,1.9789338307803561,0.35891779505269283,0.9494134355039133,0.6611788988632552,0.7151133715423983,0.7840517609796916,1.1606081842180898,28.88387481575644,3.1900309893828656,10.135252736596604,20.22362297047494,0.9695644118324207,1.3818747754229193,1.0511061928058951,1.1869978644742736,1.2810335178587753,1.270260560280949,28.737445142301528,3.8228274936536115,11.162025391649754,17.905129282581893,1.0409642689192538,1.295019869552854,1.0723995756428364,1.1659070556329714,1.227420401762556,Y
336,38672294,Team0,109528,2307412,976667.75,1591124.0,1679100.5,9,362,56.25,156.0,207.75,131,4828,688.5,2009.5,3459.5,40,4975,526.0,1383.0,1955.0,89,6669,947.0,2202.0,2539.0,612.004612779286,1282.9866304429663,754.2554580309652,867.9869443586263,1166.030955223125,13032,1405293,183362.75,467963.5,616782.75,0.7256637168141593,3.275,1.0303960141617177,1.7008645094719017,2.3677704747220716,0.3564633086044224,1.6256878007599147,0.5399636790254758,0.9157420800646943,1.2109098769272624,0.1393252905606378,14.695729487047684,1.5931010425815049,4.397068712135782,7.34056295027605,0.7781271532859668,1.371206075729952,0.871686601104695,1.0026072811593658,1.2389523999342207,0.17636033111582713,12.975104735907422,1.7352438249474924,4.160362113770093,5.441665622912476,0.959449123285839,1.7276955473849143,0.9952497931258211,1.083077977231531,1.482545466981369,N
