account_id,match_id,team,hero_id,kills,deaths,assists,denies,net_worth,winning_team,win
207932830,38727876,Team1,6,7,11,2,2,22974,Team0,N
1822149015,38727876,Team0,50,16,4,22,3,34618,Team0,Y
1048763171,38727876,Team1,1,4,7,4,0,23066,Team0,N
111701409,38727882,Team0,10,12,3,9,0,36109,Team0,Y
173357955,38727882,Team0,17,5,4,10,3,31283,Team0,Y
176077109,38727882,Team0,15,4,2,24,0,29767,Team0,Y
1922548108,38727882,Team1,1,1,9,2,2,23223,Team0,N
87839692,38727882,Team0,27,18,3,5,0,36231,Team0,Y
102214230,38727882,Team0,12,2,3,17,2,27419,Team0,Y
865978549,38727882,Team0,31,6,2,13,4,31788,Team0,Y
145596499,38727882,Team1,19,8,9,3,1,25894,Team0,N
1857173892,38727882,Team1,18,2,5,7,1,26822,Team0,N
846183775,38727882,Team1,3,5,5,3,8,25726,Team0,N
167167041,38727882,Team1,2,1,10,4,1,26285,Team0,N
1204407031,38727882,Team1,16,0,9,4,2,22340,Team0,N
1482382955,38728080,Team0,19,6,6,7,2,29402,Team0,Y
1379380193,38728080,Team0,7,5,6,14,4,43464,Team0,Y
1912069048,38728080,Team1,11,2,8,10,4,31124,Team0,N
1825397171,38728080,Team0,1,0,9,8,0,32899,Team0,Y
1877508105,38728080,Team1,31,3,8,8,2,30852,Team0,N
147631816,38728080,Team1,13,1,6,9,7,29278,Team0,N
164072337,38728080,Team0,2,14,4,9,1,43503,Team0,Y
320744850,38728080,Team0,17,4,4,19,1,28848,Team0,Y
217021090,38728080,Team1,27,11,3,8,5,31786,Team0,N
1904092000,38728080,Team1,15,11,4,9,4,29944,Team0,N
277803056,38728080,Team1,58,4,7,10,1,26478,Team0,N
1837860425,38728080,Team0,25,7,3,21,3,34274,Team0,Y
920952216,38728094,Team1,25,3,3,8,0,23843,Team1,Y
111820919,38728094,Team1,7,8,2,8,6,31564,Team1,Y
165197532,38728094,Team1,27,4,0,8,2,28642,Team1,Y
1599733928,38728094,Team1,13,7,4,3,2,25500,Team1,Y
392127070,38728094,Team1,31,4,3,10,2,25076,Team1,Y
185989154,38728094,Team0,12,4,5,2,3,29537,Team1,N
1718704309,38728094,Team1,10,7,2,11,0,25413,Team1,Y
1084544473,38728094,Team0,18,1,4,7,1,20893,Team1,N
105263588,38728094,Team0,17,5,8,2,2,22034,Team1,N
838757715,38728094,Team0,6,1,6,5,2,20154,Team1,N
472542839,38728094,Team0,60,0,5,3,4,19936,Team1,N
105474078,38728094,Team0,50,3,5,3,2,28043,Team1,N
72210220,38728223,Team1,2,10,4,6,2,40710,Team0,N
1877408615,38728223,Team1,16,10,5,9,1,34531,Team0,N
193701934,38728223,Team1,10,8,4,4,2,37588,Team0,N
253290708,38728223,Team1,31,4,6,15,3,35387,Team0,N
270149956,38728223,Team0,7,8,4,13,6,50126,Team0,Y
879354344,38728223,Team0,13,8,10,7,2,40940,Team0,Y
1719325310,38728223,Team0,19,10,4,7,2,41556,Team0,Y
147755805,38728223,Team1,18,5,9,12,1,35609,Team0,N
321601241,38728223,Team0,6,7,7,12,0,40410,Team0,Y
1250734421,38728223,Team1,27,6,11,9,7,33319,Team0,N
1168757409,38728223,Team0,4,4,12,14,0,30130,Team0,Y
1852218964,38728223,Team0,1,2,6,12,1,40409,Team0,Y
231942581,38728283,Team1,1,22,9,12,5,55171,Team1,Y
235571100,38728283,Team1,7,9,6,9,5,46540,Team1,Y
1155806157,38728283,Team0,27,7,9,14,2,40206,Team1,N
240942631,38728283,Team0,3,8,6,10,8,44929,Team1,N
191144961,38728283,Team0,60,4,5,18,0,42986,Team1,N
350305668,38728283,Team0,13,8,10,11,7,43550,Team1,N
253738377,38728283,Team0,6,7,13,5,1,46751,Team1,N
1832319597,38728283,Team1,20,4,4,22,1,50031,Team1,Y
316466842,38728283,Team1,19,1,12,14,1,37227,Team1,Y
151508316,38728283,Team1,50,13,4,15,2,57808,Team1,Y
165560339,38728283,Team0,4,6,9,10,3,48362,Team1,N
1110282931,38728283,Team1,12,3,5,17,2,45498,Team1,Y
296995168,38728422,Team1,35,8,4,12,7,35876,Team0,N
488763125,38728422,Team1,2,5,4,15,4,39716,Team0,N
327532620,38728422,Team0,7,5,4,13,5,45051,Team0,Y
164939794,38728422,Team0,20,4,7,11,7,38238,Team0,Y
918074721,38728422,Team0,11,6,4,20,0,42965,Team0,Y
1877969775,38728422,Team1,3,8,6,14,2,39771,Team0,N
172857725,38728422,Team1,1,3,11,6,2,36445,Team0,N
74650812,38728422,Team0,27,7,9,6,0,38486,Team0,Y
139810330,38728422,Team0,6,9,8,15,1,37773,Team0,Y
5180125,38728422,Team1,25,7,9,13,5,36985,Team0,N
1865340773,38728422,Team0,4,8,7,16,9,39962,Team0,Y
308362270,38728422,Team1,50,8,5,14,7,42618,Team0,N
118515292,38728546,Team1,50,3,8,2,2,22451,Team0,N
1591197043,38728546,Team1,16,3,7,5,1,25243,Team0,N
1857173892,38728546,Team0,18,6,5,23,0,27760,Team0,Y
243119652,38728546,Team1,27,5,12,4,1,20639,Team0,N
151248750,38728546,Team1,13,7,8,3,2,27537,Team0,N
846183775,38728546,Team0,3,10,4,16,3,27526,Team0,Y
1902828658,38728546,Team0,14,11,4,13,4,27851,Team0,Y
34262576,38728546,Team1,19,2,4,6,4,27349,Team0,N
297273074,38728546,Team0,2,6,6,12,2,36435,Team0,Y
158043057,38728546,Team0,15,7,2,13,1,28631,Team0,Y
32639412,38728546,Team0,11,5,2,16,0,29902,Team0,Y
437146090,38728546,Team1,7,2,6,5,1,24748,Team0,N
111701409,38728601,Team0,20,4,7,10,3,25003,Team1,N
87839692,38728601,Team0,27,7,8,6,1,26364,Team1,N
176077109,38728601,Team1,15,6,4,14,0,24555,Team1,Y
1582656679,38728601,Team1,31,5,2,12,7,27171,Team1,Y
1124199166,38728601,Team0,12,1,8,5,1,21758,Team1,N
1859387891,38728601,Team1,7,11,2,16,0,40313,Team1,Y
259187167,38728601,Team0,35,1,6,4,2,19220,Team1,N
1075151398,38728601,Team1,10,3,3,16,1,30830,Team1,Y
141706498,38728601,Team0,1,2,6,3,2,21425,Team1,N
173357955,38728601,Team0,13,6,9,6,4,21032,Team1,N
145596499,38728601,Team1,19,15,6,8,2,28639,Team1,Y
167167041,38728601,Team1,2,3,5,13,1,37069,Team1,Y
65489576,38728608,Team1,11,2,5,12,0,29525,Team1,Y
911856667,38728608,Team0,16,4,10,4,2,17521,Team1,N
1888261838,38728608,Team0,31,2,8,0,1,20042,Team1,N
1698601565,38728608,Team0,50,4,3,4,4,25460,Team1,N
1923434013,38728608,Team0,2,1,8,3,4,21083,Team1,N
207932830,38728608,Team1,6,2,4,14,1,28519,Team1,Y
288422074,38728608,Team0,25,3,5,3,4,23408,Team1,N
1098006019,38728608,Team1,4,10,3,11,2,32410,Team1,Y
1544988058,38728608,Team1,7,8,3,12,7,30107,Team1,Y
1076701299,38728608,Team0,1,6,9,4,3,26478,Team1,N
1048763171,38728608,Team1,13,12,3,14,3,34397,Team1,Y
97533101,38728608,Team1,12,8,2,17,2,31897,Team1,Y
131614199,38728784,Team0,25,0,0,0,0,1275,Team0,Y
91484677,38728784,Team1,18,0,0,0,0,400,Team0,N
1220195649,38728784,Team1,31,0,0,0,0,400,Team0,N
1583254751,38728784,Team1,6,0,0,0,0,400,Team0,N
124024173,38728784,Team1,15,0,0,0,0,400,Team0,N
1860786150,38728784,Team1,7,0,0,0,0,400,Team0,N
185989154,38728784,Team0,8,0,0,0,0,1275,Team0,Y
1513639972,38728784,Team0,2,0,0,0,0,5795,Team0,Y
54151884,38728784,Team0,17,0,0,0,0,1275,Team0,Y
87624911,38728784,Team1,10,0,0,0,0,400,Team0,N
1555744383,38728784,Team0,1,0,0,0,0,5557,Team0,Y
108815945,38728784,Team0,12,0,0,0,0,1275,Team0,Y
217021090,38728843,Team1,27,16,3,18,0,45037,Team1,Y
323155499,38728843,Team1,13,8,3,16,2,26766,Team1,Y
1850282852,38728843,Team1,11,2,9,29,0,28824,Team1,Y
1056765148,38728843,Team0,1,4,13,3,8,27764,Team1,N
79760731,38728843,Team0,52,5,13,11,1,26816,Team1,N
1883657666,38728843,Team0,31,6,10,9,1,27914,Team1,N
320744850,38728843,Team0,17,5,7,9,0,22126,Team1,N
277803056,38728843,Team1,58,7,6,11,1,29701,Team1,Y
907210747,38728843,Team1,35,11,3,15,0,37047,Team1,Y
1904092000,38728843,Team1,15,16,8,14,1,34025,Team1,Y
164072337,38728843,Team0,7,8,8,8,5,34945,Team1,N
1837860425,38728843,Team0,25,4,9,7,8,25495,Team1,N
450871828,38728846,Team1,3,9,8,5,1,29360,Team0,N
1066002321,38728846,Team1,52,5,5,6,1,29515,Team0,N
1220195649,38728846,Team1,31,4,4,11,0,29694,Team0,N
1614524720,38728846,Team0,2,7,8,9,1,37749,Team0,Y
124024173,38728846,Team0,15,7,9,8,2,30922,Team0,Y
205049250,38728846,Team0,12,2,8,14,1,28082,Team0,Y
288625796,38728846,Team1,60,2,8,9,5,25550,Team0,N
1826426616,38728846,Team0,18,13,2,10,1,46018,Team0,Y
153125220,38728846,Team0,10,5,7,9,1,30737,Team0,Y
1883365566,38728846,Team1,27,11,8,12,6,28703,Team0,N
207717158,38728846,Team1,50,6,6,12,2,30247,Team0,N
338903669,38728846,Team0,1,5,4,9,5,32377,Team0,Y
1583254751,38728936,Team1,6,9,7,7,4,38421,Team0,N
1860786150,38728936,Team1,1,1,7,15,1,36758,Team0,N
185989154,38728936,Team1,12,5,8,6,2,43918,Team0,N
159068073,38728936,Team0,58,12,5,13,6,49218,Team0,Y
54151884,38728936,Team0,17,4,5,16,2,42958,Team0,Y
87624911,38728936,Team0,10,9,8,12,4,44327,Team0,Y
1850177863,38728936,Team1,13,4,8,6,0,37465,Team0,N
1389783772,38728936,Team0,2,7,7,11,0,46090,Team0,Y
91484677,38728936,Team0,18,4,4,21,0,47248,Team0,Y
924812291,38728936,Team0,25,7,1,18,4,56172,Team0,Y
246214695,38728936,Team1,27,5,6,5,3,41204,Team0,N
176115006,38728936,Team1,7,6,7,6,5,42913,Team0,N
1379380193,38728955,Team0,50,14,5,12,7,37818,Team0,Y
120853284,38728955,Team0,1,6,5,19,3,32751,Team0,Y
165610860,38728955,Team0,6,4,10,15,4,28146,Team0,Y
414687547,38728955,Team1,13,9,8,6,6,28914,Team0,N
1094520258,38728955,Team1,35,8,6,8,3,25257,Team0,N
95947783,38728955,Team0,2,5,10,13,2,29993,Team0,Y
914316537,38728955,Team0,12,5,7,12,0,30776,Team0,Y
176007261,38728955,Team1,60,5,5,12,1,25774,Team0,N
188441304,38728955,Team0,15,7,3,19,5,31392,Team0,Y
106448300,38728955,Team1,7,5,6,6,2,24913,Team0,N
1752792693,38728955,Team1,31,8,8,12,0,33175,Team0,N
888517309,38728955,Team1,18,5,8,11,0,22484,Team0,N
1582656679,38729189,Team1,10,6,2,16,5,37156,Team1,Y
318194745,38729189,Team0,6,1,10,5,3,26569,Team1,N
1129528667,38729189,Team0,50,2,9,8,2,30207,Team1,N
165560339,38729189,Team0,20,3,7,9,6,33153,Team1,N
96341171,38729189,Team0,2,3,10,4,4,27420,Team1,N
240942631,38729189,Team0,13,8,6,4,0,34318,Team1,N
1859387891,38729189,Team1,7,10,5,6,1,45483,Team1,Y
1906942092,38729189,Team1,1,11,3,7,0,40906,Team1,Y
1068873718,38729189,Team1,31,6,3,17,0,32947,Team1,Y
1834548373,38729189,Team0,25,6,8,4,0,35689,Team1,N
68457871,38729189,Team1,12,5,5,14,2,34278,Team1,Y
1846909634,38729189,Team1,16,12,5,9,2,40818,Team1,Y
231942581,38729333,Team0,1,11,12,6,3,33043,Team0,Y
308362270,38729333,Team1,50,1,4,4,6,27169,Team0,N
400690018,38729333,Team0,10,5,0,14,2,29933,Team0,Y
172857725,38729333,Team1,58,8,10,4,0,27015,Team0,N
1922167574,38729333,Team1,14,3,2,7,1,28293,Team0,N
242681480,38729333,Team0,11,1,1,12,1,25423,Team0,Y
1832319597,38729333,Team0,20,6,2,12,1,31254,Team0,Y
1442862883,38729333,Team1,25,2,3,4,3,30461,Team0,N
1877969775,38729333,Team1,3,5,9,6,0,24785,Team0,N
34262576,38729333,Team0,19,4,5,10,2,33042,Team0,Y
1843461593,38729333,Team1,12,3,5,4,1,27103,Team0,N
1865340773,38729333,Team0,4,6,2,10,2,34716,Team0,Y
1133201348,38729362,Team0,31,2,5,8,1,26359,Team1,N
154191414,38729362,Team1,19,7,6,10,3,35954,Team1,Y
437146090,38729362,Team0,8,2,5,4,3,34245,Team1,N
438025075,38729362,Team1,3,4,4,11,4,36306,Team1,Y
918074721,38729362,Team1,4,3,9,4,2,33232,Team1,Y
109720003,38729362,Team1,25,6,1,12,5,37533,Team1,Y
148832575,38729362,Team0,27,7,5,1,6,29872,Team1,N
74963221,38729362,Team0,1,3,9,9,2,25908,Team1,N
32639412,38729362,Team0,11,8,5,4,4,24009,Team1,N
158043057,38729362,Team0,15,4,4,12,5,29431,Team1,N
1555744383,38729362,Team1,2,7,3,16,4,40591,Team1,Y
111820919,38729362,Team1,7,6,3,7,5,39804,Team1,Y
205049250,38729546,Team1,12,1,9,4,0,23941,Team0,N
1077859183,38729546,Team0,27,5,2,13,1,33952,Team0,Y
445776341,38729546,Team1,7,2,8,2,0,32911,Team0,N
477467839,38729546,Team1,25,5,5,2,5,29890,Team0,N
1889594047,38729546,Team0,31,11,2,13,0,33854,Team0,Y
450871828,38729546,Team0,3,6,2,17,1,35156,Team0,Y
898514158,38729546,Team1,50,2,6,3,0,27863,Team0,N
68669834,38729546,Team0,18,4,1,10,4,36339,Team0,Y
38140678,38729546,Team1,11,1,5,5,2,30481,Team0,N
1275451318,38729546,Team0,10,6,2,16,1,33788,Team0,Y
43870805,38729546,Team1,15,2,4,6,6,24971,Team0,N
1066002321,38729546,Team0,1,5,4,15,3,36448,Team0,Y
275822408,38729578,Team0,10,2,4,16,2,28735,Team0,Y
1255354474,38729578,Team0,13,10,4,11,3,37622,Team0,Y
1379380193,38729578,Team1,7,6,7,4,5,32841,Team0,N
1837860425,38729578,Team0,3,8,3,14,0,29476,Team0,Y
120853284,38729578,Team0,11,15,3,16,2,35828,Team0,Y
176007261,38729578,Team1,60,3,4,4,1,22061,Team0,N
188441304,38729578,Team1,15,3,9,8,1,24128,Team0,N
7363893,38729578,Team1,12,2,9,6,0,21177,Team0,N
914316537,38729578,Team0,31,6,5,19,4,31033,Team0,Y
75416407,38729578,Team1,25,7,9,7,2,21948,Team0,N
277803056,38729578,Team1,58,2,7,4,0,22146,Team0,N
414687547,38729578,Team0,1,4,4,9,4,31199,Team0,Y
1902828658,38729718,Team0,1,7,4,6,5,29605,Team1,N
84379844,38729718,Team1,12,10,2,10,1,34288,Team1,Y
39226397,38729718,Team1,3,6,6,13,1,30362,Team1,Y
184208894,38729718,Team1,18,7,6,13,2,36158,Team1,Y
297273074,38729718,Team1,2,2,4,9,4,28477,Team1,Y
1190115775,38729718,Team1,15,5,7,12,1,25336,Team1,Y
288625796,38729718,Team0,60,3,2,11,0,28060,Team1,N
890872864,38729718,Team0,13,3,7,5,1,20423,Team1,N
312744516,38729718,Team0,6,5,10,8,2,21516,Team1,N
1220195649,38729718,Team0,31,11,6,9,1,25849,Team1,N
1222533695,38729718,Team1,50,3,7,13,0,26815,Team1,Y
181456277,38729718,Team0,17,3,4,9,3,20709,Team1,N
1168047270,38729885,Team0,14,5,7,13,4,32798,Team1,N
105949020,38729885,Team0,2,8,4,12,7,48633,Team1,N
1841671946,38729885,Team0,25,2,4,7,3,50195,Team1,N
37635280,38729885,Team0,13,5,11,8,1,39914,Team1,N
133544364,38729885,Team1,12,2,7,20,1,42109,Team1,Y
1576723802,38729885,Team0,31,5,9,11,6,35963,Team1,N
877571505,38729885,Team1,1,14,4,8,1,63497,Team1,Y
900587389,38729885,Team1,60,8,6,16,3,46588,Team1,Y
1879296485,38729885,Team1,27,3,7,18,4,46586,Team1,Y
1903551664,38729885,Team1,7,11,5,12,5,56171,Team1,Y
128001719,38729885,Team0,3,9,8,8,1,35675,Team1,N
1529829716,38729885,Team1,18,5,5,20,4,49355,Team1,Y
91484677,38729906,Team0,18,2,5,4,5,18230,Team1,N
924812291,38729906,Team1,25,4,0,10,1,30527,Team1,Y
235571100,38729906,Team0,7,0,5,0,0,24994,Team1,N
185989154,38729906,Team0,12,0,6,3,0,18246,Team1,N
246214695,38729906,Team1,27,9,2,10,2,28700,Team1,Y
1065996175,38729906,Team1,3,4,2,12,3,25144,Team1,Y
153691505,38729906,Team0,2,2,4,4,0,21147,Team1,N
1583254751,38729906,Team1,6,3,1,10,1,25420,Team1,Y
54151884,38729906,Team0,17,2,4,3,12,18295,Team1,N
1860786150,38729906,Team1,1,4,2,8,1,30654,Team1,Y
176115006,38729906,Team1,52,4,1,15,4,29791,Team1,Y
87624911,38729906,Team0,10,2,4,3,2,22666,Team1,N
159068073,38730032,Team0,58,6,7,6,6,39951,Team1,N
172857725,38730032,Team1,6,4,7,16,3,39961,Team1,Y
869892364,38730032,Team1,31,7,3,18,1,41707,Team1,Y
1877969775,38730032,Team1,7,3,7,17,2,44570,Team1,Y
141706498,38730032,Team1,1,9,4,15,0,44133,Team1,Y
361839040,38730032,Team0,35,4,4,9,0,33597,Team1,N
165560339,38730032,Team0,12,8,5,9,3,43824,Team1,N
176077109,38730032,Team0,15,2,7,13,0,33513,Team1,N
240942631,38730032,Team0,10,8,9,10,4,34234,Team1,N
242681480,38730032,Team0,11,3,7,9,4,30989,Team1,N
153706657,38730032,Team1,2,7,2,10,5,48706,Team1,Y
308362270,38730032,Team1,50,9,8,11,3,42724,Team1,Y
158043057,38730188,Team1,15,9,3,17,1,39461,Team1,Y
1925530166,38730188,Team1,10,4,1,19,3,37323,Team1,Y
105474078,38730188,Team0,6,1,8,10,5,33353,Team1,N
151248750,38730188,Team1,13,7,6,13,3,43804,Team1,Y
32639412,38730188,Team1,11,0,5,21,0,38343,Team1,Y
250549491,38730188,Team1,31,8,3,11,1,41611,Team1,Y
1016689973,38730188,Team0,1,2,7,8,1,30723,Team1,N
1774335867,38730188,Team0,50,3,5,4,1,32730,Team1,N
34262576,38730188,Team0,19,3,5,4,4,32718,Team1,N
438025075,38730188,Team0,3,8,7,6,2,32892,Team1,N
323329760,38730188,Team0,52,4,9,6,3,40149,Team1,N
96398669,38730188,Team1,16,13,3,14,5,41239,Team1,Y
43870805,38730295,Team1,15,1,8,4,2,20657,Team0,N
1066002321,38730295,Team0,1,5,2,12,2,32784,Team0,Y
154191414,38730295,Team0,19,11,3,7,3,30453,Team0,Y
68669834,38730295,Team1,18,2,8,4,2,23336,Team0,N
107361489,38730295,Team0,4,7,4,10,0,31272,Team0,Y
358892925,38730295,Team0,25,4,3,12,0,29449,Team0,Y
185143050,38730295,Team1,7,3,8,3,8,24252,Team0,N
1834548373,38730295,Team1,50,3,7,3,1,30303,Team0,N
1731861657,38730295,Team0,10,4,1,16,3,30947,Team0,Y
205838163,38730295,Team1,31,2,5,8,2,25047,Team0,N
918074721,38730295,Team0,11,8,4,10,0,35099,Team0,Y
437146090,38730295,Team1,2,6,3,5,4,29383,Team0,N
97533101,38730305,Team0,1,9,4,9,3,31473,Team1,N
1379380193,38730305,Team1,7,5,3,11,3,36848,Team1,Y
1158295817,38730305,Team0,27,1,10,4,2,22526,Team1,N
1255354474,38730305,Team1,52,11,5,10,4,32828,Team1,Y
1745931613,38730305,Team1,10,5,3,13,4,26325,Team1,Y
131501774,38730305,Team0,12,1,5,8,1,25153,Team1,N
298305257,38730305,Team0,17,7,3,6,1,25449,Team1,N
1837860425,38730305,Team1,25,4,6,8,1,25360,Team1,Y
363000769,38730305,Team0,58,5,7,4,2,24788,Team1,N
106589590,38730305,Team0,2,1,8,9,0,29853,Team1,N
1319787866,38730305,Team1,4,6,3,13,1,26612,Team1,Y
116362312,38730305,Team1,19,6,4,8,0,27842,Team1,Y
477467839,38730450,Team0,19,14,7,6,4,35599,Team1,N
890872864,38730450,Team1,13,11,7,11,2,41091,Team1,Y
1845452500,38730450,Team1,15,9,5,19,3,38663,Team1,Y
96544316,38730450,Team0,11,6,7,11,0,31484,Team1,N
1896170482,38730450,Team1,8,3,6,8,4,34821,Team1,Y
184208894,38730450,Team1,18,11,9,14,3,47404,Team1,Y
124024173,38730450,Team1,7,11,7,16,4,42946,Team1,Y
1113415020,38730450,Team0,27,8,13,11,1,36059,Team1,N
1260685159,38730450,Team1,25,3,4,11,2,35977,Team1,Y
898514158,38730450,Team0,2,2,12,12,0,29918,Team1,N
1415876757,38730450,Team0,31,7,3,13,2,36326,Team1,N
1836628724,38730450,Team0,1,0,6,15,5,34908,Team1,N
1065996175,38730511,Team1,3,2,4,6,1,18100,Team0,N
109720003,38730511,Team0,25,5,2,10,0,26924,Team0,Y
91484677,38730511,Team0,18,2,3,19,1,26616,Team0,Y
924812291,38730511,Team1,27,9,4,5,2,25839,Team0,N
145596499,38730511,Team1,19,1,8,2,3,17310,Team0,N
185989154,38730511,Team1,12,1,4,3,1,21629,Team0,N
235571100,38730511,Team1,2,2,8,0,7,22833,Team0,N
111820919,38730511,Team0,7,5,2,5,6,29233,Team0,Y
323196641,38730511,Team0,13,4,4,10,0,26619,Team0,Y
1874352484,38730511,Team1,52,3,4,0,1,23217,Team0,N
87624911,38730511,Team0,10,9,5,6,1,29727,Team0,Y
1902828658,38730511,Team0,1,7,2,12,1,29145,Team0,Y
1555744383,38730651,Team0,2,12,8,18,3,39603,Team0,Y
1190115775,38730651,Team1,15,7,12,11,0,29660,Team0,N
195257679,38730651,Team0,10,10,6,19,5,52176,Team0,Y
1860786150,38730651,Team1,1,8,9,8,3,34849,Team0,N
1084400561,38730651,Team1,60,11,8,7,2,31763,Team0,N
1220195649,38730651,Team0,31,10,7,20,2,37079,Team0,Y
861322129,38730651,Team1,7,4,9,5,4,37948,Team0,N
197222765,38730651,Team1,18,2,16,11,3,30835,Team0,N
1583254751,38730651,Team1,6,9,11,13,3,29885,Team0,N
338903669,38730651,Team0,27,11,9,17,1,37077,Team0,Y
79192770,38730651,Team0,4,11,7,23,0,48166,Team0,Y
116510665,38730651,Team0,14,10,5,20,1,37764,Team0,Y
1511018958,38730971,Team1,14,4,5,20,0,40075,Team1,Y
92615550,38730971,Team0,25,2,16,10,0,36094,Team1,N
1129528667,38730971,Team1,50,6,12,10,0,36000,Team1,Y
355397886,38730971,Team1,1,6,8,11,11,35842,Team1,Y
214095947,38730971,Team0,27,9,8,6,1,42979,Team1,N
1029882662,38730971,Team1,19,20,5,13,4,42690,Team1,Y
128001719,38730971,Team0,3,2,5,16,2,33845,Team1,N
1193943742,38730971,Team0,7,5,11,8,5,36269,Team1,N
904121169,38730971,Team1,31,8,7,18,1,43945,Team1,Y
196244559,38730971,Team0,20,9,6,12,1,43784,Team1,N
1599733928,38730971,Team0,13,13,8,7,4,41850,Team1,N
105949020,38730971,Team1,2,10,4,20,3,52969,Team1,Y
108631241,38731010,Team0,12,5,4,16,4,33573,Team0,Y
1909541750,38731010,Team1,2,1,12,2,0,30108,Team0,N
119559450,38731010,Team0,15,10,3,12,9,36541,Team0,Y
1877969775,38731010,Team0,52,6,3,13,4,42336,Team0,Y
172857725,38731010,Team0,1,6,6,9,1,36265,Team0,Y
259938863,38731010,Team0,31,7,5,8,1,36507,Team0,Y
31846801,38731010,Team1,13,5,8,7,2,25300,Team0,N
429795010,38731010,Team1,25,4,5,6,1,36493,Team0,N
1860803412,38731010,Team1,7,7,4,8,5,37374,Team0,N
156468943,38731010,Team1,14,2,6,6,1,22334,Team0,N
308362270,38731010,Team0,50,12,1,10,6,46506,Team0,Y
258484467,38731010,Team1,18,3,11,6,2,23973,Team0,N
1904092000,38731014,Team0,15,8,9,23,0,40476,Team1,N
157887867,38731014,Team0,2,8,10,31,1,48470,Team1,N
217021090,38731014,Team0,50,14,9,16,1,46098,Team1,N
1880204539,38731014,Team1,4,4,12,18,1,46824,Team1,Y
1572762737,38731014,Team0,31,8,13,24,0,46906,Team1,N
97533101,38731014,Team1,1,10,11,17,1,55520,Team1,Y
298305257,38731014,Team1,17,21,10,13,1,58626,Team1,Y
1837860425,38731014,Team0,25,13,6,16,1,43660,Team1,N
1379380193,38731014,Team0,7,12,10,15,7,49908,Team1,N
869885916,38731014,Team1,13,4,12,13,10,50015,Team1,Y
1034134638,38731014,Team1,60,11,9,17,1,58538,Team1,Y
38027214,38731014,Team1,35,7,10,10,4,50684,Team1,Y
334340951,38731028,Team1,7,4,6,11,6,32133,Team0,N
151503194,38731028,Team0,2,2,8,11,2,33496,Team0,Y
384653741,38731028,Team1,12,3,5,14,7,33327,Team0,N
185143050,38731028,Team0,19,8,6,10,1,27968,Team0,Y
176077109,38731028,Team0,15,3,7,14,2,25825,Team0,Y
205838163,38731028,Team1,31,10,0,14,2,36731,Team0,N
424190601,38731028,Team0,14,6,6,10,3,33276,Team0,Y
837058017,38731028,Team1,13,13,6,7,3,40162,Team0,N
1066002321,38731028,Team1,1,4,7,16,1,31558,Team0,N
385482964,38731028,Team0,4,4,6,12,3,35388,Team0,Y
112069099,38731028,Team1,60,1,5,1,1,12365,Team0,N
68669834,38731028,Team0,18,6,2,10,0,33378,Team0,Y
158043057,38731128,Team1,15,5,4,22,0,27737,Team1,Y
1902828658,38731128,Team0,14,2,9,14,1,23151,Team1,N
1065996175,38731128,Team1,3,16,2,18,1,33279,Team1,Y
154191414,38731128,Team0,19,5,10,6,4,22142,Team1,N
32639412,38731128,Team1,11,3,4,19,1,27527,Team1,Y
91484677,38731128,Team1,18,11,4,10,0,34648,Team1,Y
68457871,38731128,Team0,10,4,8,6,2,24998,Team1,N
235571100,38731128,Team0,1,6,7,6,6,25223,Team1,N
924812291,38731128,Team1,25,7,2,17,3,39617,Team1,Y
437146090,38731128,Team0,2,3,7,11,5,25959,Team1,N
87624911,38731128,Team1,4,8,6,15,1,31378,Team1,Y
1834548373,38731128,Team0,31,1,9,7,1,24835,Team1,N
48782900,38731161,Team1,11,6,10,16,0,47336,Team1,Y
1731861657,38731161,Team0,10,5,9,26,6,37626,Team1,N
151248750,38731161,Team0,13,10,12,9,0,39684,Team1,N
109720003,38731161,Team0,25,10,10,16,0,38032,Team1,N
145596499,38731161,Team1,19,18,9,16,0,47009,Team1,Y
177618,38731161,Team1,6,5,10,13,6,47794,Team1,Y
1016689973,38731161,Team1,16,6,10,17,0,49073,Team1,Y
105474078,38731161,Team0,50,9,8,22,2,44717,Team1,N
111820919,38731161,Team0,7,2,7,19,2,45121,Team1,N
74963221,38731161,Team1,1,9,7,18,1,53808,Team1,Y
250549491,38731161,Team0,31,19,4,14,4,44602,Team1,N
141706498,38731161,Team1,3,4,9,15,0,46841,Team1,Y
184208894,38731394,Team1,18,6,8,9,1,30015,Team0,N
1196446798,38731394,Team0,11,2,3,18,1,25508,Team0,Y
131614199,38731394,Team1,7,3,4,9,1,25970,Team0,N
185989154,38731394,Team1,8,6,7,6,5,29726,Team0,N
1762285056,38731394,Team0,25,10,4,12,1,34802,Team0,Y
84446656,38731394,Team1,31,7,5,11,2,25225,Team0,N
1279695818,38731394,Team0,27,7,6,10,1,25747,Team0,Y
1217055913,38731394,Team0,35,7,4,9,4,33578,Team0,Y
1845811046,38731394,Team0,1,7,6,12,1,35712,Team0,Y
83594771,38731394,Team0,10,5,6,13,1,25747,Team0,Y
79709174,38731394,Team1,2,4,9,6,3,24138,Team0,N
1478890615,38731394,Team1,12,3,6,7,0,25340,Team0,N
185873781,38731572,Team1,20,6,4,16,2,42785,Team1,Y
343920489,38731572,Team1,27,10,10,13,1,37247,Team1,Y
75032405,38731572,Team1,2,4,8,7,0,38904,Team1,Y
