,match_id,Unnamed: 0_Team0,Unnamed: 0_Team1,p_total_time_played_min_Team0,p_total_time_played_min_Team1,p_total_time_played_max_Team0,p_total_time_played_max_Team1,p_total_time_played_q25_Team0,p_total_time_played_q25_Team1,p_total_time_played_median_Team0,p_total_time_played_median_Team1,p_total_time_played_q75_Team0,p_total_time_played_q75_Team1,ph_wins_min_Team0,ph_wins_min_Team1,ph_wins_max_Team0,ph_wins_max_Team1,ph_wins_q25_Team0,ph_wins_q25_Team1,ph_wins_median_Team0,ph_wins_median_Team1,ph_wins_q75_Team0,ph_wins_q75_Team1,ph_kills_min_Team0,ph_kills_min_Team1,ph_kills_max_Team0,ph_kills_max_Team1,ph_kills_q25_Team0,ph_kills_q25_Team1,ph_kills_median_Team0,ph_kills_median_Team1,ph_kills_q75_Team0,ph_kills_q75_Team1,ph_deaths_min_Team0,ph_deaths_min_Team1,ph_deaths_max_Team0,ph_deaths_max_Team1,ph_deaths_q25_Team0,ph_deaths_q25_Team1,ph_deaths_median_Team0,ph_deaths_median_Team1,ph_deaths_q75_Team0,ph_deaths_q75_Team1,ph_assists_min_Team0,ph_assists_min_Team1,ph_assists_max_Team0,ph_assists_max_Team1,ph_assists_q25_Team0,ph_assists_q25_Team1,ph_assists_median_Team0,ph_assists_median_Team1,ph_assists_q75_Team0,ph_assists_q75_Team1,ph_damage_per_min_min_Team0,ph_damage_per_min_min_Team1,ph_damage_per_min_max_Team0,ph_damage_per_min_max_Team1,ph_damage_per_min_q25_Team0,ph_damage_per_min_q25_Team1,ph_damage_per_min_median_Team0,ph_damage_per_min_median_Team1,ph_damage_per_min_q75_Team0,ph_damage_per_min_q75_Team1,ph_time_played_min_Team0,ph_time_played_min_Team1,ph_time_played_max_Team0,ph_time_played_max_Team1,ph_time_played_q25_Team0,ph_time_played_q25_Team1,ph_time_played_median_Team0,ph_time_played_median_Team1,ph_time_played_q75_Team0,ph_time_played_q75_Team1,ph_total_kd_min_Team0,ph_total_kd_min_Team1,ph_total_kd_max_Team0,ph_total_kd_max_Team1,ph_total_kd_q25_Team0,ph_total_kd_q25_Team1,ph_total_kd_median_Team0,ph_total_kd_median_Team1,ph_total_kd_q75_Team0,ph_total_kd_q75_Team1,ph_kd_ratio_min_Team0,ph_kd_ratio_min_Team1,ph_kd_ratio_max_Team0,ph_kd_ratio_max_Team1,ph_kd_ratio_q25_Team0,ph_kd_ratio_q25_Team1,ph_kd_ratio_median_Team0,ph_kd_ratio_median_Team1,ph_kd_ratio_q75_Team0,ph_kd_ratio_q75_Team1,ph_time_played_ratio_min_Team0,ph_time_played_ratio_min_Team1,ph_time_played_ratio_max_Team0,ph_time_played_ratio_max_Team1,ph_time_played_ratio_q25_Team0,ph_time_played_ratio_q25_Team1,ph_time_played_ratio_median_Team0,ph_time_played_ratio_median_Team1,ph_time_played_ratio_q75_Team0,ph_time_played_ratio_q75_Team1,ph_damage_per_min_ratio_min_Team0,ph_damage_per_min_ratio_min_Team1,ph_damage_per_min_ratio_max_Team0,ph_damage_per_min_ratio_max_Team1,ph_damage_per_min_ratio_q25_Team0,ph_damage_per_min_ratio_q25_Team1,ph_damage_per_min_ratio_median_Team0,ph_damage_per_min_ratio_median_Team1,ph_damage_per_min_ratio_q75_Team0,ph_damage_per_min_ratio_q75_Team1,ph_assists_ratio_min_Team0,ph_assists_ratio_min_Team1,ph_assists_ratio_max_Team0,ph_assists_ratio_max_Team1,ph_assists_ratio_q25_Team0,ph_assists_ratio_q25_Team1,ph_assists_ratio_median_Team0,ph_assists_ratio_median_Team1,ph_assists_ratio_q75_Team0,ph_assists_ratio_q75_Team1,ph_win_rate_ratio_min_Team0,ph_win_rate_ratio_min_Team1,ph_win_rate_ratio_max_Team0,ph_win_rate_ratio_max_Team1,ph_win_rate_ratio_q25_Team0,ph_win_rate_ratio_q25_Team1,ph_win_rate_ratio_median_Team0,ph_win_rate_ratio_median_Team1,ph_win_rate_ratio_q75_Team0,ph_win_rate_ratio_q75_Team1,team_0_win
127,38667373,254,255,193774,635984,2916527,4119306,1308219.25,1203715.25,1389438.0,2266677.5,1584935.75,3520277.0,12,12,452,766,54.5,104.5,94.0,173.0,120.75,256.5,167,134,10330,6247,664.75,1458.75,1110.0,2591.5,1535.75,3493.25,108,29,3974,5711,719.75,861.0,965.5,1647.0,1260.0,2340.75,199,220,8782,18742,1034.25,1887.25,1796.5,3077.5,2463.5,4737.25,751.8306833545996,675.8486313647703,1096.941738520649,985.6067546243456,807.0596184071848,844.6207619803656,952.4882884135714,932.6892742287246,1032.6064600303448,971.416327817293,36268,26668,1516644,2653753,206788.75,378360.75,313122.5,562025.0,421047.75,860889.25,0.8737727910238429,1.0938539660304676,2.599396074484147,4.620689655172414,1.0793194792610226,1.3783863087847372,1.2168174140556642,1.5421814450602107,1.4894871256647075,1.8353581795183065,0.4920120460095618,0.2412549936849769,1.4177382095370956,1.0340193758163454,0.7820388561120091,0.7271881990782167,0.8755836725789299,0.782242101389605,1.2621832948877925,0.9517678886530974,0.3877416849334877,0.2614199136835891,25.42778080109796,38.70740750742608,1.711383253100037,3.1721241735580654,3.250670129770974,7.477043123637417,4.7089661855188245,11.721767858634358,0.9791578604399256,0.9287759797586106,1.4558453426508786,1.1695868096789157,1.0475169491506762,0.9589075215432816,1.0702941225948182,1.006198203331105,1.114749891673089,1.1395744355925246,0.394333774067973,0.3368168071536491,23.04304901311948,40.72998321540325,1.804744234153888,3.554852296327942,3.32722718984104,7.398514627133837,4.437643938133277,11.005733757895444,0.8900797235897232,1.0031474956220294,1.266976734748937,1.5582517654918695,1.0090117857732137,1.1015479524373644,1.128105097775275,1.1162939394246996,1.207713724641867,1.138662291654812,N
128,38667472,256,257,928449,990423,4384346,4520794,1315783.0,1193190.75,2136381.5,1394572.0,2597606.25,3622963.25,10,43,348,816,36.0,76.75,96.0,165.0,146.25,260.75,182,704,6364,15456,473.0,1133.25,1420.5,2161.0,2280.25,3549.5,117,210,4409,9269,344.0,670.75,666.0,1374.5,1068.25,2210.25,194,1059,4421,14271,611.75,1480.5,1299.5,2577.0,2191.25,4425.0,870.3969685005037,862.4256467903167,1401.9531610426973,1156.9068003758678,941.7750455513996,947.4566577530128,1036.786300860436,1015.8249490158844,1163.7263910104084,1085.1544767398386,36171,138264,1173152,2764758,99665.75,239943.0,243942.5,514514.0,477662.0,865472.5,1.0496350364963505,1.1306646525679758,3.605873261205564,4.819047619047619,1.4714472921549355,1.5387030101373798,1.5823045267489713,1.6107888408678837,1.7329489932146938,1.9037155543946715,0.3237544004220427,0.2867911468416242,1.1802017169924008,1.275690453984473,0.7284892854084635,0.6983012821681124,0.9355446110995084,0.7228638096295504,0.9766724237968012,0.7849325871048839,0.2754050462372741,1.0827252537187697,10.021786768021077,26.501431848194745,1.054068146040561,2.320433481121144,2.570297205013772,8.309581484170863,4.535706071924358,13.242250492224375,1.0084428668557166,0.9287759797586106,1.4547240604699707,1.372862886134719,1.1137379575069044,1.0060395379808107,1.1331040503894474,1.1216545776804123,1.2283200961808411,1.2968050749883282,0.3351518159137832,1.1303698946527936,8.95171356830425,26.668384594738857,1.211472349787334,2.531770855907527,2.469173940179434,8.14427597077953,4.2138731547029264,13.5276642280132,0.9612861014769012,1.063367608404391,1.5925685213324627,1.2284729157544123,1.0861799342187393,1.1119070861463087,1.150227485164626,1.1232252370412683,1.2419214618018868,1.1302816147752288,Y
129,38667587,258,259,1508621,304457,4547335,2344959,2307014.5,622910.0,2974846.0,1424058.0,3095859.25,1923992.5,15,17,610,344,35.25,35.75,251.5,61.5,537.5,157.0,220,147,9311,3822,510.0,415.25,2927.5,692.0,5760.5,2264.0,165,113,7124,4130,312.75,313.25,2730.5,477.0,5029.0,2098.0,331,259,11989,6942,753.0,591.75,5424.5,1116.0,10475.5,3575.25,696.2888804364161,911.730424728522,1047.6420022949214,1113.243869079707,747.4508958054035,946.5932361918888,807.5628900863796,1024.3107557426515,943.9341705660512,1057.3446890842586,68860,47699,2108272,1181097,131642.75,112383.5,832967.0,194743.5,1844781.5,534197.5,0.9605704697986576,0.9254237288135592,1.83982683982684,1.54177897574124,1.187819995460163,1.1004521862529106,1.254941669933566,1.2677894166516164,1.4858385227910775,1.369818151459494,0.6733139475261515,0.7571885166732313,1.14000702682216,1.309134892027956,0.7466755734627883,0.9480137393230654,0.8760394756298011,1.1417210690032693,0.9803715232228032,1.2022187062461895,0.6373078136651231,0.5160576271347116,24.086398675087093,12.907723407742315,1.3218812912106674,1.15904540509804,11.050235116690438,2.2381822322811624,19.885511842147267,3.5289206813535405,0.8716645552904457,1.0117893587354827,1.2168062311421723,1.182557555997383,1.0314834322373718,1.0879963065888263,1.0406555733098557,1.1265362975995643,1.054598823792606,1.1721014835386576,0.6324244901743834,0.5524051670120982,20.67282070149124,12.341086594958991,1.2500238759379323,1.2418837474432949,11.487727046720025,2.3724571919629507,20.28414123591852,3.844235550159069,0.7689364983271677,1.0217342393189337,1.147531677630386,1.2720649947278486,0.8963633207932609,1.039626133210151,1.0749622397245828,1.1004991320200532,1.1021067544286427,1.1930349771260242,Y
130,38667778,260,261,158719,572196,3660008,3093679,1187498.75,1448714.75,2116243.0,1881424.5,2695014.75,2396316.25,9,12,145,398,23.25,60.75,24.0,139.0,86.25,212.0,111,149,2041,6013,319.5,1027.0,421.0,2291.0,1331.0,2485.5,94,124,2339,3357,176.5,678.75,296.5,1689.0,1066.0,1811.25,141,248,3687,8279,434.75,1093.25,541.0,2381.0,1973.25,4415.75,718.4481584170027,691.3236256093585,1062.3445439551288,1288.9462582728818,932.7180227283952,891.0945878277284,947.1788934022716,963.6152487616456,1005.521453733862,1074.5855723415764,30620,37556,572173,1422582,71976.25,191256.0,96052.5,434217.5,341618.0,692301.25,0.8725951261222745,1.2016129032258065,1.9539473684210529,1.825072886297376,1.1960820622181707,1.330182362610205,1.2841528348141091,1.380923267407634,1.4926326530612246,1.6921414010348588,0.7073170013109829,0.6350981947697865,1.2775277103973304,1.226792580257775,0.9217613659259668,0.7250531991980068,0.948303489934082,0.8876321741062907,1.1420851940481629,0.9296015686678591,0.2615748946741815,0.5477885079541668,5.608872666569679,36.08998829493645,0.4589372785738633,2.24416190123313,0.8464878686112068,5.359774072182267,3.619956478376329,10.987177693252974,0.8585532591347779,0.9175148007087692,1.17609653601236,1.3558047346049833,1.101041733909972,1.125500825142545,1.1107182689544732,1.2356521177101312,1.1223896316422746,1.3308178651227869,0.2854991208167607,0.5389518641244267,5.6447434907977465,37.455033906643386,0.5226579342077144,2.4513576723264667,0.9298766396204574,5.486588110020652,3.893047273544254,11.091638333980272,0.7370329892470044,1.1171215692628726,1.2916515228503531,1.231998900390589,1.0516995149513488,1.1233933393491529,1.060776268450426,1.1400191269498676,1.1381052323230592,1.1902891646567155,N
131,38667904,262,263,1581097,126798,3909196,3453764,1830201.25,834668.25,2518723.5,2600741.5,2958095.75,2840560.25,13,3,426,530,39.5,25.5,106.0,54.5,237.75,255.25,178,19,6109,9167,535.25,457.5,1502.5,602.5,2233.5,2878.25,182,31,5649,5483,567.25,258.25,1192.5,668.0,2120.75,2735.25,367,46,8006,10772,989.25,534.25,1856.0,858.0,4448.5,5128.25,758.5930765145162,833.5964909661052,1021.2694330161536,1100.889744245712,841.8701122128748,866.4052123269523,907.8184515628462,957.964881662264,947.9303932087264,1029.2902354087698,54219,7310,1519375,1644770,157268.0,99835.25,323324.0,154399.5,801977.75,802992.25,0.8329764453961456,0.6129032258064516,1.3388266315095585,2.4114285714285715,0.9812555016043388,0.7796325435620962,1.0361932070024056,1.1684314685004331,1.1119474471644997,1.569373966921379,0.9072324672095388,0.7097027458272197,1.3656770780048206,2.341701829856053,0.9364221808597036,0.9080569320109732,1.0093139298047968,1.1734384559709383,1.108543535234957,1.807013123861417,0.531495661467321,0.0878825328390495,15.384888819124232,10.393395757491506,2.5698853421634875,1.3074667076057134,3.8065956279778663,1.8627646980782695,10.385831081742712,7.899153425466079,0.914773262356278,0.7963606315917969,1.3359378380133922,1.2421628060244665,1.0359320336807496,0.9614536523325355,1.104871500394827,1.0681469957542666,1.2423902292314306,1.1538939706889966,0.5618716737517692,0.1020049945444394,16.554821385150493,11.53490174678181,3.03068252231028,1.3565613641425054,4.051107651071802,2.097725756801973,9.693036719180554,8.396457500426179,0.8682282338936965,0.8775762513595452,1.1395494635374157,1.4314052646501658,0.941708204748599,1.0093470571155,1.0820660442649603,1.1176673638427983,1.1128423209099365,1.2256314168727869,Y
132,38668021,264,265,1789855,870986,3304523,2989760,2247694.75,1246720.5,2508043.0,2219345.5,2898647.5,2620166.0,5,7,526,102,11.0,34.0,29.5,49.5,75.75,79.25,139,113,9878,1583,160.75,569.75,486.0,861.0,1196.75,1324.75,80,49,7309,1561,179.75,410.5,421.5,639.0,806.5,740.0,152,98,9099,1762,280.25,609.25,666.5,909.5,1377.5,1407.0,559.7617666428292,821.1585504847694,1234.0702784088962,1271.874017598539,873.7330764092214,906.2468293911526,943.5615783578712,970.7796890863976,1029.9964781114336,1060.692753660363,27969,20350,1722462,379140,46198.0,116064.5,106959.5,168567.0,242358.75,249636.25,0.6512968299711815,0.92568866111467,1.7375,2.306122448979592,1.1785969242515857,1.1167382680355962,1.4158521257098355,1.5816783935289882,1.4980791386033323,2.047698070000823,0.6302486822033573,0.6536217454256475,1.3283171310376276,1.5995033701200814,0.8358996252174653,0.7986672910086272,1.0463074725187904,0.9007644440237584,1.0820619762188226,1.1534525137638785,0.2680952717605515,0.2058367618387747,38.72431099556386,3.97031990133888,0.6181343497530665,0.7851317541367752,1.1943148252694633,1.601246575675956,3.223663934631799,2.6510061989053164,0.9299924960552238,0.9423644720853582,1.280521900586964,1.3378469457615565,1.0353945359561114,1.018461251516816,1.1954032573672324,1.1093093571545172,1.233867470441399,1.2609935727795856,0.2840441775909401,0.2123011856720172,46.93877718130038,4.379793303600653,0.5503168003556275,0.8304333140376605,1.2511838921424594,1.5027158004228978,3.3025987312188176,2.752408005776804,0.6551404348862262,0.9451533666720584,1.198491505843589,1.1502927062741608,0.7476080565744627,0.9712203006995968,0.938232014908823,1.0458783437610628,1.0510421019058325,1.0799586713152656,N
133,38668169,266,267,1411989,1046822,2873186,3227511,1630439.75,1931101.25,1960832.5,2821519.5,2275927.5,2911375.0,18,25,364,752,54.25,83.75,97.5,235.5,98.75,319.75,207,367,5691,6926,595.75,959.25,1022.0,2865.5,1418.25,4852.75,137,315,4678,6504,399.75,884.0,839.0,2387.0,967.75,4282.25,356,540,6557,15325,912.25,1838.5,1702.5,5019.5,2306.75,6682.5,552.8386849032787,600.7831361191373,998.394438094685,1041.2423641640626,809.8407167957781,735.7027763725139,925.3244089337512,821.8445913192679,987.6288860681703,870.4260899686326,56450,92502,1341909,2524694,165902.25,303493.0,317067.0,834596.5,338830.5,1077002.5,0.9424019607843136,0.9167383820998278,2.061302681992337,1.585557299843014,1.2778129378431613,0.9600533863268148,1.470366742001374,1.1149812569554267,1.5029912611987062,1.203057206447037,0.7929297514082543,0.684710440962507,0.998422957334852,1.3950917796926054,0.8268528495118533,0.98205757361814,0.9163504039805028,1.0330436097534212,0.933408110370831,1.180886514713122,0.3351952691518887,0.9673316304933454,12.862793022021878,27.59134249023288,1.8056400759463709,2.8811531977142653,3.4800600103725,7.814039184175183,6.492638300288758,15.766923680600604,0.9184904349087948,0.8981230681890062,1.1567408732357318,1.3073960723656164,0.9583449503349916,0.917122206003236,1.0644014671442443,1.0195443287580952,1.1356057563494115,1.1213155942108497,0.339874731838171,1.05061576808967,12.253142581998649,27.24389975046767,1.853775421598756,3.1725438444477856,3.7583433522946086,8.876953820765408,7.668147663621031,13.562071079903465,1.033834327884045,0.9477479972590171,1.1507836394745858,1.1593453656321224,1.0562307319764983,0.993510726011702,1.0791506485219764,1.0650900394522247,1.1252496689609386,1.0968466531557328,Y
134,38668223,268,269,282240,493929,3927884,3078158,664376.5,1413016.0,2065087.5,2059469.5,2856112.25,2752864.0,6,17,297,277,38.25,44.75,76.0,85.5,123.5,158.5,138,254,3238,3380,537.5,594.75,1144.5,1303.5,1399.75,1884.75,43,222,4075,2758,400.5,418.0,906.0,979.0,1393.5,1643.5,85,409,6032,6061,681.25,921.5,1364.0,1672.5,2562.0,2740.0,717.626008953436,730.1729096629133,1169.618170638394,1141.8352333860798,815.856199779053,807.3991411988131,884.9725444223475,871.66550233955,1005.9751769138082,944.896919559463,16520,66638,1043200,1085934,127079.25,142501.25,260524.5,306456.0,435617.25,508988.5,0.794601226993865,1.0063532401524775,3.2093023255813957,1.7932203389830508,1.0075469669423105,1.0805946146034986,1.134119022911828,1.1848349437181924,1.5222093324988932,1.4688494119118731,0.3637604741609984,0.6578682085146853,1.2570798308545972,1.6241496106890907,0.9690757027206164,0.9251503270728196,1.137403595727556,1.0383007693346649,1.224345183113863,1.3030496193373855,0.1766155463521897,0.5470593082834906,11.918258696150618,6.995467361842351,1.072553960561096,1.5004179986184698,2.5416858281645958,3.0657407027187578,9.657826437667367,5.637336488909973,0.9234703711002616,0.8725644626945459,1.213643751924694,1.3229315334317575,1.0701399372472222,0.9386786538554804,1.0983005582736165,0.9910012272036072,1.1876069776489373,1.1075809074523049,0.1684340240993854,0.5873742198446057,12.549856752872175,6.786566909473041,1.264888191570507,1.848893864013568,2.668271152326005,3.4743171769063856,8.70058882257908,5.24696485892398,1.0170257866031778,0.8767532853247001,1.1517970315899426,1.319594248742107,1.029178539097839,0.949414578996941,1.0518567179108878,1.0591271751460627,1.0646752801135184,1.134116555231036,N
135,38668332,270,271,1233438,748725,3409484,4358744,1588329.0,1459599.5,2539315.0,2025666.0,2583353.75,2978948.5,84,14,870,816,162.5,31.75,202.0,45.5,313.5,164.25,1142,213,15964,15456,1994.75,397.75,2866.0,626.5,5142.75,2297.5,980,138,8047,9269,1455.0,379.25,2083.5,660.5,2851.5,1283.0,1559,376,18164,14271,2768.25,529.5,3510.0,1004.0,6347.25,2380.0,867.1402987334945,740.2623742245308,1160.225591964632,1059.4466437437786,895.3518918347708,885.6683397381404,956.4236772079386,965.9859683271508,1107.861443173471,1013.3264521308868,298214,59483,3251545,2764758,503350.75,117996.25,715216.0,175998.0,1017146.5,516989.0,1.1653061224489796,0.7564655172413793,1.9838449111470116,1.9824561403508767,1.3107721780135573,1.0089201714055855,1.3936434669804203,1.538120896816549,1.8099573490813647,1.6364899126119323,0.7172687671265191,0.6411994644796207,1.293507131928164,1.637590933167537,0.8439066208477009,0.701076725710712,1.0088896294174563,0.8279732942777664,1.1580086783971768,1.2813340114329062,3.016383493611221,0.6795760947307584,40.02493188495185,26.501431848194745,5.303197444635993,1.0644438173515771,6.846618758580763,1.851755077213971,9.030987526386092,10.977018032555437,0.904640286186595,1.011994969547538,1.3768011859161278,1.230516984662844,1.0360116422317087,1.0256392490653548,1.092154142591634,1.085406967231939,1.1913895244991903,1.1519220305330338,3.3773219230885183,0.6483426961181672,38.83286891119156,26.668384594738857,5.867234723657413,1.0213807628485527,6.999331262342089,1.906144632353546,8.890120782297625,11.349932287632178,1.0261666945582204,0.890950501937104,1.1855193173014609,1.1284770456249456,1.0479656201295946,0.9246884887460568,1.119776673109291,1.0052886720521927,1.1671114405654577,1.101447795265916,Y
136,38668464,272,273,668838,573601,2830856,3159217,1118817.25,2073986.0,2272596.5,2441216.5,2651951.25,2990706.75,3,12,166,698,5.0,61.75,11.5,183.0,36.0,434.75,36,170,2995,5618,74.25,845.5,155.5,2964.0,526.25,5148.5,30,47,2112,6024,56.25,860.25,124.0,2123.0,356.75,4974.25,56,145,3828,16887,141.0,1211.5,256.0,2480.0,793.25,7725.0,648.9103419073775,512.285082058635,1103.7315570873575,1212.450246463446,732.9395476668179,669.0231991557368,981.586762441693,862.9732123343035,1038.1151885674772,1042.529571060941,12232,27833,655285,2522644,21983.25,209637.0,42360.0,545739.5,119745.75,1476062.5,0.7283236994219653,0.6276923076923077,2.466666666666667,3.617021276595745,1.1549999999999998,0.7275729656336734,1.3090435606060606,1.1891468331903774,1.502847139154705,1.891238781752828,0.6626222526524398,0.3987751228536232,1.4906114394031902,1.5766919909278825,1.0026085413178514,0.7602818694609208,1.1022032707810443,1.09964486188395,1.221521482204877,1.3235743436706402,0.1237245833322797,0.3517067252206614,3.8910262523683854,36.79506318190253,0.2047963575662464,2.0148811102976687,0.439314277092551,9.302815965550607,1.7365471590199153,25.541894510206014,0.7583392524892117,0.7275143391306261,1.1780474020236833,1.423844619590229,0.8864572534433522,0.9094946246602668,1.0967704858364655,1.115873980367346,1.1597280398883805,1.13589569316487,0.1213149632411526,0.32200661056073,3.654608071563255,36.698710199472565,0.2350228302422658,2.090714273607372,0.4809849273638091,9.214887832970796,2.2189325333549936,26.15065530248291,0.7910200562469161,1.047801850609822,1.2406886113085378,1.3711975089383162,0.8135952224915737,1.0634970829481925,0.9383955720918812,1.1160223810405712,1.128681055775615,1.2503901813352298,N
137,38668524,274,275,928449,342746,2526433,6354509,1268557.75,3025771.25,1654020.0,3432937.5,2178288.5,4900687.75,5,6,224,228,35.75,77.25,61.5,127.0,154.0,143.75,75,143,2991,3884,618.0,1266.75,784.0,1765.5,1610.75,2045.25,53,97,2006,2332,330.5,1030.5,477.0,1277.5,1298.5,1439.75,143,131,3047,4278,522.0,1443.0,1116.0,2480.0,2396.25,3334.75,704.7609604979997,882.8087141192738,1343.0835849605928,1436.3218598368803,799.1579387162305,903.001247450366,966.1806912623543,976.9096972714084,1057.3446890842586,1166.3759721976958,17377,23871,650832,821409,108016.25,288435.0,194743.5,433112.0,528822.25,513895.0,0.9356929212362912,0.9146141215106732,2.3848580441640377,2.1952479338842976,1.3983704974271012,1.2154100392847755,1.4784366576819408,1.4125060722189238,1.844943768008179,1.6176990680978234,0.5851219387519195,0.6295690669006264,1.6109257065616531,1.577034587609749,0.6363951428533523,0.8115814610668705,0.8211017811439699,0.9366078436272458,1.0875219197046335,1.0789865920736594,0.2139023883614737,0.2209290563462119,6.583054121919086,12.097232061779192,1.005911175137492,3.100097952050909,2.2381822322811624,3.1550059959699164,5.6219039834583775,4.742831611100461,0.8236082328364502,1.0444968263090302,1.6049992969556048,1.6641240565862565,0.9837450482818504,1.0804060098577228,1.000831733473981,1.1926651003147288,1.071711724465759,1.3072722118347486,0.3057201197038314,0.2502948888605565,5.9357678442992565,12.286397214953176,1.0475819857748243,2.975946598884009,2.3724571919629507,3.2297210409538915,5.202869397540853,4.830917473586455,0.9925508890468304,0.8348453410409249,1.3090348062402313,1.1844060898544473,1.013630902241006,0.9614117071786068,1.1718919041303968,1.0560908045690751,1.2752998699624811,1.1088055852967134,Y
138,38668875,276,277,1132458,1793077,3135943,3741938,1437713.5,2346869.75,1980592.0,2578154.5,2265643.0,3285833.25,12,26,565,445,45.5,35.0,64.0,66.0,121.5,80.5,129,222,6974,5731,656.5,316.0,1062.0,645.0,1557.5,1076.0,127,238,5710,2733,554.5,340.5,892.5,696.5,1403.0,852.25,159,611,10743,7656,689.75,858.75,1139.0,1403.5,1987.25,1520.75,645.3486296565865,610.3455118376659,1019.6538207450728,1154.7399052165072,770.5776408026418,724.3680211688397,874.5551697126357,799.5635250685308,933.60036686132,1039.9237634841502,28375,84698,1966830,1122947,170790.25,121235.0,239202.5,198929.5,360389.25,250657.5,0.7497089639115251,0.5603751465416178,1.5442764578833694,2.096963044273692,1.0178929698448385,0.939506571859513,1.1228469047047769,1.164559362206421,1.4543481286461537,1.4638999025024373,0.9273160105625888,0.5907500733840736,1.5735474813104886,1.766098015612119,0.965068167448842,0.8704241586114494,1.047748017160527,1.0308048527095754,1.2907912036596194,1.1555255315508906,0.6379254372515182,0.830273880649941,23.644400105718944,11.501051526253836,1.6816881760551183,1.1204621056732975,1.9962420900227764,1.6985160579974834,3.580227781079623,2.658927974601448,0.8205220705628569,0.9085258302186158,1.170158349966632,1.198205453921086,0.8949827610571074,0.916839745261727,1.0697984545007455,0.9566486071420136,1.1533313698005483,1.131419919238686,0.8202292089050182,0.9354321325949072,22.70203701544976,13.651446556401536,1.4300537232569908,1.3092378756577956,2.0596180144372926,1.8397900793157105,3.796930918680232,2.8263999299722338,0.7689364983271677,0.9361489233559208,1.4092065569749936,1.3103711101380395,1.045158287252404,1.0832934236488732,1.0677426537001344,1.1812475081032647,1.1208684145133343,1.2323658838150762,Y
139,38668877,278,279,973063,524469,4199569,3660008,1822326.0,1019076.25,2015980.0,2072986.0,2639927.0,3052892.5,18,3,328,451,26.0,21.25,54.5,122.5,83.75,271.0,191,66,4463,5717,391.75,310.5,628.5,1913.5,1316.75,4232.0,211,71,2700,3962,285.0,232.0,519.0,1103.0,1108.5,2535.75,353,72,7321,7966,502.0,510.5,1282.5,1817.5,1856.0,3942.75,706.6261039270374,776.4906370432644,1024.8282435827975,1199.2262386977636,937.1599896752524,887.6595278858808,950.5047119001058,981.218689445767,974.3204753823984,1142.6182966241677,51868,12014,1098445,1438042,87579.75,71114.5,188790.0,401686.0,285426.0,807063.25,0.90521327014218,0.9295774647887324,1.652962962962963,2.06018018018018,1.0723698646836524,1.122391889618038,1.2398370702979788,1.4054367001982753,1.489317901234568,1.727603688203872,0.7535969182490776,0.6658584671924592,1.3684963678159523,1.5293906243863524,0.859774564080979,0.8150829024274648,0.9436265039400716,0.97238538704943,1.0890307217598818,1.1218562036605435,0.531224127731526,0.1026309857810456,6.522472407857332,23.894714642219515,0.7178873240827857,1.125934715609682,1.7916375774155529,5.5725712776755545,2.7768977852449424,16.66774247395269,0.991085125328189,1.0157390296364743,1.2045553767804458,1.3967624665945704,1.065017948264901,1.099109432728567,1.126571226631631,1.1718974892316625,1.172602490512526,1.2455149045808858,0.6294358195415024,0.1457867850979203,6.989390201649579,25.51774519235852,0.901343685423383,1.3920958327454809,2.0530550654173245,6.566300134664129,3.024360246275848,13.457205890780433,0.9739862312144124,0.8867655139046726,1.2128190463500768,1.193825642153488,1.057686834151756,1.007506176500603,1.1008418880736095,1.056543842439809,1.1457766543078738,1.162611741700776,Y
140,38668920,280,281,740319,136289,2691123,3621896,893733.5,1154957.25,1200428.0,2126060.5,1503218.75,2409761.0,7,3,352,502,41.5,19.0,72.0,34.0,206.75,99.25,113,54,5942,4325,580.25,244.0,646.0,713.5,2362.5,1189.0,49,66,3251,4161,525.0,194.25,829.5,407.0,2482.5,1081.0,98,78,8252,14834,671.0,350.0,1474.5,584.0,3946.0,1784.75,769.4906005572698,433.6649388525536,992.67282332589,1085.734669085488,886.344820813202,911.8197417550616,931.4028384814932,943.7456572341994,941.1449286499374,1051.2581260989548,20350,13255,1337031,1945351,136666.5,59089.25,216955.0,127982.0,759803.75,333084.5,0.5659536541889483,0.8181818181818182,2.306122448979592,1.7818853974121995,0.9378152947639088,1.0062485838903363,1.1537957015766127,1.0286353726782709,1.8331405884721792,1.5318314226028718,0.6536217454256475,0.688347586696542,1.874598144732652,1.3269026686016836,0.7565385031131008,0.8064725864911925,1.1168660035299005,0.9637655187651448,1.3751444898263256,1.156478839139948,0.2058367618387747,0.1088158577883139,11.077451278969814,23.17096020207433,1.2158993852344924,0.6033568254458155,2.4580043706462917,1.2099740974643542,6.705238631428662,3.056491220364881,0.9012331396253156,0.7204942583948607,1.2428032516824217,1.2946340720487657,0.9944681067163044,1.0679706478001594,1.0513705449689494,1.139070147689948,1.1454627169519114,1.166081471885164,0.2123011856720172,0.1120175773786778,9.72280297012793,25.268661279755403,1.27776965700526,0.6046108834106226,2.834123626306871,1.169283082405327,6.789091772602857,3.4208633959111934,1.005633642664077,0.8919210086842148,1.2857364509266396,1.2466014123934956,1.057243602735984,0.9603325661365606,1.0978876902167836,1.039074292107829,1.1593239087791856,1.0863254127800863,Y
