,account_id,match_id,team,hero_id,kills,deaths,assists,denies,net_worth,winning_team,win,matches_played,total_kills,total_deaths,total_assists,avg_kd,win_rate,total_time_played,kd,h_kd,kd_ratio
813,281768392,38715118,Team1,6,7,10,6,2,26005,Team0,N,1039,8369,7915,11254,1.0573594440934937,0.5332050048123196,1789855,0.7,1.2029069441559086,0.5819236503711405
814,951978031,38715118,Team0,20,1,7,18,2,29199,Team0,Y,1219,7696,7099,13876,1.084096351598817,0.5283018867924528,2166671,0.14285714285714285,1.0013344998977183,0.14266675408840407
815,1610906733,38715118,Team0,17,10,5,16,6,35513,Team0,Y,1718,13267,11079,18580,1.1974907482624786,0.5320139697322468,3036710,2.0,1.7316629229823675,1.1549591860265087
816,1876552332,38715197,Team1,50,7,4,8,0,27718,Team1,Y,75,698,411,899,1.6982968369829683,0.6266666666666667,141452,1.75,1.6093880160844445,1.0873698464946056
817,1776122281,38715197,Team1,13,18,3,6,4,39589,Team1,Y,83,1003,253,967,3.964426877470356,0.8313253012048193,134842,6.0,1.6273114050867548,3.6870632020674186
818,1480757535,38715197,Team1,4,5,3,18,2,40116,Team1,Y,508,5340,3609,4857,1.4796342477140485,0.5787401574803149,998348,1.6666666666666667,1.0259298275323916,1.6245425583106416
819,1190500296,38715197,Team1,14,11,2,10,4,32179,Team1,Y,1357,12137,6348,15854,1.9119407687460617,0.5180545320560059,2660706,5.5,1.5704479928020074,3.5021853797188474
820,1291344841,38715197,Team1,20,3,6,18,6,29634,Team1,Y,1279,7194,7923,17861,0.90798939795532,0.5129007036747459,2447789,0.5,1.0013344998977183,0.49933363930941427
821,62586848,38715197,Team0,3,0,3,6,3,22852,Team1,N,647,3426,2888,7580,1.1862880886426592,0.5239567233384853,1282818,0.0,1.9475711366595345,0.0
822,1064337231,38715197,Team0,31,8,7,6,2,31073,Team1,N,856,6808,5208,10583,1.3072196620583718,0.5514018691588785,1635248,1.1428571428571428,1.462968398463505,0.7811905876144954
823,1118069185,38715197,Team0,16,3,11,9,1,24444,Team1,N,972,8777,6316,9306,1.3896453451551616,0.5606995884773662,1773184,0.2727272727272727,1.396399932583756,0.19530742329860043
824,333876341,38715197,Team0,8,2,13,6,6,22851,Team1,N,935,4173,6522,9898,0.639834406623735,0.546524064171123,1667530,0.15384615384615385,0.8031221510729708,0.19156009287082354
825,1911198118,38715197,Team1,18,7,2,19,4,30994,Team1,Y,117,1120,811,1583,1.3810110974106042,0.6666666666666666,207782,3.5,0.9323370769538653,3.7540070930518086
826,445120743,38715197,Team0,11,4,6,8,8,32652,Team1,N,1291,8995,11260,16246,0.7988454706927176,0.5166537567776918,2455218,0.6666666666666666,1.041076911976912,0.6403625505446338
827,1573850133,38715197,Team0,7,3,11,4,0,27523,Team1,N,605,5510,3403,5812,1.6191595650896269,0.596694214876033,1143941,0.2727272727272727,1.6322238477376816,0.1670893812177062
828,298305257,38715279,Team0,31,8,4,13,0,37585,Team0,Y,1601,16504,7243,16984,2.278613834046666,0.5796377264209869,2685733,2.0,1.462968398463505,1.3670835283253673
829,987493690,38715279,Team0,4,8,7,11,13,39103,Team0,Y,1289,8908,9431,14688,0.944544587000318,0.5686578743211792,2286231,1.1428571428571428,1.0259298275323916,1.11397203998444
830,1072428308,38715279,Team1,7,1,10,8,2,27180,Team0,N,299,2254,1698,3156,1.3274440518256774,0.5585284280936454,534061,0.1,1.6322238477376816,0.06126610644649228
831,115071645,38715279,Team0,1,3,6,14,3,35066,Team0,Y,1127,10185,7020,9335,1.4508547008547008,0.5226264418811003,2086316,0.5,1.4021852871852871,0.3565862547336293
832,323155499,38715279,Team0,13,3,6,14,2,29298,Team0,Y,1314,11989,8170,14806,1.4674418604651165,0.5958904109589042,2515900,0.5,1.6273114050867548,0.30725526683895155
833,483116091,38715279,Team1,16,2,8,7,4,27459,Team0,N,1430,12491,10832,16778,1.1531573116691285,0.5307692307692308,2556772,0.25,1.396399932583756,0.17903180469038374
834,906011648,38715279,Team0,58,11,4,10,5,41530,Team0,Y,1327,12908,7014,13173,1.840319361277445,0.5644310474755087,2281835,2.75,1.2318064832770717,2.2324935266487302
835,1482863137,38715279,Team1,15,3,4,18,2,26477,Team0,N,1173,10312,6657,14235,1.5490461168694607,0.5294117647058824,2050908,0.75,1.0117654019724083,0.7412785597707691
836,1850282852,38715279,Team0,12,4,7,9,2,26983,Team0,Y,308,2275,1892,4755,1.202431289640592,0.6590909090909091,549805,0.5714285714285714,1.1907850434166223,0.47987550279353364
837,444231065,38715279,Team1,35,6,9,13,3,30696,Team0,N,190,973,1340,2103,0.7261194029850746,0.5684210526315789,321442,0.6666666666666666,1.2804774948842745,0.5206391126201854
838,1589676954,38715279,Team1,52,9,5,16,4,31103,Team0,N,1998,16340,11077,20867,1.4751286449399656,0.5905905905905906,3582803,1.8,1.9132154324925408,0.9408245247399852
839,1912069048,38715279,Team1,20,13,2,10,3,45400,Team0,N,371,4010,1998,3995,2.007007007007007,0.6037735849056604,658377,6.5,1.0013344998977183,6.491337311022386
840,95947783,38715344,Team0,7,5,11,7,0,26775,Team1,N,2038,16267,17695,21081,0.9192992370726194,0.5309126594700687,3708147,0.45454545454545453,1.6322238477376816,0.27848230202951035
841,1194015884,38715344,Team0,60,8,6,7,0,32445,Team1,N,877,7540,5192,8325,1.4522342064714946,0.5028506271379704,1683960,1.3333333333333333,1.3807280986557302,0.9656740777792961
842,1533206301,38715344,Team0,25,7,7,6,1,27836,Team1,N,532,4127,2011,5370,2.0522128294380906,0.5150375939849624,999537,1.0,1.4910563939156314,0.6706654450365364
843,120623629,38715344,Team0,13,7,10,9,6,27014,Team1,N,1704,14530,8839,14799,1.6438511143794547,0.5134976525821596,3110698,0.7,1.6273114050867548,0.43015737357453215
844,914316537,38715344,Team1,15,7,4,17,3,37705,Team1,Y,1915,14511,13946,20744,1.0405134088627563,0.5352480417754569,3722740,1.75,1.0117654019724083,1.729649972798461
845,120853284,38715344,Team1,50,17,7,8,1,34397,Team1,Y,1564,16165,8857,16920,1.8251100824206845,0.5671355498721228,3051636,2.4285714285714284,1.6093880160844445,1.5090030522782278
846,201903449,38715344,Team1,1,3,6,10,1,32297,Team1,Y,830,7369,4726,7415,1.5592467202708422,0.4783132530120482,1634042,0.5,1.4021852871852871,0.3565862547336293
847,144970564,38715344,Team0,4,6,7,13,2,37029,Team1,N,1132,7747,7595,13915,1.0200131665569454,0.5123674911660777,2201966,0.8571428571428571,1.0259298275323916,0.8354790299883299
848,325425411,38715344,Team0,16,2,8,13,7,28244,Team1,N,1316,9618,7430,14699,1.2944818304172274,0.5098784194528876,2530090,0.25,1.396399932583756,0.17903180469038374
849,1125557395,38715344,Team1,18,4,8,21,0,35229,Team1,Y,1524,10930,11124,18293,0.9825602301330456,0.568241469816273,2699850,0.5,0.9323370769538653,0.5362867275788298
850,297536966,38715344,Team1,8,4,3,12,3,33953,Team1,Y,1199,7794,7032,16078,1.1083617747440273,0.5287739783152627,2406838,1.3333333333333333,0.8031221510729708,1.6601874715471372
851,1870872231,38715344,Team1,31,14,7,15,2,38421,Team1,Y,878,6995,5869,8907,1.1918555120122678,0.5694760820045558,1557698,2.0,1.462968398463505,1.3670835283253673
852,404144306,38715795,Team1,11,5,1,21,5,38479,Team1,Y,1618,10505,6271,19898,1.6751714240153086,0.5253399258343634,3180533,5.0,1.041076911976912,4.802719129084753
853,410753481,38715795,Team1,52,17,3,17,3,54024,Team1,Y,826,5691,4368,8537,1.3028846153846154,0.5472154963680388,1465519,5.666666666666667,1.9132154324925408,2.9618549852925464
854,24439769,38715795,Team1,6,7,6,10,2,34935,Team1,Y,1053,7094,5568,12049,1.274066091954023,0.5574548907882241,1831078,1.1666666666666667,1.2029069441559086,0.9698727506185676
855,97417380,38715795,Team0,13,2,7,3,1,28545,Team1,N,1365,8414,9087,12867,0.9259381534059644,0.5091575091575091,2430234,0.2857142857142857,1.6273114050867548,0.1755744381936866
856,166126796,38715795,Team0,18,1,12,12,0,28659,Team1,N,1174,7994,7992,11833,1.0002502502502502,0.5323679727427598,2190887,0.08333333333333333,0.9323370769538653,0.0893811212631383
