account_id,match_id,team,hero_id,kills,deaths,assists,denies,net_worth,winning_team,win
45592849,38629619,Team1,20,12,4,22,0,42618,Team1,Y
169631959,38629619,Team1,58,12,6,14,1,39708,Team1,Y
166593850,38629809,Team0,15,1,10,3,2,22515,Team1,N
313097305,38629809,Team1,2,3,5,11,0,37695,Team1,Y
314873097,38629809,Team0,7,7,6,2,0,38880,Team1,N
104472419,38629809,Team1,50,7,4,17,0,36652,Team1,Y
145428276,38629809,Team0,18,0,9,8,3,23478,Team1,N
259402581,38629809,Team0,16,3,7,2,1,25817,Team1,N
368434215,38629809,Team0,27,5,5,7,2,32059,Team1,N
897715761,38629809,Team0,1,5,8,6,1,34150,Team1,N
1100407667,38629809,Team1,6,6,1,20,3,34630,Team1,Y
1714769393,38629809,Team1,31,14,4,14,0,34682,Team1,Y
146642784,38629809,Team1,8,1,6,11,7,32255,Team1,Y
325425411,38629809,Team1,52,14,2,14,5,37205,Team1,Y
1879821631,38629917,Team0,6,3,9,11,1,26702,Team1,N
396211424,38629917,Team1,27,10,4,22,1,39092,Team1,Y
157237227,38629917,Team0,58,9,10,6,0,32640,Team1,N
336119227,38629917,Team0,2,1,6,13,7,29244,Team1,N
881974538,38629917,Team1,1,7,8,14,1,35415,Team1,Y
1217656449,38629917,Team1,18,6,3,17,3,35670,Team1,Y
1776173125,38629917,Team0,31,6,12,11,3,24453,Team1,N
190933205,38629917,Team1,20,4,3,18,1,35490,Team1,Y
1053642915,38629917,Team1,13,9,5,12,3,42908,Team1,Y
1063430342,38629917,Team0,7,4,4,8,8,25432,Team1,N
1125557395,38629917,Team0,14,5,6,8,9,28530,Team1,N
110088215,38629917,Team1,16,11,5,15,1,36785,Team1,Y
361839040,38630154,Team0,12,2,3,8,4,15962,Team1,N
1838507716,38630154,Team0,1,3,5,4,2,19830,Team1,N
1848503388,38630154,Team0,7,0,10,5,2,18617,Team1,N
35207177,38630154,Team1,13,8,2,3,3,31283,Team1,Y
867012467,38630154,Team1,16,4,6,12,1,24138,Team1,Y
205071683,38630154,Team1,58,3,7,7,3,25390,Team1,Y
951692856,38630154,Team0,10,7,3,8,4,18890,Team1,N
356216207,38630154,Team0,17,11,2,6,2,26912,Team1,N
236584583,38630154,Team0,11,3,9,7,0,15335,Team1,N
1683715117,38630154,Team1,19,4,6,8,3,22925,Team1,Y
1787356635,38630154,Team1,14,5,4,7,1,24673,Team1,Y
914913299,38630154,Team1,52,8,2,7,3,25733,Team1,Y
206238595,38630230,Team0,13,7,6,11,1,34215,Team0,Y
77645543,38630230,Team0,31,5,7,10,1,24771,Team0,Y
1803767927,38630230,Team0,58,19,6,8,6,39180,Team0,Y
1571472431,38630230,Team1,2,6,10,5,0,30511,Team0,N
1777073145,38630230,Team1,60,4,2,14,1,30869,Team0,N
310776083,38630230,Team0,19,2,7,14,8,31453,Team0,Y
934148390,38630230,Team1,35,9,9,7,0,28587,Team0,N
196760144,38630230,Team1,14,10,8,6,3,28501,Team0,N
222969038,38630230,Team0,17,7,6,13,0,29920,Team0,Y
1783736682,38630230,Team0,50,9,6,18,1,37123,Team0,Y
1548410234,38630230,Team1,6,2,16,7,1,22548,Team0,N
1022438730,38630230,Team1,1,7,6,6,1,35645,Team0,N
1167743044,38630240,Team1,35,7,7,15,7,41371,Team1,Y
1844000053,38630240,Team1,2,6,7,18,5,44831,Team1,Y
156468943,38630240,Team1,14,8,4,21,3,49592,Team1,Y
1845811046,38630240,Team0,1,6,9,9,2,39634,Team1,N
185143050,38630240,Team0,19,7,10,7,0,35668,Team1,N
240942631,38630240,Team0,10,7,11,19,2,39193,Team1,N
882871240,38630240,Team0,27,2,7,7,0,36976,Team1,N
165560339,38630240,Team0,11,5,5,19,1,42977,Team1,N
225764206,38630240,Team1,7,12,10,16,2,48783,Team1,Y
123933607,38630240,Team1,60,5,4,12,5,40712,Team1,Y
1865702753,38630240,Team0,58,9,8,10,0,54538,Team1,N
1285605078,38630240,Team1,31,12,6,17,1,46634,Team1,Y
890938278,38630264,Team0,2,8,7,13,10,33972,Team0,Y
312027275,38630264,Team0,35,3,3,8,1,33784,Team0,Y
1602219635,38630264,Team0,10,9,8,9,0,27201,Team0,Y
972209401,38630264,Team1,19,3,9,5,2,19875,Team0,N
325973787,38630264,Team0,13,11,8,12,0,30658,Team0,Y
1215984137,38630264,Team1,17,5,9,8,2,23963,Team0,N
451125114,38630264,Team0,6,3,4,14,4,26619,Team0,Y
165448390,38630264,Team1,31,5,4,8,1,25328,Team0,N
199367978,38630264,Team1,58,5,9,5,0,24730,Team0,N
1133609782,38630264,Team0,7,10,2,10,7,34396,Team0,Y
1062664388,38630264,Team1,50,12,11,8,5,35342,Team0,N
156407379,38630264,Team1,1,2,4,10,4,26197,Team0,N
26958572,38630424,Team1,20,3,2,4,7,29802,Team0,N
34294529,38630424,Team1,1,2,5,4,5,30756,Team0,N
1072901222,38630424,Team0,27,10,2,15,5,31692,Team0,Y
889457024,38630424,Team1,10,0,8,2,1,21451,Team0,N
1057438293,38630424,Team1,25,2,11,7,2,21694,Team0,N
64092204,38630424,Team0,2,5,3,19,4,30408,Team0,Y
992070193,38630424,Team1,31,6,6,2,7,24822,Team0,N
239450847,38630424,Team0,14,9,4,13,2,26716,Team0,Y
1264618262,38630424,Team0,11,1,4,13,2,25532,Team0,Y
298305257,38630424,Team0,50,16,3,19,3,38012,Team0,Y
169631959,38630424,Team1,58,4,11,1,2,22589,Team0,N
868919811,38630424,Team0,60,2,1,9,3,26486,Team0,Y
1245152876,38630786,Team0,13,5,3,10,0,22206,Team1,N
1063199987,38630786,Team1,25,8,2,9,2,28659,Team1,Y
1714769393,38630786,Team1,6,6,7,10,1,23455,Team1,Y
314873097,38630786,Team0,7,4,4,3,1,32093,Team1,N
1838304876,38630786,Team0,31,2,4,9,0,20399,Team1,N
26825713,38630786,Team1,2,6,1,8,5,33216,Team1,Y
914316537,38630786,Team0,15,5,8,1,1,19553,Team1,N
1860135445,38630786,Team1,17,8,5,11,3,22987,Team1,Y
897715761,38630786,Team0,1,4,6,6,9,20668,Team1,N
205071683,38630786,Team1,58,4,6,10,4,24046,Team1,Y
867012467,38630786,Team0,16,4,11,5,1,17591,Team1,N
1682414798,38630786,Team1,20,4,3,11,5,27385,Team1,Y
55302222,38630834,Team0,3,7,6,18,8,39831,Team1,N
355039561,38630834,Team1,25,5,5,12,6,48630,Team1,Y
