match_id,start_time,winning_team,t0_avg_kd,t0_max_kd,t0_min_kd,t1_avg_kd,t1_max_kd,t1_min_kd,kd_diff,team0_won
34104704,2025-03-20 18:16:31,Team1,0.5226190562049547,1.1,0.16666667,2.023611088593801,3.6,0.625,-1.5009920323888464,0
34323006,2025-03-27 11:22:45,Team1,1.1438311636447906,2.6,0.25,1.1261123170455296,2.375,0.2857143,0.01771884659926104,0
34414129,2025-03-30 05:18:52,Team1,1.2576389114061992,2.5,0.2857143,1.4334535946448643,3.6,0.2857143,-0.17581468323866511,0
33846043,2025-03-12 18:45:21,Team0,2.277777830759684,4.3333335,0.6666667,0.5304473266005516,1.1666666,0.2,1.7473305041591325,1
34871841,2025-04-14 21:39:26,Team1,1.0825193251172702,1.7142857,0.15384616,1.1795634925365448,2.0,0.5714286,-0.09704416741927457,0
34264928,2025-03-25 13:53:04,Team1,0.9525252679983774,2.0,0.27272728,1.3777777751286824,2.3333333,0.5,-0.42525250713030494,0
34047826,2025-03-18 19:59:27,Team1,0.5349206452568372,1.3333334,0.0,3.51666667064031,8.0,0.6,-2.9817460253834724,0
34888647,2025-04-15 15:25:42,Team0,3.055555527408918,9.5,0.4,0.5714285721381506,0.8333333,0.25,2.484126955270767,1
35107907,2025-04-23 11:45:15,Team0,1.2064167360464733,2.5,0.30769232,1.086904766658942,2.5714285,0.2,0.11951196938753128,1
35249095,2025-04-28 14:29:38,Team1,0.8762626225749651,3.3333333,0.09090909,2.6349206467469535,8.0,0.8,-1.7586580241719885,0
34757414,2025-04-10 23:17:24,Team1,0.7341119547684988,3.0,0.1875,2.791666656732559,4.5,0.6666667,-2.0575547019640603,0
34104752,2025-03-20 18:18:11,Team1,0.7026168455680212,1.25,0.18181819,2.6166666448116302,5.5,0.0,-1.914049799243609,0
35346338,2025-05-02 04:17:31,Team0,1.996428574124972,5.0,0.42857143,0.6101190547148386,1.0,0.2857143,1.3863095194101334,1
34513352,2025-04-02 14:37:39,Team0,1.2861111213763554,2.5,0.41666666,1.2537037233511608,2.1666667,0.3,0.032407398025194656,1
34962104,2025-04-18 07:53:15,Team0,1.39338622490565,2.0,0.9,0.7543650890390078,1.25,0.14285715,0.6390211358666421,1
34489553,2025-04-01 17:26:02,Team0,1.3636904855569203,2.0,0.85714287,0.670745924115181,1.5,0.0,0.6929445614417393,1
35019485,2025-04-20 04:31:28,Team1,0.5957912479837736,1.4444444,0.16666667,1.8736111124356587,3.75,0.125,-1.2778198644518852,0
34105206,2025-03-20 18:32:37,Team1,0.41381027549505234,0.6,0.23076923,2.7912698785463967,4.75,0.71428573,-2.3774596030513444,0
35147017,2025-04-24 22:15:42,Team1,0.6676887969175974,2.0,0.0,1.7722222407658894,4.0,0.8,-1.1045334438482919,0
34105144,2025-03-20 18:30:41,Team0,2.9583333134651184,6.0,1.6666666,0.4354256863395373,1.0,0.0,2.5229076271255813,1
34342302,2025-03-28 00:21:56,Team0,3.4722221990426383,7.0,0.6666667,0.3809523781140645,1.6666666,0.0,3.0912698209285736,1
35034138,2025-04-20 17:34:17,Team1,0.5664682537317276,0.85714287,0.33333334,2.411111113925775,7.0,0.16666667,-1.8446428601940474,0
34104396,2025-03-20 18:06:53,Team0,3.6166666746139526,8.0,1.0,1.0779220834374428,5.0,0.18181819,2.53874459117651,1
