account_id,match_id
192227354,37494707
317998563,37494707
897208144,37494707
84801726,37494707
108601750,37494707
1395432137,37494821
1068873718,37494821
1837991471,37494821
83594771,37494821
1865566201,37494821
178309421,37494821
1847327864,37494821
34262576,37494821
176115006,37494821
181456277,37494821
1238184092,37494821
1834548373,37494821
379059601,37494967
1108152657,37494967
131614199,37494967
846183775,37494967
82079476,37494967
246290520,37494967
1354657132,37494967
908515218,37494967
158043057,37494967
53300374,37494967
1390706713,37494967
1594163085,37494967
185573660,37495058
108710262,37495058
118623905,37495058
124024173,37495058
386039958,37495058
52147853,37495058
34933717,37495058
1060518433,37495058
393267386,37495058
59313281,37495058
125640589,37495058
911529611,37495058
1048238119,37495199
280308116,37495199
44307921,37495199
93310330,37495199
44035503,37495199
177618,37495199
29459921,37495199
1297395846,37495199
98898710,37495199
185143050,37495199
279125228,37495199
398425116,37495199
238783017,37495314
1237927656,37495314
32639412,37495314
126811148,37495314
1049955,37495314
58196255,37495314
387885975,37495314
922773680,37495314
153691505,37495314
254608429,37495314
1863869728,37495314
136771700,37495314
317998563,37495414
1676299122,37495414
1477660209,37495414
82571600,37495414
91484677,37495414
1068873718,37495414
1837991471,37495414
1844000053,37495414
1834548373,37495414
83594771,37495414
897208144,37495414
1885262860,37495414
900259010,37495475
284130718,37495475
251640191,37495475
475936398,37495475
379946663,37495475
1546763935,37495475
181456277,37495475
32135834,37495475
1903109551,37495475
347624260,37495475
246290520,37495475
84801726,37495475
405946428,37495563
82079476,37495563
131614199,37495563
357201240,37495563
440170702,37495563
135112961,37495563
911529611,37495563
96218168,37495563
130389431,37495563
263998824,37495563
1076339148,37495563
839143344,37495563
145596499,37495768
181456277,37495768
280308116,37495768
1837991471,37495768
15242969,37495768
72260420,37495768
57797478,37495768
386039958,37495768
246290520,37495768
1383176223,37495768
123795813,37495768
1068873718,37495768
123756868,37495786
1415876757,37495786
1868630606,37495786
32135834,37495786
136771700,37495786
347624260,37495786
1903109551,37495786
44035503,37495786
1713978414,37495786
83594771,37495786
1482647580,37495786
279125228,37495786
1847327864,37495951
52147853,37495951
1395432137,37495951
1477660209,37495951
105263588,37495951
1834548373,37495951
238783017,37495951
153691505,37495951
91484677,37495951
59313281,37495951
83540388,37495951
1481412250,37495951
105672205,37496188
83594771,37496188
1903109551,37496188
106971708,37496188
279125228,37496188
1068873718,37496188
135856218,37496188
57797478,37496188
342598421,37496188
315794943,37496188
44035503,37496188
1857321245,37496188
185573660,37496248
44307921,37496248
1108152657,37496248
1216225203,37496248
1837991471,37496248
454912248,37496248
1247138889,37496248
845564365,37496248
1834107935,37496248
231942649,37496248
1856153069,37496248
183784760,37496248
143965798,37496523
102585176,37496523
107537726,37496523
105057608,37496523
162416798,37496523
6935840,37496523
168768502,37496523
39087880,37496523
243337221,37496523
1884411098,37496523
91546635,37496523
372259038,37496523
279125228,37496621
342598421,37496621
1791437852,37496621
184208894,37496621
464298246,37496621
44035503,37496621
315794943,37496621
91484677,37496621
1565866434,37496621
1805036873,37496621
1684206649,37496621
224623791,37496621
1873596522,37496685
1856153069,37496685
10374033,37496685
44307921,37496685
1020361697,37496685
1834107935,37496685
1175797604,37496685
84801726,37496685
1108152657,37496685
106971708,37496685
135856218,37496685
1118515282,37496685
124429631,37496856
400239835,37496856
1837991471,37496856
159320682,37496856
1012333396,37496856
103017366,37496856
1232539954,37496856
912775207,37496856
884550402,37496856
1144753662,37496856
255527879,37496856
1650097169,37496856
226314025,37497013
83594771,37497013
1805036873,37497013
136300948,37497013
448618509,37497013
57438032,37497013
123756868,37497013
871656764,37497013
91484677,37497013
348085137,37497013
280308116,37497013
386039958,37497013
147680253,37497799
130693036,37497799
107045812,37497799
240436202,37497799
398083761,37497799
8043097,37497799
1631346892,37497799
848702589,37497799
58653665,37497799
204767150,37497799
919867545,37497799
105930609,37497799
1710092569,37498404
1012333396,37498404
1828866973,37498404
41062398,37498404
891136769,37498404
45745253,37498404
400239835,37498404
1525811966,37498404
987493690,37498404
200057040,37498404
1057438293,37498404
109292112,37498404
102585176,37498514
87653354,37498514
348574050,37498514
1842820544,37498514
83118411,37498514
236073458,37498514
75855675,37498514
168768502,37498514
1734589706,37498514
159693528,37498514
21837393,37498514
111200932,37498514
298305257,37498677
62538684,37498677
846383258,37498677
958663017,37498677
1055638874,37498677
1169404429,37498677
1539135820,37498677
138299229,37498677
103017366,37498677
230517301,37498677
314481,37498677
893908921,37498677
399962998,37498835
867012467,37498835
83880883,37498835
10479675,37498835
912775207,37498835
483116091,37498835
308802177,37498835
1309313639,37498835
373553642,37498835
1026200376,37498835
1873261493,37498835
1901189642,37498835
122953761,37499025
212973745,37499025
1046192556,37499025
430494624,37499025
1592121821,37499025
786351360,37499025
1026895916,37499025
60369786,37499025
1050453223,37499025
17040954,37499025
1124022148,37499025
243852720,37499025
1012333396,37499069
252799777,37499069
847644184,37499069
854897407,37499069
64092204,37499069
160396375,37499069
1185906890,37499069
891136769,37499069
1710092569,37499069
205525871,37499069
184911405,37499069
1837860425,37499069
1055638874,37499231
298305257,37499231
230517301,37499231
931461360,37499231
127962220,37499231
907210747,37499231
1042105384,37499231
243852720,37499231
934148390,37499231
1267704655,37499231
225105863,37499231
1650097169,37499231
230307735,37499442
102629081,37499442
850106369,37499442
1832628410,37499442
1901189642,37499442
152742285,37499442
455259644,37499442
200057040,37499442
1844488306,37499442
130143991,37499442
459415064,37499442
483116091,37499442
876346925,37499561
189861626,37499561
1710092569,37499561
1123602916,37499561
1180548075,37499561
64092204,37499561
245702097,37499561
1008538858,37499561
1012333396,37499561
301594065,37499561
385317734,37499561
1185906890,37499561
899775209,37499762
348770190,37499762
308802177,37499762
901357991,37499762
1672347538,37499762
238771701,37499762
1273962677,37499762
67077379,37499762
381008708,37499762
786351360,37499762
1650097169,37499762
867492119,37499762
1055638874,37499833
215420799,37499833
298305257,37499833
1825564449,37499833
358887002,37499833
103017366,37499833
10479675,37499833
1014510941,37499833
1662419499,37499833
223637581,37499833
83880883,37499833
358959287,37499833
1522309916,37499889
934148390,37499889
1242348028,37499889
900340024,37499889
180592542,37499889
897715761,37499889
1144439143,37499889
991044819,37499889
958663017,37499889
1173551533,37499889
1417024885,37499889
1309313639,37499889
35187362,37499995
131256035,37499995
483770846,37499995
1904593382,37499995
455259644,37499995
195563441,37499995
1124022148,37499995
230307735,37499995
45745253,37499995
203247517,37499995
868919811,37499995
98564266,37499995
130143991,37500060
1256761833,37500060
1855119651,37500060
459415064,37500060
891136769,37500060
160396375,37500060
152742285,37500060
122953761,37500060
1123602916,37500060
1180548075,37500060
1729810398,37500060
301594065,37500060
895129034,37500195
1456353717,37500195
1693648194,37500195
1035320000,37500195
483728076,37500195
1682265751,37500195
856964660,37500195
54372529,37500195
1589676954,37500195
876346925,37500195
161370446,37500195
308319459,37500195
885632767,37500272
1186801441,37500272
847804960,37500272
34294529,37500272
86956539,37500272
901357991,37500272
1826179440,37500272
294560455,37500272
54151884,37500272
1802252647,37500272
248691145,37500272
1056570324,37500272
1425284998,37500399
1900428356,37500399
1144439143,37500399
223637581,37500399
1014510941,37500399
1522309916,37500399
899775209,37500399
897715761,37500399
1242348028,37500399
934148390,37500399
98791792,37500399
991044819,37500399
131256035,37500506
483770846,37500506
207932830,37500506
1254284472,37500506
130143991,37500506
891136769,37500506
102629081,37500506
379745391,37500506
298305257,37500506
970142860,37500506
1055638874,37500506
35187362,37500506
121072866,37500652
432632058,37500652
60369786,37500652
17040954,37500652
195563441,37500652
1309313639,37500652
296361674,37500652
1124022148,37500652
1904593382,37500652
41062398,37500652
122953761,37500652
483116091,37500652
321601241,37500743
373608909,37500743
895952072,37500743
101020082,37500743
249665225,37500743
404144306,37500743
1825827351,37500743
153404140,37500743
1140140680,37500743
83057047,37500743
1027512840,37500743
370318526,37500743
168348682,37500825
848702589,37500825
241695682,37500825
1845164969,37500825
155136930,37500825
1217623302,37500825
1847107945,37500825
341315422,37500825
1838163844,37500825
1847952599,37500825
98890710,37500825
919867545,37500825
411991820,37500843
867492119,37500843
52253290,37500843
847804960,37500843
876346925,37500843
189861626,37500843
377304826,37500843
901357991,37500843
180076228,37500843
854897407,37500843
1844488306,37500843
245702097,37500843
1034605167,37500985
384529372,37500985
355039561,37500985
1014510941,37500985
54151884,37500985
1242348028,37500985
1425284998,37500985
402229718,37500985
991044819,37500985
1026895916,37500985
1522309916,37500985
223637581,37500985
298305257,37501068
207932830,37501068
1123602916,37501068
951978031,37501068
1900428356,37501068
35187362,37501068
1055638874,37501068
1144439143,37501068
379745391,37501068
98791792,37501068
308802177,37501068
483770846,37501068
1903551664,37501173
1716938546,37501173
1650097169,37501173
300886209,37501173
131256035,37501173
141680443,37501173
296361674,37501173
37816313,37501173
1180548075,37501173
41062398,37501173
160396375,37501173
891136769,37501173
34294529,37501361
1589676954,37501361
483116091,37501361
1682265751,37501361
970142860,37501361
1567226833,37501361
1886866277,37501361
392086095,37501361
883956502,37501361
122953761,37501361
1078030309,37501361
1025424848,37501361
1005304333,37501559
934148390,37501559
289323388,37501559
312533612,37501559
1046617197,37501559
1072901222,37501559
124540485,37501559
897715761,37501559
1228433155,37501559
1881716491,37501559
991044819,37501559
307731485,37501559
1844163183,37501635
54372529,37501635
1022438730,37501635
1904593382,37501635
1869028605,37501635
867492119,37501635
144452579,37501635
207932830,37501635
1124022148,37501635
1273962677,37501635
427591129,37501635
379745391,37501635
1144439143,37501683
98791792,37501683
54151884,37501683
1425284998,37501683
1123602916,37501683
1743356536,37501683
1900428356,37501683
1058993200,37501683
455375770,37501683
180076228,37501683
189861626,37501683
245702097,37501683
315794943,37501783
311713946,37501783
159314245,37501783
920749373,37501783
350326856,37501783
111468783,37501783
100464868,37501783
838749946,37501783
920224746,37501783
911529611,37501783
95958181,37501783
1133531530,37501783
891136769,37501841
17040954,37501841
1180548075,37501841
1716938546,37501841
1787356635,37501841
103017366,37501841
1650097169,37501841
483770846,37501841
300886209,37501841
108697811,37501841
35187362,37501841
60369786,37501841
258211605,37501989
863727003,37501989
1291344841,37501989
110505189,37501989
1140140680,37501989
44558689,37501989
193003823,37501989
1005165764,37501989
99442827,37501989
113063894,37501989
319455668,37501989
1193834939,37501989
1567226833,37502023
1886866277,37502023
209224312,37502023
970142860,37502023
1025424848,37502023
112724001,37502023
122953761,37502023
131256035,37502023
1078030309,37502023
483116091,37502023
335758335,37502023
883956502,37502023
392086095,37502137
106448300,37502137
390440595,37502137
207932830,37502137
1298162505,37502137
1512014406,37502137
1682265751,37502137
294560455,37502137
1620386639,37502137
379745391,37502137
887009871,37502137
885632767,37502137
867492119,37502162
934148390,37502162
87241154,37502162
1009703898,37502162
897715761,37502162
402229718,37502162
991044819,37502162
845610743,37502162
1022438730,37502162
124540485,37502162
289323388,37502162
1072901222,37502162
117429097,37502244
1242348028,37502244
236546029,37502244
1717353321,37502244
459415064,37502244
1102763637,37502244
878674161,37502244
1589676954,37502244
854897407,37502244
278501074,37502244
314481,37502244
1321625317,37502244
1835820632,37502397
95958181,37502397
223916775,37502397
1106631791,37502397
1408090086,37502397
48147016,37502397
1125578452,37502397
102900749,37502397
100464868,37502397
1826426616,37502397
153111731,37502397
82201563,37502397
205525871,37502410
1036606523,37502410
1144439143,37502410
1058993200,37502410
180076228,37502410
455375770,37502410
189861626,37502410
245702097,37502410
130174860,37502410
385202207,37502410
1228433155,37502410
54151884,37502410
1886866277,37502533
1118069185,37502533
123403438,37502533
112724001,37502533
483116091,37502533
209224312,37502533
1025424848,37502533
883956502,37502533
1567226833,37502533
900220895,37502533
857245575,37502533
335758335,37502533
202254088,37502657
363135941,37502657
1005165764,37502657
966228537,37502657
319455668,37502657
1053214306,37502657
487348881,37502657
1508591116,37502657
83057047,37502657
207483759,37502657
1424351890,37502657
1418928588,37502657
60369786,37502685
867012467,37502685
223352610,37502685
1738276271,37502685
358090062,37502685
108697811,37502685
17040954,37502685
879019794,37502685
43678288,37502685
122953761,37502685
427591129,37502685
252799777,37502685
1052476353,37502762
63763451,37502762
144452579,37502762
951978031,37502762
1904593382,37502762
35187362,37502762
320744850,37502762
483770846,37502762
385605625,37502762
196229572,37502762
356216207,37502762
1124022148,37502762
1857841181,37502806
351652796,37502806
433692556,37502806
874772363,37502806
1830248740,37502806
221352653,37502806
118747743,37502806
1159381125,37502806
1234743933,37502806
895198816,37502806
147551593,37502806
1744640740,37502806
1062664388,37502883
845610743,37502883
87241154,37502883
897715761,37502883
1704297654,37502883
934148390,37502883
124540485,37502883
876346925,37502883
991044819,37502883
312027275,37502883
402229718,37502883
289323388,37502883
349372837,37503133
190169838,37503133
1273962677,37503133
451711628,37503133
236546029,37503133
1379380193,37503133
1869028605,37503133
1125557395,37503133
1009703898,37503133
1102778467,37503133
846383258,37503133
117429097,37503133
867012467,37503285
123403438,37503285
54151884,37503285
1425284998,37503285
35187362,37503285
899775209,37503285
122953761,37503285
969146592,37503285
385202207,37503285
180076228,37503285
130174860,37503285
483770846,37503285
45745253,37503317
1716938546,37503317
145466276,37503317
883956502,37503317
180592542,37503317
890614631,37503317
189861626,37503317
879019794,37503317
1046617197,37503317
245702097,37503317
483116091,37503317
358090062,37503317
969113214,37503322
1886866277,37503322
98791792,37503322
1900428356,37503322
1309313639,37503322
1186801441,37503322
320744850,37503322
1025424848,37503322
1589676954,37503322
356216207,37503322
1120855104,37503322
1169534488,37503322
312027275,37503469
170809608,37503469
1858418893,37503469
209224312,37503469
63763451,37503469
1123602916,37503469
1036606523,37503469
402229718,37503469
335445497,37503469
991044819,37503469
301594065,37503469
1668944095,37503469
124540485,37503589
207932830,37503589
1424351890,37503589
1062664388,37503589
379745391,37503589
876346925,37503589
487348881,37503589
1034605167,37503589
289323388,37503589
845610743,37503589
87241154,37503589
363135941,37503589
936081739,37503662
358090062,37503662
321601241,37503662
1911316497,37503662
897715761,37503662
86541004,37503662
899681916,37503662
934148390,37503662
73143430,37503662
1716938546,37503662
879019794,37503662
1474999000,37503662
252799777,37503894
1425284998,37503894
1682265751,37503894
392086095,37503894
869157653,37503894
1024026045,37503894
1046192556,37503894
1379380193,37503894
1840902834,37503894
911856667,37503894
51991843,37503894
54151884,37503894
1886866277,37504041
1743356536,37504041
132534565,37504041
308802177,37504041
98791792,37504041
169631959,37504041
1900428356,37504041
483770846,37504041
1704297654,37504041
180076228,37504041
1058993200,37504041
130174860,37504041
45725461,37504101
266527880,37504101
886361021,37504101
1861600294,37504101
1279995071,37504101
295375997,37504101
1583141033,37504101
147551593,37504101
354789046,37504101
406073980,37504101
433692556,37504101
478959534,37504101
899775209,37504182
1078030309,37504182
260063577,37504182
215543453,37504182
850258514,37504182
300886209,37504182
366812373,37504182
414269598,37504182
878674161,37504182
935736018,37504182
1192612644,37504182
119437859,37504182
1694469939,37504248
914440786,37504248
335445497,37504248
301594065,37504248
312027275,37504248
1771929340,37504248
1123602916,37504248
1825132243,37504248
1025424848,37504248
72976859,37504248
1512014406,37504248
1191988045,37504248
320744850,37504328
1858970051,37504328
991044819,37504328
73143430,37504328
899681916,37504328
321601241,37504328
1120855104,37504328
1228433155,37504328
1528704742,37504328
1589676954,37504328
1036606523,37504328
1779852249,37504328
1853572630,37504504
391770083,37504504
186157133,37504504
838749946,37504504
911384398,37504504
126300018,37504504
24224794,37504504
68669834,37504504
153111731,37504504
900587389,37504504
925866735,37504504
54456193,37504504
867012467,37504522
1840902834,37504522
1151508725,37504522
1682265751,37504522
51991843,37504522
325425411,37504522
1024026045,37504522
900220895,37504522
1046192556,37504522
392086095,37504522
1072901222,37504522
407786402,37504522
98791792,37504666
483770846,37504666
1900428356,37504666
132534565,37504666
122953761,37504666
1186801441,37504666
862578344,37504666
1886866277,37504666
180076228,37504666
130174860,37504666
1062898121,37504666
890192275,37504666
1130724974,37504780
1192612644,37504780
313058076,37504780
935736018,37504780
978120226,37504780
878674161,37504780
970142860,37504780
427591129,37504780
237613023,37504780
158754712,37504780
1078030309,37504780
86653373,37504780
1881716491,37504781
349372837,37504781
83880883,37504781
1100407667,37504781
169631959,37504781
67077379,37504781
300886209,37504781
350175900,37504781
119437859,37504781
1253533815,37504781
1049947751,37504781
1023712153,37504781
308802177,37504849
1169534488,37504849
1228433155,37504849
207932830,37504849
1036606523,37504849
969113214,37504849
289323388,37504849
379745391,37504849
73143430,37504849
899681916,37504849
876346925,37504849
991044819,37504849
159471545,37505059
48147016,37505059
100464868,37505059
210436679,37505059
1745537138,37505059
191358383,37505059
474470524,37505059
1258973744,37505059
1808067262,37505059
245020207,37505059
315794943,37505059
118735826,37505059
1025424848,37505060
384529372,37505060
1528704742,37505060
312027275,37505060
5447772,37505060
1123602916,37505060
1779852249,37505060
113063894,37505060
1911316497,37505060
320744850,37505060
301594065,37505060
335445497,37505060
102701859,37505143
316466842,37505143
1073642946,37505143
1716938546,37505143
217787394,37505143
786351360,37505143
868919811,37505143
103017366,37505143
203247517,37505143
1207052377,37505143
846383258,37505143
86541004,37505143
407786402,37505201
897715761,37505201
245702097,37505201
24439769,37505201
934148390,37505201
900220895,37505201
89420762,37505201
1840902834,37505201
1151508725,37505201
1690517924,37505201
189861626,37505201
1072901222,37505201
862677566,37505325
1424351890,37505325
405274238,37505325
883468901,37505325
363135941,37505325
31573479,37505325
268266452,37505325
17040954,37505325
60369786,37505325
867492119,37505325
1697693729,37505325
487348881,37505325
18215340,37505475
869157653,37505475
349372837,37505475
1006127237,37505475
104859703,37505475
300886209,37505475
1049947751,37505475
1858418893,37505475
1353544907,37505475
106448300,37505475
885632767,37505475
1062898121,37505475
12185812,37505527
158897083,37505527
1242348028,37505527
128689604,37505527
157237227,37505527
889457024,37505527
1124022148,37505527
98791792,37505527
483770846,37505527
84220100,37505527
130174860,37505527
1900428356,37505527
110088215,37505653
320744850,37505653
205525871,37505653
308802177,37505653
906011648,37505653
1379380193,37505653
1704297654,37505653
1309313639,37505653
1528704742,37505653
1036606523,37505653
1886866277,37505653
289323388,37505653
427765127,37505800
312027275,37505800
1078030309,37505800
384529372,37505800
1677104859,37505800
57251887,37505800
1034350927,37505800
113063894,37505800
164991707,37505800
970142860,37505800
1826179440,37505800
417092852,37505800
1738288654,37505962
1022438730,37505962
900605181,37505962
1424351890,37505962
145088095,37505962
225105863,37505962
1779852249,37505962
1912832755,37505962
487348881,37505962
111750713,37505962
1842303299,37505962
363135941,37505962
9497010,37506107
119338329,37506107
31573479,37506107
