,match_id,p_total_time_played_min_Team0,p_total_time_played_min_Team1,p_total_time_played_max_Team0,p_total_time_played_max_Team1,p_total_time_played_mean_Team0,p_total_time_played_mean_Team1,p_total_time_played_std_Team0,p_total_time_played_std_Team1,ph_wins_min_Team0,ph_wins_min_Team1,ph_wins_max_Team0,ph_wins_max_Team1,ph_wins_mean_Team0,ph_wins_mean_Team1,ph_wins_std_Team0,ph_wins_std_Team1,ph_kills_min_Team0,ph_kills_min_Team1,ph_kills_max_Team0,ph_kills_max_Team1,ph_kills_mean_Team0,ph_kills_mean_Team1,ph_kills_std_Team0,ph_kills_std_Team1,ph_deaths_min_Team0,ph_deaths_min_Team1,ph_deaths_max_Team0,ph_deaths_max_Team1,ph_deaths_mean_Team0,ph_deaths_mean_Team1,ph_deaths_std_Team0,ph_deaths_std_Team1,ph_assists_min_Team0,ph_assists_min_Team1,ph_assists_max_Team0,ph_assists_max_Team1,ph_assists_mean_Team0,ph_assists_mean_Team1,ph_assists_std_Team0,ph_assists_std_Team1,ph_damage_per_min_min_Team0,ph_damage_per_min_min_Team1,ph_damage_per_min_max_Team0,ph_damage_per_min_max_Team1,ph_damage_per_min_mean_Team0,ph_damage_per_min_mean_Team1,ph_damage_per_min_std_Team0,ph_damage_per_min_std_Team1,ph_time_played_min_Team0,ph_time_played_min_Team1,ph_time_played_max_Team0,ph_time_played_max_Team1,ph_time_played_mean_Team0,ph_time_played_mean_Team1,ph_time_played_std_Team0,ph_time_played_std_Team1,ph_total_kd_min_Team0,ph_total_kd_min_Team1,ph_total_kd_max_Team0,ph_total_kd_max_Team1,ph_total_kd_mean_Team0,ph_total_kd_mean_Team1,ph_total_kd_std_Team0,ph_total_kd_std_Team1,ph_kd_ratio_min_Team0,ph_kd_ratio_min_Team1,ph_kd_ratio_max_Team0,ph_kd_ratio_max_Team1,ph_kd_ratio_mean_Team0,ph_kd_ratio_mean_Team1,ph_kd_ratio_std_Team0,ph_kd_ratio_std_Team1,ph_time_played_ratio_min_Team0,ph_time_played_ratio_min_Team1,ph_time_played_ratio_max_Team0,ph_time_played_ratio_max_Team1,ph_time_played_ratio_mean_Team0,ph_time_played_ratio_mean_Team1,ph_time_played_ratio_std_Team0,ph_time_played_ratio_std_Team1,ph_damage_per_min_ratio_min_Team0,ph_damage_per_min_ratio_min_Team1,ph_damage_per_min_ratio_max_Team0,ph_damage_per_min_ratio_max_Team1,ph_damage_per_min_ratio_mean_Team0,ph_damage_per_min_ratio_mean_Team1,ph_damage_per_min_ratio_std_Team0,ph_damage_per_min_ratio_std_Team1,ph_assists_ratio_min_Team0,ph_assists_ratio_min_Team1,ph_assists_ratio_max_Team0,ph_assists_ratio_max_Team1,ph_assists_ratio_mean_Team0,ph_assists_ratio_mean_Team1,ph_assists_ratio_std_Team0,ph_assists_ratio_std_Team1,ph_win_rate_ratio_min_Team0,ph_win_rate_ratio_min_Team1,ph_win_rate_ratio_max_Team0,ph_win_rate_ratio_max_Team1,ph_win_rate_ratio_mean_Team0,ph_win_rate_ratio_mean_Team1,ph_win_rate_ratio_std_Team0,ph_win_rate_ratio_std_Team1,team_0_win
173,38672975,1147397,304457,3409484,3754110,2208341.8333333335,2104095.5,834773.829020392,1540956.7222195112,30,16,870,393,246.0,117.66666666666667,323.3246046931783,142.77768266317628,355,147,15964,5554,3984.1666666666665,1614.6666666666667,6108.999604408783,2065.9941593980043,388,113,8047,4192,2149.6666666666665,1274.5,2975.520570701313,1532.718206324959,661,259,18164,8405,4803.166666666667,2300.0,6744.946179671611,3095.100967658406,690.2692962076438,582.4916153447024,1199.2262386977636,1113.243869079707,869.3126978270906,890.2720600856197,190.9965184746906,183.3740405172415,119397,47699,3251545,1352883,881651.5,404187.0,1207193.603308061,491244.1115417059,0.8294392523364486,0.7464114832535885,2.3112582781456954,1.3810160427807487,1.5166352613884655,1.1617437295017705,0.5734484717505125,0.2370289096336176,0.5935245013013579,0.9349964449104903,1.666258486631707,1.5254943914663146,0.9673966618252375,1.1238590754221955,0.3700902651910767,0.20837606628653416,0.708969168306963,0.5160576271347116,40.02493188495185,13.856020891451573,12.019446954348695,3.9035694309392888,15.352909535486422,5.048756004912008,0.8191196541449376,0.7406031474219935,1.2614308795679303,1.1613867488232772,1.0590264993409748,1.0098515680614144,0.16325693823185958,0.15326107984734297,0.6310595442276153,0.5524051670120982,38.83286891119156,14.986991680584497,11.386548071599217,4.031725157191827,14.71506881681169,5.5024447421155225,0.9666672123969146,0.9287930373138368,1.150752987674928,1.2142868193323118,1.0620720429611168,1.073616807925134,0.07160801282842914,0.11286818103225328,N
174,38673195,572196,279319,4520794,3242463,2008593.3333333333,1965094.6666666667,1447133.0441481415,1029757.6239637493,12,16,732,451,229.83333333333334,124.5,269.58369139594976,168.63303353732329,149,205,10569,8550,3285.5,2061.8333333333335,3926.490328524954,3236.0073186979457,124,134,8501,4305,2416.5,1210.6666666666667,3212.442606491204,1590.5514347755834,248,211,16781,7069,4524.5,2143.1666666666665,6229.867887844814,2659.8280708847833,865.7448062992427,683.9765558224008,1065.5660918092294,1228.1647130221215,958.4620907540067,925.2684310330933,76.59701793326929,209.8946950008796,37556,41755,2802862,1508059,792293.5,420050.6666666667,1046167.8031067004,562736.4544799516,1.173602853745541,1.0289592760180994,2.298179535467671,1.9860627177700347,1.490710490821698,1.5156076287449558,0.42390925079762615,0.3476231071819337,0.6558807773738936,0.681559846463492,1.1116372129508378,1.3816747585875442,0.9003769222692495,0.8902566853682153,0.17382228927427204,0.25389164599249714,0.5477885079541668,0.44640327711475075,16.643154694164767,11.482321711413492,6.034554788647156,4.134978321308048,6.180614971454526,4.75696896483494,0.9695644118324207,0.8173593241118192,1.3408420181669263,1.274394043895639,1.152762552892591,1.0683840357506889,0.1484652672343269,0.15833240788454953,0.5389518641244267,0.41811269511729804,16.020892907236934,12.212310240693473,6.010832010112742,4.290060113374667,5.88040977219886,4.926015809291085,1.0110945038169834,0.6699490760952266,1.295019869552854,1.4077519274988188,1.1764654185053256,1.109262892966952,0.11857290334102177,0.24654994426460658,Y
175,38673196,1702160,177171,4316436,6075765,2479646.5,2139676.3333333335,968352.1842963438,2294294.9941764395,5,13,126,234,53.0,78.33333333333333,50.560854423160215,87.27351641057365,56,182,1829,3307,680.5,1211.0,701.8976421103008,1331.4982538478976,75,142,1260,3547,518.8333333333334,1048.5,514.8597543668244,1314.4463092876788,78,340,2476,3561,1017.6666666666666,1270.0,1005.6859682160563,1297.2853194266866,668.8399915619166,799.6182240465198,1168.9905221513636,1076.2965636218523,881.0026497875618,928.473245710053,178.78760613928227,96.81646632529032,15516,64952,441947,872516,187114.16666666666,283035.0,192212.83445952993,322353.3986555749,0.7466666666666667,0.8456973293768546,2.6778523489932886,1.6525597269624572,1.3391067366581062,1.1992075126549935,0.696333307730415,0.3239331279810326,0.5628883089218776,0.8602939041131672,1.6267325733083742,1.4648042854778316,1.1367760726118135,1.1145482864093637,0.39820401232558017,0.22208379036806686,0.148727742737914,0.6792298984216965,5.79146130497344,8.07524345553062,2.213534832868624,2.582346017301233,2.4395647530480735,2.9321258380146005,0.862466732919131,0.9210826959862062,1.3661230858634892,1.1400573489103722,1.0201275447041125,1.0443287593264892,0.18011393742662893,0.08722013904556958,0.14575951218482452,0.6614988169453477,5.155788057607633,6.803817551392687,2.099943225898976,2.453983397621627,2.1326927587746747,2.511631469390116,0.9105232464038826,0.7317763324290835,1.2447834993653022,1.2596162709007668,1.086077425506006,0.9693748264070412,0.10993841752999355,0.1889372197786991,Y
176,38673339,781368,935558,3496972,3490014,2084325.1666666667,2665020.0,1064768.3303039053,935575.4759881215,40,14,347,706,141.66666666666666,223.83333333333334,119.8159699984383,283.84109404148415,538,258,4845,9604,1945.0,3023.1666666666665,1735.1008039880564,3685.7702270579302,261,204,3746,3483,1391.5,1436.5,1321.1521865402185,1330.2364827353067,650,386,6009,16666,2521.1666666666665,4787.666666666667,2061.648216031694,6512.40031529594,798.2085451145153,676.1507284110437,1275.0802422186375,1050.9066784384538,1063.4676684889284,886.3216013166926,161.73604419472358,161.9320921335567,117948,55239,1142081,2528193,452141.0,759207.0,393618.62021708273,967392.7741530841,0.9610552763819096,1.1727395411605939,2.0613026819923372,2.7573930519666954,1.4957452922706862,1.68475887106153,0.3765352537979957,0.5960405689910678,0.701784481996146,0.35891779505269283,1.4380652469378403,1.0771205404857411,0.9151093866867335,0.801581592377887,0.26609734144768055,0.2826575902029526,1.451882310091449,0.9261271489366326,12.210003619458547,28.88387481575644,4.4086296046513676,8.225385251365486,4.249710416087367,11.20910731588988,0.947207576813693,0.9113301955061295,1.3506171530456619,1.3421797281719428,1.1871590553334248,1.1302344870946162,0.15042397411877936,0.17907384641079815,1.3896369077446882,1.012823607272161,11.907294715449497,28.737445142301528,4.635526837739311,8.37023190550336,4.263530651781944,11.23979800633334,0.910224227511994,0.9269655505350178,1.2151490518459955,1.185951374003698,1.13506537027388,1.0236620418047295,0.11275071029840626,0.08873070164809718,Y
177,38673518,158719,189113,3777636,2066229,1425285.8333333333,1039055.6666666666,1506279.5007396757,722678.675543887,13,16,506,546,109.16666666666667,116.83333333333333,194.89013999345033,210.6916388152759,105,216,4900,9223,1153.8333333333333,1923.3333333333333,1849.0565612405335,3579.8527157784947,98,51,3774,4218,850.3333333333334,963.8333333333334,1443.518294538267,1602.9407246266676,154,286,10806,10994,2216.8333333333335,2324.5,4214.7506411016375,4256.361533046741,631.6657436214659,773.4530922188545,1267.832917219282,1160.2111858809003,938.0586133208012,910.504049336851,238.60016086969696,136.645696365757,36576,40281,1717207,1760375,362304.6666666667,379228.1666666667,665474.9427377913,678071.7438302282,1.0714285714285714,1.292191435768262,2.009132420091324,4.235294117647059,1.5307737039563498,2.030325085129837,0.380721104067674,1.1331526500814364,0.6663256840987692,0.3019705705129842,1.3805110386326045,0.8994800278255362,0.9018382048397116,0.7321270994428429,0.2648526636374884,0.21621973653290777,0.3957173896744002,0.5926781390463762,20.453550570423257,21.669357018577973,4.106061793285009,4.515816014022516,8.026625298932032,8.414803226536238,0.7251801411673606,0.9833992102042138,1.481633755287752,1.3442219318197552,1.1134868198202719,1.112705681737002,0.24272146282722407,0.13594518896274219,0.3284571263315178,0.6276931025049349,18.40725049137366,23.504104867300157,3.7831377958440466,4.878058152720172,7.180041026078904,9.135543329089103,0.9474289375682574,0.9350267819658359,1.2916515228503533,1.4546501406755363,1.1282082545846273,1.1039684520425692,0.1388665902473389,0.19247942058246137,Y
178,38673734,1686600,682674,3242463,4520794,2248574.8333333335,1829166.0,576229.1439552208,1373819.1296430544,37,38,485,327,164.5,169.83333333333334,166.33430193438755,128.2348106664749,640,395,2603,5050,1655.8333333333333,2598.0,879.9712305903339,1879.0679604527347,353,260,4387,3364,1515.1666666666667,1599.5,1467.8510028836943,1377.0331513801693,881,572,12519,7041,3627.6666666666665,2948.0,4435.612186233899,2542.338293776027,356.2730401163877,865.7448062992427,1196.5035669791962,1209.091829316402,925.3024246063919,1034.3973669732766,298.5146478350716,128.90153824938005,147543,91847,1655893,1070500,548104.5,525560.3333333334,565041.0296021875,424554.6893674202,0.5933439708228858,1.173602853745541,1.8130311614730878,2.298179535467671,1.3875296640264259,1.7960391260200044,0.4663176718468017,0.43747457596569406,0.6148622689270894,0.653114418752031,1.4580559998636335,1.034955721344562,0.984017036560816,0.7976773626287166,0.3334394661196632,0.16321607444706712,1.4684529424704382,1.1606081842180898,19.72324315863485,9.052579195112827,6.276271624867676,4.924149912355062,6.795350421128723,3.6581372581605742,0.5919147637434782,0.9695644118324207,1.2377413907913102,1.4448777110655626,1.042909561014014,1.2048876869557406,0.23042429201619619,0.18304865565726114,1.5447643564455997,1.270260560280949,21.325223848001745,10.111740542606036,6.758839825812395,5.269855869250574,7.370000918339594,3.8017887070256418,0.9609219220533197,1.027582096895542,1.240986317763537,1.3583532808412544,1.0653187764884686,1.1896393318764704,0.11073720381296079,0.13578549654919223,N
179,38673960,725525,928449,3754110,2934890,2255866.3333333335,2044493.3333333333,1069995.9186659858,897611.5743557826,36,20,413,752,168.16666666666666,230.16666666666666,170.4598681997222,284.8700873497719,443,234,5470,6926,2238.3333333333335,2786.0,2187.7161302752847,2698.0626382647233,209,220,4768,6504,1592.0,2224.6666666666665,1717.553026837891,2500.087651796766,460,407,9307,15325,3489.1666666666665,4369.166666666667,3827.4574023320843,5769.57275425717,745.8204407621582,715.0236372135804,970.803156058622,1343.0835849605928,886.5529237414366,1006.0831120203449,107.4216932885489,236.33509139196696,103723,77480,1379711,2524694,562114.8333333334,767933.0,560408.8795261605,954639.631287325,0.9605704697986577,1.0636363636363637,2.3741319444444446,2.3848580441640377,1.6087684080515936,1.469797219635531,0.5970563313217572,0.4915548911194889,0.6434546704596205,0.5961306849133927,1.14000702682216,1.2993728313557023,0.8677059178479775,0.9184267916577761,0.2173676418565223,0.23541215981223346,1.0491403660050727,0.4600696094577208,20.124343116890817,27.59134249023288,7.104382008806777,7.877201590200468,8.108190707966735,10.61263521723562,0.956339591300876,0.8947534072124953,1.1275601082401776,1.6049992969556048,1.0703592734947267,1.1769354674754813,0.06041053699195789,0.2612621629367313,0.996515769480897,0.4668504041260271,20.22590725566952,27.24389975046767,7.375739982398243,7.8524075669442,8.378801152849105,10.419999727103985,0.926308583532588,0.9142124024218882,1.1657137671007185,1.3090348062402313,1.0690690225917632,1.1136707851239738,0.10455332094826891,0.13734147114730016,N
180,38674138,859917,865923,3660008,3048789,1712619.8333333333,2007239.6666666667,1031618.5014654238,872363.4450570855,7,25,350,802,114.16666666666667,169.5,131.39013154216212,310.28615824751193,126,244,4014,9129,1475.5,1950.3333333333333,1507.8783438991359,3523.3395900291343,124,203,2537,9584,967.6666666666666,1952.3333333333333,979.660893711016,3744.0932502632286,131,458,6045,15988,2004.3333333333333,3361.8333333333335,2337.94470992508,6195.535567379682,661.1135371285909,515.0622180093446,1145.0765954589992,925.961614589035,902.0450364243676,775.4887000854538,172.35835682031797,150.20898791627653,35039,68799,1120405,2873970,365633.1666666667,611551.5,423834.3555147066,1110590.7185455405,0.863013698630137,0.7072463768115942,2.001347708894879,1.924198250728863,1.4149153898932598,1.218593832056644,0.38351937430620836,0.43691414482311813,0.7398225338626712,0.7833557585328593,1.481939606551116,1.6014112004348895,0.974806450226933,1.0992554858393353,0.26959720340542553,0.3500191309181557,0.3358643579397892,0.6744198530642435,11.475016750810529,31.408436260653602,3.723479328248658,6.391164401018881,4.354595013731974,12.261805178258747,0.8774204045605197,0.6850155645011455,1.3140939721567613,1.1165998652217985,1.041956637111776,0.9408230021664702,0.14937788309361794,0.1462608078628525,0.24480123200271814,0.7011913530744149,10.778865521610147,28.422542852233413,3.7568265738047235,5.8556646005732205,4.1920680214436805,11.060338593808101,0.7241025859268816,0.910224227511994,1.2166277221817028,1.2985431379098915,1.0625302826626168,1.0484035562842926,0.18155127335036012,0.1367191156282724,N
181,38674342,973546,968794,2817404,4520794,1847092.8333333333,2374491.0,785783.6817530425,1343996.0520739635,14,13,553,274,272.1666666666667,81.66666666666667,238.93381231350799,96.68643476034612,237,133,9223,3948,3943.1666666666665,1121.8333333333333,3498.9434643427244,1407.05840911693,140,117,5909,3364,2661.1666666666665,897.6666666666666,2172.502650554578,1228.77754970811,282,216,12306,4667,5704.5,1459.3333333333333,5161.722299775532,1627.772547583558,852.6987697143345,737.3916647051424,1113.6953257608957,1127.8423176537283,996.4846861549507,896.0315163377658,98.87977505524131,151.45079924612898,43471,32646,2014563,944409,919691.1666666666,279424.1666666667,828231.9227946763,332812.80378219625,0.9325842696629213,0.8603491271820449,2.1865813181602656,2.457971014492754,1.4748193030903372,1.4207132092750676,0.45479047148337864,0.5619822781166526,0.684710440962507,0.6132422926795068,1.264982361653253,1.8539825409492554,0.8930576970355086,1.0302775310755103,0.21108947210290332,0.44290127395680506,0.549313514607386,0.3343553419049009,23.995340222700925,9.052579195112827,9.97942352004107,3.410208958790175,10.375995323917175,3.2639196122444782,1.0642404844994144,0.9182358022599494,1.4166802816596247,1.3180358592856394,1.2258237391570204,1.0545031739875206,0.13510976922573942,0.14119046064499263,0.6262473391594888,0.38515052980443204,23.504104867300157,8.721277479058669,10.050315171818784,3.523214907984555,10.026024037954786,3.359719362796332,1.0215259392024338,0.6699490760952266,1.1593453656321224,1.265224807612117,1.0804570656549755,1.032274361731896,0.04744048003034896,0.19946049568689725,Y
182,38674459,744435,2191210,3754110,4358744,2162786.6666666665,2869682.8333333335,1052744.2142886687,898318.6055707444,36,115,413,952,191.0,504.5,157.8784342460996,328.6802397467788,560,2093,5470,15456,2487.8333333333335,7469.833333333333,2068.324869711397,5343.333843834453,394,1248,4768,11731,1752.0,5434.666666666667,1616.6598900201614,4205.606575354697,698,2110,9307,20302,3925.8333333333335,10019.666666666666,3525.244242129425,6919.797039412838,745.8204407621582,356.2730401163877,1068.3067824074287,1134.4462130073168,927.6314087888,874.6314114205421,141.71170342431532,282.4408777585679,120089,438406,1379711,3369325,616524.5,1738711.8333333333,528467.1271209781,1144563.454126929,0.9605704697986577,0.5933439708228858,2.3741319444444446,2.7320143884892087,1.4714675323588642,1.6069035740861952,0.5216900574809925,0.7525653795685137,0.6749595964550512,0.39737991224387004,1.2765112763268753,1.4580559998636335,0.9601195559815868,0.884722569211684,0.24464316129290137,0.36665303490576234,1.2146796507349686,3.7451340063530116,20.124343116890817,33.028672966550126,7.876242867601232,16.698860697233567,7.607879765764803,11.727016330850843,1.0591662417549954,0.5919147637434782,1.2377413907913102,1.4244239134339705,1.1406077717325631,1.0719573380956287,0.06571301572371237,0.2848620973408484,1.512104363255796,4.2723627299529445,20.22590725566952,31.082067358333564,8.32751090898013,16.84751885549141,7.711957147425453,11.197732777395359,0.9833832329960642,0.9712193723717845,1.3369516977119944,1.1574304711624035,1.1431707248572736,1.077876804336556,0.13511471282437212,0.06590104483575993,Y
183,38674634,421947,725525,2368830,3117734,1539788.3333333333,1834810.0,856077.4537140123,1051420.3414146027,19,8,287,304,123.66666666666667,78.83333333333333,99.50812362147457,112.07571845260091,240,64,4213,3911,1458.6666666666667,1020.1666666666666,1446.6294158030476,1442.2539882651276,104,55,3424,2087,1305.8333333333333,550.6666666666666,1194.3340264208614,765.0980765017428,277,157,6308,6726,2602.3333333333335,1620.1666666666667,2233.2201563362864,2541.1188415079423,465.56393549042986,745.9871476763592,1093.897068059951,1011.6472343391418,866.2287633558418,913.3201667399268,227.68522513813605,100.80157075728958,49210,19990,1020538,969562,425125.5,250975.83333333334,357129.99416052975,360352.93340191734,0.5229268292682927,1.1636363636363636,2.3076923076923075,2.1196172248803826,1.3454914029340224,1.7317982982181965,0.6474244469173653,0.3921925412279198,0.5058808454611095,0.6202593223301728,1.6543973042112907,1.1078563478420411,0.9638307336019812,0.8305809345966363,0.40255993197740747,0.1892289639341157,0.526104784260972,0.18500992150981427,8.37802473599173,5.757176183338238,4.196993337046584,1.8967024285715735,3.139616387534215,2.071738876478483,0.7734914962784634,0.9484779092975003,1.141852928061103,1.1609699629405494,1.0610236948241063,1.0707774633679301,0.143260419691229,0.08790756572487456,0.5488967608885856,0.29997173703135405,9.059062539803845,6.421341141414434,4.232942939957687,2.0674847638558727,3.2397854175834295,2.3075745694174956,0.9530788706205268,0.9887151687534391,1.48596036791542,1.4167072454027816,1.1310915449646421,1.1836761841376495,0.19033612218205856,0.13807151876630308,N
184,38674796,821106,91368,3660008,2368352,2067226.0,1271391.5,1029480.8364637003,1017888.3845531887,2,2,283,282,156.0,69.66666666666667,114.27335647472687,106.04275867152205,24,44,3215,5182,1892.3333333333333,1196.1666666666667,1195.0358432560365,1978.6238062518773,14,17,2824,3038,1368.6666666666667,780.0,960.5302008092544,1161.8626424840418,26,67,6687,4518,3545.8333333333335,1181.0,2651.4246296409533,1672.976509099874,679.3389189615468,851.4700346408182,1062.3445439551288,1114.8074610192432,917.2870764832836,949.1284988993642,169.90639063170113,95.51301794736773,7405,8119,1006739,1068985,569386.3333333334,255190.5,406733.67095123394,405930.4329343884,1.1384560906515582,0.9788092835519677,2.1361031518624642,4.235294117647059,1.502889072273453,2.0242226744121745,0.3845038117140663,1.2163788992174558,0.6470006807237045,0.3019705705129842,1.0881237163739867,1.2052426061979034,0.8996517645466625,0.7581369694070216,0.14342147565171395,0.33229177793066017,0.07490030572069419,0.08490373730271206,14.671224915784181,9.131928111798821,6.110604349069148,2.2996904371659355,5.361062702566282,3.413912285018861,0.7938991486525907,1.0175158287094805,1.1551175168451442,1.2916171272048007,1.0416877738510273,1.1569162730574103,0.1280562934462252,0.11866940684543478,0.05632480436196375,0.13035417863334792,14.532141594355009,9.148120764894504,6.287658150253819,2.343357311217862,5.336990372623209,3.399592145620334,0.7382853858304551,0.8768802743861798,1.1917599320652,1.4546501406755363,0.9842728473678554,1.1041942911668425,0.1712465117156181,0.22568218747099994,Y
185,38674970,932035,968794,4520794,2242203,2378030.0,1728607.8333333333,1291942.351699177,482294.7347891812,20,10,328,327,154.83333333333334,88.16666666666667,143.80878508167248,120.99820935314153,234,210,3948,5050,2080.5,1277.8333333333333,1745.7120896642723,1874.4773582699436,195,145,3364,3185,1338.8333333333333,908.3333333333334,1342.0353820472346,1159.1154673571855,290,221,7037,7041,2712.0,1923.5,2762.972602108099,2632.636302264329,751.3134140780041,495.3246786378009,1072.430027248971,1067.2095902498252,916.2924857393394,898.3372119610104,146.97881342761485,222.0352522506376,67665,52422,944409,1070500,452686.0,295439.5,406985.98696859326,391952.26990425756,1.0636363636363637,0.7055937193326791,2.958174904942966,1.8629893238434163,1.9091644498336828,1.3420209479663443,0.7983443453753566,0.4198784666434253,0.5360696218405542,0.6332310318585754,1.2993728313557023,1.5519654658547588,0.7826146989321393,0.9661870688841881,0.3123999552948458,0.3318318161487979,0.4600696094577208,0.4955400552011731,10.006917188194695,8.788183761779715,4.879537488323481,2.8954003227297407,4.208195177591025,3.2091711896099047,0.8947534072124953,0.7034282645634876,1.2482378735309534,1.3073960723656164,1.1268024118823348,1.1286654772174902,0.14475445391711803,0.22600890000773913,0.4668504041260271,0.4474844375922278,11.987027735313387,10.111740542606036,5.1438605010077,3.2625258966162427,4.764738637555577,3.7880638933444506,0.9142124024218882,0.7134894939462885,1.3117336867743639,1.1593453656321224,1.104154695691849,1.0284984356778633,0.15870136317247555,0.17429548799786482,Y
186,38675137,990423,725525,2499058,4358744,1836314.3333333333,2124116.1666666665,534381.3852726035,1345174.422581312,36,17,546,816,256.6666666666667,231.5,210.40880843412108,296.04915132457313,682,232,9223,15456,3451.8333333333335,3867.8333333333335,3116.81121768173,5764.372070457169,520,122,4387,9269,2219.1666666666665,2508.6666666666665,1658.8191482698367,3400.853343892775,732,458,12519,14271,5583.5,4401.5,4943.441099072588,5132.526424676254,356.2730401163877,692.5537017738101,1160.2111858809003,1142.9704496125328,944.1559716253954,968.7035729983451,298.3245693121619,179.32730180745094,132337,57851,1760375,2764758,858243.8333333334,775960.6666666666,686762.1694599715,1007802.7837767996,0.5933439708228858,0.9299649824912456,2.7320143884892087,1.901639344262295,1.6128170473532766,1.5404626512981539,0.7541804788668732,0.34858724895745613,0.39737991224387004,0.622499764538677,1.4580559998636335,1.1408339992600256,0.9141815916010451,0.8511242062557823,0.39126384942466885,0.20667204432951836,1.22479529679061,0.9699194716257198,21.669357018577973,26.501431848194745,9.963656013100538,7.303857561020265,8.54320555762633,9.766123169980506,0.5919147637434782,0.9191473401520561,1.4244239134339705,1.3782867776395678,1.1615366173982042,1.1719105852252085,0.31324614567427694,0.16880414418137946,1.3985943408086061,1.201744072877331,23.504104867300157,26.668384594738857,10.63724155194887,7.766639112233819,9.368811803427187,9.788270413114697,0.9350267819658359,1.0246556139119276,1.1893211451515615,1.2540885079634267,1.071830046939121,1.0938547784497494,0.09843722396833869,0.08375916685646054,N
187,38675319,1633732,682674,2356208,3117734,2018779.1666666667,1553491.5,292430.1300484727,912652.696220583,36,13,336,249,187.83333333333334,68.83333333333333,112.60091769904307,89.49953444944094,560,215,5346,4237,2668.1666666666665,1149.8333333333333,1718.7279501615917,1542.8045134321674,394,133,4248,1730,2133.8333333333335,576.6666666666666,1499.7284309723098,587.3648497030331,698,287,6646,3931,3352.1666666666665,1201.5,2059.31711173065,1364.7913759985443,795.8229812147375,713.5150020172676,1068.3067824074287,1126.508877533222,941.6790281852212,978.4136108481734,101.925093851907,153.19539296460036,120089,46769,1173454,845050,634905.6666666666,243228.16666666666,400268.1298508122,299882.1650378139,0.762241054613936,0.7049689440993789,1.7478122513922036,2.4491329479768784,1.3630880488702388,1.6887389593677025,0.35769332463605547,0.5824316602697153,0.6749595964550512,0.5804858656052606,1.9404871477470562,1.6136552503724004,1.0676821583055125,0.9071713451171144,0.4594142475949539,0.36216642183138575,1.2146796507349686,0.27771031962736376,11.248077122117566,7.218937450830081,6.5483660814261535,2.3950139709355383,3.960542054815275,2.444557493718895,0.8302388097191092,0.9440887583760172,1.2377413907913102,1.3088217106444409,1.0794532778204886,1.1351694809184172,0.1431021996129441,0.14062367066093154,1.512104363255796,0.27400013493695247,12.419457922824922,7.959553503054513,6.67001832262899,2.516297594185549,3.8157497087694208,2.7352310024135646,0.9798361657575665,0.8450936257805417,1.240986317763537,1.1762802821429563,1.0692175965214217,1.0255140548834254,0.09670298681832573,0.12387492676341821,Y
