account_id,match_id,team,hero_id,kills,deaths,assists,denies,net_worth
129595008,35401042,Team1,16,8,10,9,3,26123
188859483,35401107,Team0,6,8,9,7,9,43367
1100282315,35401107,Team0,14,6,5,12,2,35820
1250845755,35401107,Team1,27,5,8,11,3,53399
1141067246,35401107,Team1,10,7,9,17,3,41605
105263588,35401107,Team0,31,11,9,14,3,38810
488763125,35401107,Team0,1,6,7,11,9,36141
187709046,35401107,Team0,13,9,7,15,9,43625
42336686,35401107,Team1,12,6,10,9,22,39896
472053334,35401107,Team0,2,9,7,7,5,41983
184693821,35401107,Team1,60,7,7,12,4,44468
1624341528,35401107,Team1,4,9,6,12,5,45310
435663650,35401107,Team1,7,10,9,9,7,48211
105474078,35401254,Team1,7,3,6,4,14,27623
420181684,35401254,Team0,17,1,3,9,6,30702
897208144,35401254,Team0,31,6,1,15,0,30874
247888804,35401254,Team1,15,2,8,2,3,21981
386039958,35401254,Team0,58,15,4,6,4,31267
1599733928,35401254,Team0,10,8,2,9,3,30878
1699645102,35401254,Team1,19,3,6,5,2,22712
1260603816,35401254,Team0,18,4,4,14,9,30254
888327418,35401254,Team0,52,6,5,5,4,30407
1536950612,35401254,Team1,25,4,7,4,1,21652
244503960,35401254,Team1,13,3,6,0,8,23641
442403321,35401254,Team1,3,4,7,4,5,20772
1026126614,35401409,Team0,52,6,3,12,5,26534
71891516,35401409,Team1,16,0,11,6,5,17632
1832319597,35401409,Team1,14,1,10,9,4,18014
1117459701,35401409,Team1,4,7,4,6,4,27077
1869783455,35401409,Team0,19,8,5,9,4,28107
147759221,35401409,Team1,27,5,7,4,4,26871
291902996,35401409,Team0,20,4,2,17,9,27682
100051626,35401409,Team1,17,3,6,7,1,20101
1014394571,35401409,Team0,58,9,4,8,3,26343
308362270,35401409,Team1,50,4,3,12,5,27229
1860803412,35401409,Team0,2,11,3,10,5,34324
246290520,35401409,Team0,18,2,3,19,4,24456
176313629,35401462,Team1,1,6,9,15,0,34814
1862303570,35401462,Team0,58,13,11,9,1,33899
907044541,35401462,Team0,31,6,9,13,7,33275
12053852,35401462,Team0,20,1,7,9,0,32364
165731303,35401462,Team1,4,10,8,17,6,42963
1007877281,35401462,Team0,2,7,8,18,11,35521
33499383,35401462,Team0,13,10,10,13,15,42952
258484467,35401462,Team1,18,0,6,19,5,33691
1041463061,35401462,Team1,15,12,11,17,2,32852
853169448,35401462,Team0,25,9,8,11,3,39498
97115045,35401462,Team1,17,13,6,11,13,40704
429795010,35401462,Team1,19,11,6,4,3,40930
214148829,35401604,Team0,6,2,13,11,8,33361
69753356,35401604,Team0,3,10,6,14,8,41247
472792201,35401604,Team1,12,10,3,32,4,42196
1200745973,35401604,Team1,52,12,8,12,4,50019
84379844,35401604,Team1,2,21,6,22,4,51575
1034670392,35401604,Team0,25,1,11,13,3,32593
97506421,35401604,Team1,15,14,9,19,3,46342
1543408935,35401604,Team0,20,6,13,16,12,38792
137322787,35401604,Team0,19,14,11,8,4,41636
165560339,35401604,Team1,18,8,8,23,17,41343
83773938,35401604,Team0,27,3,18,5,5,30628
846183775,35401604,Team1,14,6,2,26,10,46553
366778958,35401805,Team0,27,4,7,6,4,28769
205887990,35401805,Team1,7,2,11,7,10,23015
72568913,35401805,Team0,11,3,3,13,2,31023
1260603816,35401805,Team1,18,3,6,11,8,24773
386039958,35401805,Team1,13,12,6,3,3,31176
1699645102,35401805,Team0,14,7,5,18,0,30919
128710540,35401805,Team0,31,18,2,14,6,32738
1536950612,35401805,Team1,25,2,10,3,7,20271
303358995,35401805,Team1,50,1,12,5,12,22059
1286249634,35401805,Team0,10,8,5,16,6,27168
105474078,35401805,Team0,15,13,1,18,5,30899
431318722,35401805,Team1,2,3,8,3,4,24931
114419881,35401964,Team1,19,7,6,6,13,34080
248561568,35401964,Team1,31,2,9,3,1,31046
162425986,35401964,Team0,10,7,7,11,6,35089
244503960,35401964,Team1,13,4,8,8,8,32591
318415255,35401964,Team0,3,8,6,14,11,36082
905121931,35401964,Team0,2,3,6,10,14,36143
185173980,35401964,Team1,16,10,10,8,2,27265
308362270,35401964,Team0,6,7,3,10,7,36372
54768669,35401964,Team1,12,6,2,9,4,34134
903708588,35401964,Team1,50,1,4,7,12,34773
1012647096,35401964,Team0,18,2,7,16,2,34500
147759221,35401964,Team0,52,12,1,12,5,47783
1207602479,35402006,Team1,3,2,1,11,2,33512
1026126614,35402006,Team0,52,6,3,6,5,37711
1115032653,35402006,Team1,31,6,5,9,5,30331
173907991,35402006,Team1,17,4,5,12,11,28617
102312863,35402006,Team1,20,4,4,10,6,29740
71891516,35402006,Team0,18,5,3,7,0,32115
1014394571,35402006,Team1,58,8,8,6,9,28528
177618,35402006,Team1,6,4,5,14,6,28364
1250845755,35402006,Team0,27,3,7,2,3,35977
291902996,35402006,Team0,2,5,6,14,7,31821
100051626,35402006,Team0,15,6,7,9,1,25552
184693821,35402006,Team0,60,3,2,9,4,32648
120420364,35402212,Team0,2,7,8,9,0,26802
229340039,35402212,Team0,31,2,5,10,4,23936
258484467,35402212,Team1,18,1,5,14,2,28135
1816402089,35402212,Team1,3,5,4,10,2,29351
12026999,35402212,Team1,15,3,5,11,4,27629
429795010,35402212,Team1,19,11,1,6,4,38555
901874378,35402212,Team1,1,3,4,8,5,25535
1862303570,35402212,Team1,58,11,4,7,5,27595
219099263,35402212,Team0,6,1,7,6,4,22573
118027127,35402212,Team0,20,2,3,8,13,24856
33327211,35402212,Team0,60,9,4,6,8,26992
247270127,35402212,Team0,17,2,7,3,4,23732
403751180,35402503,Team0,14,10,5,16,0,41810
1110203230,35402503,Team0,19,6,7,14,3,39230
303358995,35402503,Team0,50,7,3,17,6,40959
97652111,35402503,Team0,4,5,3,15,8,48588
472792201,35402503,Team1,12,5,10,5,15,32247
97506421,35402503,Team1,10,4,4,10,5,40052
69753356,35402503,Team0,3,5,3,14,2,40823
366778958,35402503,Team1,27,1,7,7,8,35669
1536950612,35402503,Team0,25,10,5,12,12,42287
105474078,35402503,Team1,60,7,7,6,6,33377
165560339,35402503,Team1,20,3,8,7,13,32438
918074721,35402503,Team1,11,6,7,5,4,36248
1152074587,35402587,Team0,52,7,5,6,9,23260
442403321,35402587,Team1,4,5,3,10,1,26987
247888804,35402587,Team0,15,0,5,1,5,11922
75369435,35402587,Team0,7,1,9,1,11,21600
87690447,35402587,Team0,25,4,7,6,5,24321
1286249634,35402587,Team1,10,12,2,9,5,28903
210849411,35402587,Team0,31,4,7,6,8,23894
124429631,35402587,Team0,8,2,10,6,6,22168
106551512,35402587,Team1,11,5,2,13,1,24401
200350967,35402587,Team1,18,4,5,5,4,24167
109942650,35402587,Team1,1,9,2,7,3,26304
389743988,35402587,Team1,6,8,4,7,3,22776
900146858,35402636,Team0,14,3,5,22,8,43771
1543408935,35402636,Team1,20,6,10,16,15,33725
472053334,35402636,Team0,15,6,8,22,2,34542
1040566784,35402636,Team1,8,6,6,13,6,34980
84379844,35402636,Team1,27,10,12,10,2,33377
137322787,35402636,Team0,4,15,2,24,10,49227
177618,35402636,Team0,6,9,8,18,10,33977
72568913,35402636,Team1,11,3,5,22,8,36139
386039958,35402636,Team0,19,12,7,22,5,32368
1014394571,35402636,Team0,58,5,10,19,11,33095
897208144,35402636,Team1,31,9,3,15,5,39155
1774797109,35402636,Team1,13,6,14,9,8,29126
854939296,35402766,Team0,20,13,4,32,22,45449
141706498,35402766,Team1,16,1,11,7,13,36557
102312863,35402766,Team0,4,11,8,18,2,38810
291902996,35402766,Team1,27,7,7,8,4,38214
1200745973,35402766,Team1,2,5,12,8,7,44463
167915886,35402766,Team1,50,4,10,7,14,34717
1026126614,35402766,Team1,19,6,6,7,13,38625
1207602479,35402766,Team0,52,7,3,12,3,39996
100051626,35402766,Team0,15,13,5,25,6,38784
231942581,35402766,Team1,1,4,15,4,9,36241
71891516,35402766,Team0,18,5,5,32,11,42956
128710540,35402766,Team0,31,12,2,15,4,45950
174042857,35403080,Team1,16,5,8,5,1,16061
107361489,35403080,Team1,31,3,7,7,1,25023
1868839452,35403080,Team0,19,10,2,9,2,36576
144783227,35403080,Team0,12,5,3,7,7,27510
102900749,35403080,Team0,18,8,4,15,3,27274
87690447,35403080,Team1,25,2,7,8,3,22424
173907991,35403080,Team1,58,7,5,5,0,24385
1686214263,35403080,Team0,35,3,3,6,3,27431
1041463061,35403080,Team0,15,4,5,12,6,25168
214148829,35403080,Team1,52,3,4,5,4,23551
187986662,35403080,Team0,14,5,5,10,6,26954
57438032,35403080,Team1,6,2,4,8,7,22130
106551512,35403121,Team0,11,7,6,28,6,34685
145596499,35403121,Team1,19,19,6,13,10,50143
82079476,35403121,Team0,25,15,9,14,10,42569
75369435,35403121,Team1,10,3,11,9,12,38969
210849411,35403121,Team1,31,7,16,18,8,38476
250368251,35403121,Team0,12,1,9,18,11,35602
1007877281,35403121,Team0,2,10,9,17,15,38840
55297093,35403121,Team1,50,7,10,16,2,39272
888327418,35403121,Team1,14,6,10,15,6,37962
1034670392,35403121,Team0,52,9,7,13,3,37739
109942650,35403121,Team0,4,19,7,14,7,43298
1039207155,35403121,Team1,15,5,8,15,11,43381
1477660209,35403208,Team0,10,7,3,16,7,24031
163329738,35403208,Team1,6,5,8,5,12,20783
105474078,35403208,Team0,7,10,3,14,7,24725
1536950612,35403208,Team0,25,5,4,14,1,24920
165560339,35403208,Team1,20,3,6,4,5,22793
895035338,35403208,Team0,14,2,0,22,4,25409
223674174,35403208,Team1,27,4,10,6,1,20035
172423864,35403208,Team0,18,6,6,17,6,25337
918074721,35403208,Team1,11,4,6,2,1,22454
323329760,35403208,Team0,52,13,6,16,5,25542
97506421,35403208,Team1,31,4,7,8,9,18784
125572877,35403208,Team1,17,2,6,6,6,19068
113630523,35403290,Team0,1,4,6,7,10,29490
7910302,35403290,Team1,7,4,3,10,4,38741
339164972,35403290,Team0,11,2,9,6,1,24357
1729891921,35403290,Team1,35,15,1,6,4,39185
403751180,35403290,Team0,15,9,7,2,2,31015
97652111,35403290,Team0,20,1,10,5,12,31998
303772766,35403290,Team1,4,1,7,10,3,28018
1141067246,35403290,Team1,19,12,5,12,7,33831
82531432,35403290,Team0,18,4,2,10,2,37152
108976336,35403290,Team1,52,3,6,7,6,29652
348006128,35403290,Team1,50,4,5,9,9,26147
85742471,35403290,Team0,31,7,5,9,4,25354
337955472,35403473,Team0,19,11,10,8,2,31641
291902996,35403473,Team1,2,14,5,15,7,47590
137322787,35403473,Team0,15,3,6,10,10,32148
290782796,35403473,Team1,4,4,10,18,1,38207
177618,35403473,Team0,6,8,6,12,12,30614
1026126614,35403473,Team1,52,6,6,11,6,38697
84379844,35403473,Team0,13,10,8,7,6,34294
86205318,35403473,Team1,20,6,6,9,6,38913
1543408935,35403473,Team0,14,4,9,10,12,28104
26452101,35403473,Team0,1,6,9,10,8,31380
220040449,35403473,Team1,25,7,11,15,13,36609
386039958,35403473,Team1,31,11,4,17,5,41494
71891516,35403532,Team1,19,6,8,23,2,45065
89838140,35403532,Team1,1,6,2,26,12,47232
1014394571,35403532,Team1,58,4,9,20,9,46127
1082013164,35403532,Team0,4,3,9,13,4,44872
100051626,35403532,Team1,31,12,6,24,3,46750
1115032653,35403532,Team0,18,4,10,11,2,37538
1891639171,35403532,Team1,7,19,4,18,8,58963
429541677,35403532,Team0,17,13,7,10,9,41142
124662138,35403532,Team0,27,3,11,10,2,40419
298312890,35403532,Team0,11,7,12,15,2,38679
112651296,35403532,Team1,15,11,7,20,7,46321
1110203230,35403532,Team0,14,6,10,10,9,39391
488242039,35403735,Team0,52,2,6,8,2,27379
1864276769,35403735,Team0,20,0,5,3,3,25916
181577898,35403735,Team1,12,1,5,15,1,27557
861322129,35403735,Team1,27,7,2,9,9,33302
124499896,35403735,Team1,7,6,3,7,11,34673
1174405729,35403735,Team0,50,3,5,5,5,31627
443205921,35403735,Team1,6,4,4,5,4,29463
1138050227,35403735,Team0,15,2,8,9,2,25491
1138122560,35403735,Team0,18,5,4,3,2,31004
924812291,35403735,Team1,16,11,1,7,8,42008
420693609,35403735,Team0,19,8,8,4,3,25491
895588232,35403735,Team1,4,7,5,12,9,34603
173907991,35403832,Team1,58,8,8,17,6,40500
1536950612,35403832,Team1,25,12,3,10,5,45346
1868839452,35403832,Team0,14,4,9,12,5,33564
918074721,35403832,Team1,11,4,10,22,2,39190
188859483,35403832,Team0,6,10,8,7,8,41225
301648888,35403832,Team0,27,8,6,11,8,38124
1041463061,35403832,Team1,17,13,7,13,7,39708
1045596743,35403832,Team0,4,2,7,7,11,33523
187986662,35403832,Team1,20,3,3,25,11,41590
12026999,35403832,Team1,15,10,7,14,4,42153
323329760,35403832,Team0,52,7,11,8,2,32915
105474078,35403832,Team0,7,7,9,11,18,33290
128710540,35404165,Team0,31,16,6,25,3,38545
240942631,35404165,Team0,13,13,3,20,10,37549
1477660209,35404165,Team0,10,12,3,30,3,36069
291902996,35404165,Team1,52,5,8,3,10,32320
137322787,35404165,Team0,25,7,3,19,5,35553
1026126614,35404165,Team1,19,3,9,7,11,31913
87839692,35404165,Team0,27,14,5,9,2,36468
1676299122,35404165,Team1,6,3,17,2,3,28402
386039958,35404165,Team1,58,9,11,5,2,28281
290782796,35404165,Team0,4,10,6,16,1,37387
84379844,35404165,Team1,2,5,17,6,4,28561
141706498,35404165,Team1,3,1,11,11,6,27880
895588232,35404341,Team1,25,7,12,19,5,44637
924812291,35404341,Team1,27,12,6,19,2,54141
1014394571,35404341,Team0,58,7,16,16,5,35872
1543408935,35404341,Team0,52,10,11,15,8,43111
214148829,35404341,Team0,6,10,5,17,1,47608
197770830,35404341,Team0,14,8,9,14,12,35320
115917506,35404341,Team1,50,14,6,20,4,43492
1076768646,35404341,Team0,10,4,9,13,6,35986
181577898,35404341,Team1,20,5,7,24,3,43668
395810107,35404341,Team1,3,13,8,14,2,44312
1065996175,35404341,Team0,19,12,4,8,5,46750
168805287,35404341,Team1,15,3,14,20,8,40692
102312863,35404528,Team1,17,11,2,11,3,35836
1207602479,35404528,Team1,13,7,2,13,2,30414
36532721,35404528,Team0,10,3,6,5,9,26377
179974390,35404528,Team0,7,12,6,6,8,31683
301648888,35404528,Team1,2,7,5,7,6,34137
323329760,35404528,Team1,6,7,8,13,5,30102
1825438569,35404528,Team1,14,4,5,17,7,29877
215398243,35404528,Team0,19,3,10,5,5,34167
333815918,35404528,Team0,18,3,9,5,7,26135
126388481,35404528,Team0,16,7,6,8,3,29637
1693648194,35404528,Team0,50,0,5,7,18,26758
1133201348,35404528,Team1,31,6,6,10,7,33637
291902996,35404774,Team1,20,12,7,20,6,49939
82079476,35404774,Team1,31,17,5,19,5,48090
403751180,35404774,Team1,15,7,11,20,3,47810
84379844,35404774,Team0,25,10,12,12,7,50903
1725176473,35404774,Team0,4,5,11,16,9,44358
1183633688,35404774,Team0,10,4,10,22,5,48313
1699645102,35404774,Team0,17,14,9,11,0,50113
137322787,35404774,Team0,19,8,6,18,7,51953
1026126614,35404774,Team1,52,5,11,14,7,48605
1821311647,35404774,Team1,16,11,6,19,6,59734
7910302,35404774,Team0,7,8,10,11,12,45306
97652111,35404774,Team1,27,6,10,18,5,48576
140111160,35404806,Team0,4,11,8,18,0,43789
94517311,35404806,Team1,11,4,15,8,5,34095
1477660209,35404806,Team0,10,21,7,29,3,46168
231942581,35404806,Team1,15,8,16,12,9,32994
102345367,35404806,Team0,14,11,5,17,5,39280
87839692,35404806,Team1,27,11,14,8,4,31737
1126386608,35404806,Team1,58,5,18,7,4,31098
290782796,35404806,Team0,1,15,8,19,8,38430
1660960071,35404806,Team1,31,10,4,7,4,42911
888327418,35404806,Team0,6,11,5,19,12,38615
332919598,35404806,Team0,35,11,9,18,2,39858
1166675754,35404806,Team1,13,4,13,8,5,32300
210849411,35405005,Team1,31,2,6,4,2,15803
71891516,35405005,Team0,18,6,1,10,1,19737
1676299122,35405005,Team0,50,10,1,4,1,18682
181577898,35405005,Team1,12,1,2,5,2,12542
298312890,35405005,Team0,11,2,2,8,0,17467
924812291,35405005,Team1,3,5,8,2,3,12303
244503960,35405005,Team1,13,1,6,3,7,12276
895588232,35405005,Team1,25,0,2,5,3,20719
75369435,35405005,Team1,7,2,5,2,6,16836
100051626,35405005,Team0,6,3,3,8,2,17401
1543408935,35405005,Team0,15,5,4,10,9,19333
1885262860,35405005,Team0,52,3,1,4,3,18963
1890678913,35405111,Team1,31,2,1,1,1,3061
472193582,35405111,Team0,17,0,1,0,0,861
1891639171,35405111,Team1,52,7,4,1,1,37274
215398243,35405111,Team0,14,4,7,1,4,40692
301648888,35405111,Team0,15,0,1,1,0,3553
6851431,35405111,Team1,4,1,1,1,1,3956
1045596743,35405111,Team0,13,1,1,0,0,3552
179974390,35405111,Team1,7,0,1,1,0,3061
126388481,35405111,Team1,16,1,1,0,3,3061
992690940,35405111,Team0,6,2,1,1,1,4183
333815918,35405111,Team1,18,1,0,1,0,3135
274249520,35405111,Team0,12,1,1,0,1,5007
1693648194,35405247,Team0,50,4,2,8,3,29866
179974390,35405247,Team1,7,7,2,8,6,38651
301648888,35405247,Team0,15,13,8,7,5,26847
220040449,35405247,Team0,25,8,7,12,5,28888
1045596743,35405247,Team0,13,2,8,18,1,27954
126388481,35405247,Team1,16,7,3,11,3,35741
337955472,35405247,Team1,2,5,7,11,6,36425
177618,35405247,Team1,6,10,6,11,9,33937
992690940,35405247,Team0,31,6,8,11,3,29590
86205318,35405247,Team0,4,3,4,10,6,29581
333815918,35405247,Team1,18,3,10,10,2,33220
26452101,35405247,Team1,1,5,8,5,4,31506
89462248,35405255,Team0,15,16,10,11,3,39033
1536950612,35405255,Team0,25,3,7,19,6,39271
153563850,35405255,Team1,31,10,7,15,6,36463
1209527556,35405255,Team1,7,3,8,15,4,39102
154849806,35405255,Team0,6,7,3,16,3,38146
97506421,35405255,Team1,35,16,3,16,9,45639
165560339,35405255,Team1,11,5,10,21,1,33974
156468943,35405255,Team1,50,9,5,15,0,36359
1154923600,35405255,Team0,13,10,9,16,8,39236
227291138,35405255,Team1,19,5,12,11,6,36887
472792201,35405255,Team0,20,5,8,14,2,40637
366388377,35405255,Team0,1,4,11,16,8,41790
36532721,35405322,Team0,10,7,10,14,6,40808
1885262860,35405322,Team1,14,17,5,17,1,43503
100051626,35405322,Team1,6,3,10,15,7,35717
924812291,35405322,Team0,13,14,11,14,4,40441
895588232,35405322,Team0,4,14,7,13,5,48180
298312890,35405322,Team1,11,7,10,17,6,36251
1890678913,35405322,Team0,31,6,13,17,7,38580
1543408935,35405322,Team1,15,16,9,18,9,43224
181577898,35405322,Team0,18,1,4,22,4,37589
168805287,35405322,Team1,8,2,8,21,22,39931
214148829,35405322,Team0,52,10,8,10,4,43148
71891516,35405322,Team1,19,8,10,15,14,37380
87839692,35405416,Team1,27,20,3,18,6,43867
1864276769,35405416,Team0,25,6,13,6,3,30455
231942581,35405416,Team1,15,10,9,6,7,34438
1832739926,35405416,Team0,31,6,13,9,2,30075
246129403,35405416,Team1,10,7,8,23,9,34844
141706498,35405416,Team1,3,7,6,29,5,35716
290782796,35405416,Team0,4,3,10,13,6,36291
449874472,35405416,Team0,20,2,7,14,9,33504
314716101,35405416,Team0,19,10,9,3,3,35377
1477660209,35405416,Team0,1,12,13,7,1,37849
72568913,35405416,Team1,18,7,8,22,3,42015
251717041,35405416,Team1,50,14,5,21,21,38264
339976259,35405607,Team1,19,6,5,9,8,35731
1834107935,35405607,Team1,13,6,13,12,4,36648
1026126614,35405607,Team1,52,16,7,12,2,41714
137322787,35405607,Team0,15,14,6,12,11,35416
1573124798,35405607,Team1,25,5,7,11,8,39796
1134871982,35405607,Team0,10,3,10,18,6,35148
84379844,35405607,Team1,2,8,11,18,3,37752
291902996,35405607,Team1,27,9,5,19,2,36225
381952778,35405607,Team0,31,9,14,11,0,33008
1725582577,35405607,Team0,4,3,8,16,6,36316
